GeneID	RNA-seq_LADC49
FBXO44	738
FBXO6	1251
MAD2L2	1074
DRAXIN	13
AGTRAP	861
C1orf167	133
MTHFR	605
CLCN6	780
NPPA-AS1	136
NPPA	17
KIAA2013	2242
PLOD1	4253
MFN2	4914
MIIP	1309
MIR6729	13
TNFRSF8	45
MIR7846	0
TNFRSF1B	2159
107984917	2
VPS13D	2533
SNORA59A	33
LINC02766	10
DHRS3	4174
MIR6730	16
AADACL4	0
C1orf158	0
LRRC38	0
PDPN	1461
PRDM2	1591
KAZN	408
LOC107985467	0
LOC105376759	2
LOC107985469	0
TMEM51-AS1	110
TMEM51	1246
TMEM51-AS2	4
FHAD1	112
FHAD1-AS1	44
LOC101927441	8
EFHD2	2924
CTRC	7
CELA2A	1
CELA2B	9
CASP9	532
DNAJC16	720
AGMAT	82
DDI2	1499
RSC1A1	199
PLEKHM2	2298
SLC25A34	41
SLC25A34-AS1	3
TMEM82	3
FBLIM1	2307
UQCRHL	53
FLJ37453	293
SPEN	2151
ZBTB17	1664
SRARP	2
HSPB7	85
CLCNKA	9
CLCNKB	51
FAM131C	18
EPHA2	491
LOC101927479	16
ARHGEF19	3279
ANO7L1	88
CPLANE2	63
FBXO42	1734
SZRD1	2630
SPATA21	1711
NECAP2	2642
LINC01772	55
CROCCP3	144
RNU1-1	0
LINC01783	3
NBPF1	566
105376794	311
CROCCP2	261
MST1P2	42
LOC107985736	1
RNU1-3	0
ESPNP	7
MST1L	45
LOC112267871	8
LOC105376805	372
CROCC	976
MFAP2	922
LOC105376806	340
ATP13A2	1821
SDHB	1858
PADI2	272
LINC02783	0
PADI1	5
PADI3	15
PADI4	3
PADI6	1
RCC2	6866
ARHGEF10L	2469
ACTL8	0
IGSF21	24
KLHDC7A	156
PAX7	1
ALDH4A1	421
IFFO2	282
UBR4	3541
EMC1-AS1	87
EMC1	2047
MRTO4	947
AKR7L	167
AKR7A3	587
LOC100506730	122
AKR7A2	1449
SLC66A1	858
CAPZB	8490
MICOS10	907
MICOS10-NBL1	3170
RPS14P3	62
NBL1	2773
HTR6	10
TMCO4	832
RNF186	2
OTUD3	636
PLA2G2A	157
PLA2G5	21
PLA2G2D	541
PLA2G2F	0
PLA2G2C	1
UBXN10	37
101928017	4
LOC105376825	0
VWA5B1	2
LINC01141	2
CAMK2N1	302
MUL1	909
FAM43B	22
CDA	33
PINK1	999
MIR6084	30
PINK1-AS	1318
DDOST	8415
KIF17	82
SH2D5	3
112268222	1829
HP1BP3	4787
EIF4G3	1904
LOC105376830	6
LOC105376829	2
ECE1	7048
ECE1-AS1	31
NBPF3	359
ALPL	1288
LINC02596	0
RAP1GAP	860
USP48	3154
LDLRAD2	2808
HSPG2	9486
LINC01635	13
LINC00339	674
CDC42-AS1	44
CDC42	12422
WNT4	66
LOC105376845	11
LOC105376850	2
LOC107985377	2
ZBTB40	866
EPHA8	5
C1QA	6543
C1QC	7600
C1QB	7249
EPHB2	862
MIR4253	22
KDM1A	3452
LUZP1	764
HTR1D	14
LINC01355	431
HNRNPR	6318
ZNF436	718
ZNF436-AS1	91
TCEA3	486
ASAP3	280
E2F2	770
LOC101928163	10
LOC105376859	9
ID3	2380
MDS2	3
RPL11	17562
ELOA	2200
ELOA-AS1	275
PITHD1	1307
LOC105376860	284
LYPLA2	2295
GALE	1170
HMGCL	1368
LOC105376861	8
FUCA1	2208
CNR2	24
PNRC2	5400
SRSF10	4886
LOC105376863	1
LOC107984931	1
MYOM3	5
IL22RA1	161
IFNLR1	169
LINC02800	1
GRHL3-AS1	27
GRHL3	429
STPG1	255
NIPAL3	864
RCAN3AS	4
RCAN3	1208
NCMAP-DT	102
NCMAP	333
SRRM1	5157
CLIC4	7594
RUNX3	726
107984932	1
RUNX3-AS1	49
SYF2	1967
RSRP1	3097
LOC105376882	5
RHD	47
TMEM50A	2704
RHCE	1549
MACO1	1558
LDLRAP1	1658
MAN1C1	532
SELENON	6235
MTFR1L	1063
LOC646471	227
AUNIP	366
PAQR7	247
STMN1	19398
MIR3917	1648
PAFAH2	457
101928216	11
EXTL1	51
SLC30A2	0
TRIM63	2
PDIK1L	1321
FAM110D	100
ZNF593	668
CNKSR1	1679
CATSPER4	3
ZPLD2P	3
CEP85	1160
SH3BGRL3	4834
UBXN11	1388
CD52	539
CRYBG2	121
ZNF683	83
DHDDS	988
DHDDS-AS1	17
HMGN2	25222
RPS6KA1	2992
LOC101928728	21
ARID1A	3923
PIGV	457
ZDHHC18	1526
SFN	6337
GPN2	943
GPATCH3	427
NUDC	3380
NR0B2	140
KDF1	803
TRNP1	47
TENT5B	95
LOC101928391	8
SLC9A1	1605
WDTC1	2981
TMEM222	1262
ACTG1P20	44
SYTL1	1164
MAP3K6	3391
FCN3	272
CD164L2	73
GPR3	94
WASF2	2842
LOC105376892	2
AHDC1	829
FGR	727
LINC02574	2
IFI6	21274
FAM76A	419
STX12	2350
PPP1R8	1620
THEMIS2	962
RPA2	2190
SMPDL3B	774
XKR8	402
EYA3	769
PTAFR	722
DNAJC8	3465
ATP5IF1	2346
SESN2	554
MED18	310
PHACTR4	1758
RCC1	2227
SNHG3	666
SNORA73A	20
SNORA73B	12
TRNAU1AP	880
SNHG12	813
SNORD99	33
SNORA61	99
SNORA44	23
SNORA16A	23
RAB42	349
TAF12	887
LINC01715	13
RNU11	1
GMEB1	674
YTHDF2	2981
OPRD1	18
EPB41	1932
TMEM200B	403
SRSF4	5307
MECR	504
PTPRU	392
LOC105378617	2
MATN1	30
MATN1-AS1	71
LAPTM5	14029
MIR4420	5
LOC105378620	14
LINC01778	0
SDC3	3152
PUM1	3424
SNORD103A	7
SNORD103B	7
LOC107984935	1
NKAIN1	1
SNRNP40	1371
ZCCHC17	1042
FABP3	146
SERINC2	4747
LOC105378625	3
LOC105379772	4
LDC1P	0
LINC01226	0
LOC105378626	6
TINAGL1	476
HCRTR1	284
PEF1	2243
PEF1-AS1	97
105378628	6
COL16A1	2832
LOC101929444	32
ADGRB2	308
SPOCD1	371
PTP4A2	8776
KHDRBS1	6500
TMEM39B	732
KPNA6	2210
TXLNA	2800
CCDC28B	293
TMEM234	361
IQCC	248
DCDC2B	56
EIF3I	4285
MTMR9LP	362
FAM167B	378
LCK	594
HDAC1	4354
MARCKSL1	6890
LOC105378629	2
TSSK3	202
FAM229A	31
BSDC1	2415
ZBTB8B	199
ZBTB8A	802
LOC102723870	6
ZBTB8OS	665
RBBP4	5766
SYNC	1880
KIAA1522	3355
YARS1	3883
S100PBP	1670
FNDC5	45
HPCA	61
TMEM54	681
LOC105378632	0
RNF19B	1394
AK2	4935
AZIN2	169
112268224	5
TRIM62	330
ZNF362	3382
A3GALT2	6
PHC2	3953
MIR3605	124
PHC2-AS1	5
ZSCAN20	205
CSMD2	97
105378640	0
LOC105378641	0
LOC105378642	1
GJB5	5
GJB4	2
GJB3	13
GJA4	483
SMIM12	934
DLGAP3	30
GPR199P	38
TMEM35B	499
ZMYM6	898
ZMYM1	775
LOC105378644	2
SFPQ	14213
ZMYM4	2375
ZMYM4-AS1	28
KIAA0319L	3986
NCDN	1236
TFAP2E	88
TFAP2E-AS1	30
PSMB2	3432
C1orf216	410
CLSPN	789
AGO4	1462
AGO1	831
AGO3	1079
TEKT2	33
ADPRS	1609
COL8A2	760
TRAPPC3	1852
MAP7D1	2382
THRAP3	5980
SH3D21	699
EVA1B	449
STK40	1624
LSM10	825
OSCP1	268
MRPS15	2261
CSF3R	1125
GRIK3	0
LINC01137	107
ZC3H12A	640
MIR6732	6
MEAF6	2728
MIR5581	5
LOC105378649	61
SNIP1	671
DNALI1	334
GNL2	2278
RSPO1	7
C1orf109	657
CDCA8	1117
EPHA10	11
MANEAL	782
YRDC	456
C1orf122	716
MTF1	480
INPP5B	2244
LOC105378651	13
SF3A3	2624
FHL3	626
UTP11	1315
POU3F1	13
MIR3659HG	1
LOC105378657	0
RRAGC	1541
GJA9-MYCBP	497
MYCBP	479
LOC105378663	5
GJA9	18
RHBDL2	158
LOC105378662	39
AKIRIN1	1521
NDUFS5	2418
MACF1	8704
643314	42
105378950	0
BMP8A	1253
OXCT2P1	59
PPIEL	262
PABPC4	5025
PABPC4-AS1	774
SNORA55	11
HEYL	816
NT5C1A	1
HPCAL4	29
PPIE	1459
BMP8B	647
OXCT2	73
LOC101929536	15
105378951	22
LINC02811	10
105378665	4
TRIT1	908
MYCL	898
MYCL-AS1	44
MFSD2A	990
CAP1	6531
PPT1	7423
RLF	1504
TMCO2	2
ZMPSTE24	2064
COL9A2	410
107984945	2
SMAP2	1941
ZFP69B	150
ZFP69	252
LOC105378672	10
EXO5	320
ZNF684	211
RIMS3	187
LOC105378675	2
NFYC-AS1	238
NFYC	2283
KCNQ4	76
CITED4	26
CTPS1	1491
SLFNL1-AS1	173
SLFNL1	42
SCMH1	1135
FOXO6	207
FOXO6-AS1	27
LOC105378678	181
EDN2	18
HIVEP3	573
GUCA2B	2
GUCA2A	0
FOXJ3	2855
RIMKLA	1136
ZMYND12	45
CCDC30	464
PPCS	2045
PPIH	1279
YBX1	11354
CLDN19	0
P3H1	1589
C1orf50	330
TMEM269-DT	5
TMEM269	19
LOC107984946	5
SVBP	460
ERMAP	580
ZNF691	454
LOC339539	35
SLC2A1	5849
SLC2A1-AS1	14
FAM183A	1
EBNA1BP2	1603
CFAP57	13
LOC105378685	3
TMEM125	2128
C1orf210	594
TIE1	1452
MPL	11
LOC105378687	23
CDC20	2394
ELOVL1	3058
MIR6734	20
LOC112268225	18
MED8	1335
MED8-AS1	247
SZT2	2001
SZT2-AS1	150
HYI	781
PTPRF	5049
KDM4A	1387
KDM4A-AS1	235
ST3GAL3	336
ARTN	81
LOC105378688	80
LOC101929609	97
IPO13	1402
DPH2	640
ATP6V0B	3975
B4GALT2	1284
CCDC24	586
SLC6A9	413
LOC107984948	4
KLF17	2
DMAP1	1367
ERI3	2113
ERI3-IT1	86
RNF220	1594
LOC107984950	449
TMEM53	344
ARMH1	56
LOC105378690	12
RNU5F-1	0
RNU5D-1	1
KIF2C	1932
RPS8	21858
SNORD55	11
SNORD46	10
SNORD38A	37
SNORD38B	31
BEST4	5
PLK3	522
DYNLT4	43
BTBD19	109
LOC107984952	26
PTCH2	87
EIF2B3	702
HECTD3	1457
UROD	1815
ZSWIM5	579
LOC105378691	30
LINC01144	30
HPDL	104
MUTYH	1025
TOE1	518
TESK2	407
CCDC163	68
MMACHC	1627
PRDX1	5438
AKR1A1	3733
NASP	7887
CCDC17	127
GPBP1L1	4604
RPS15AP10	18
TMEM69	963
IPP	348
MAST2	2067
P3R3URF-PIK3R3	704
PIK3R3	769
LOC101929626	16
TSPAN1	120
POMGNT1	1633
LURAP1	10
RAD54L	932
LRRC41	3289
UQCRH	2715
NSUN4	788
FAAH	1075
FAAHP1	26
LINC01398	3
DMBX1	287
MKNK1-AS1	148
MKNK1	967
MOB3C	589
ATPAF1	1400
EFCAB14-AS1	112
EFCAB14	3662
LOC105378698	23
LOC105378699	0
CYP4B1	855
CYP4Z2P	4
CYP4A11	0
CYP4X1	202
CYP4Z1	18
CYP4A22	1
LOC105378701	0
LINC00853	7
PDZK1IP1	337
TAL1	101
STIL	856
CMPK1	6109
LINC01389	19
FOXE3	9
FOXD2-AS1	334
FOXD2	23
LINC01738	0
TRABD2B	91
LINC02794	3
SKINT1L	2
SLC5A9	47
SPATA6	210
AGBL4	66
BEND5	363
ELAVL4	7
DMRTA2	431
LOC105378714	14
FAF1	1922
FAF1-AS1	5
CDKN2C	2877
LINC01562	0
RNF11	2694
TTC39A	944
TTC39A-AS1	16
EPS15	2909
EPS15-AS1	34
CALR4P	10
OSBPL9	4141
NRDC	4627
105378721	482
MIR761	17
RAB3B	3090
TXNDC12	3247
KTI12	174
BTF3L4	2505
ZFYVE9	494
CC2D1B	2282
ORC1	388
PRPF38A	1852
TUT4	1605
GPX7	460
SHISAL2A	24
COA7	549
ZYG11B	1349
ZYG11A	203
ECHDC2	1553
SCP2	4699
PODN	1151
SLC1A7	71
CPT2	928
CZIB	1171
MAGOH	1040
LOC100507564	32
LRP8	391
LOC105378728	15
LOC105378726	9
LOC105378731	2
105378730	9
LINC02812	13
GLIS1	4
NDC1	1373
YIPF1	1887
DIO1	5
HSPB11	1547
LRRC42	1388
LDLRAD1	11
TMEM59	9138
TCEANC2	491
CDCP2	2
CYB5RL	191
MRPL37	2273
SSBP3	1432
SSBP3-AS1	21
ACOT11	29
FAM151A	11
MROH7-TTC4	387
MROH7	9
TTC4	380
PARS2	179
TTC22	216
LEXM	6
DHCR24	19708
DHCR24-DT	22
TMEM61	85
BSND	1
PCSK9	670
USP24	3253
LOC100507634	35
LINC01767	7
PLPP3	2288
PRKAA2	1028
FYB2	68
C8A	1
C8B	2
105378745	0
LOC112267900	7
DAB1	66
LOC107984960	2
OMA1	636
TACSTD2	2455
MYSM1	2094
LOC112268263	4
LOC105378751	3
JUN	10800
LINC01135	1
LOC101926907	51
LINC02777	29
LINC01358	12
FGGY-DT	16
FGGY	260
LOC101926944	7
LOC105378758	2
HOOK1	2187
CYP2J2	184
C1orf87	0
LINC01748	0
LOC101926964	3
LOC105378764	1
NFIA-AS2	14
NFIA	1313
NFIA-AS1	2
LOC107984964	0
MGC34796	2
TM2D1	911
PATJ	2781
LOC107984965	8
L1TD1	26
KANK4	325
USP1	3639
DOCK7	1143
ANGPTL3	5
ATG4C	446
LINC00466	4
FOXD3-AS1	80
FOXD3	16
ALG6	987
ITGB3BP	731
LOC102724319	2
EFCAB7	243
DLEU2L	9
PGM1	2572
ROR1	393
ROR1-AS1	33
LOC105378773	0
UBE2U	6
LOC107984966	2
CACHD1	783
RAVER2	1225
JAK1	4588
LINC01359	1
MIR3671	3
AK4	1998
DNAJC6	11
LOC102724416	0
LEPR	422
LEPROT	2786
PDE4B	878
LOC105378776	0
SGIP1	193
DYNLT5	17
DNAI4	82
MIER1	2178
SLC35D1	758
C1orf141	0
IL23R	6
IL12RB2	88
105378779	15
SERBP1	11486
GADD45A	3650
GNG12	3177
LOC105378781	3
GNG12-AS1	75
DIRAS3	40
WLS	2168
RPE65	0
DEPDC1	981
LRRC7	14
LRRC40	898
SRSF11	8782
ANKRD13C	1134
HHLA3	324
HHLA3-AS1	10
CTH	126
PTGER3	49
ZRANB2-AS1	219
ZRANB2	2690
MIR186	20
ZRANB2-AS2	9
LOC105378795	0
NEGR1	151
LOC105378797	2
LOC105378798	0
LRRIQ3	8
FPGT-TNNI3K	64
FPGT	550
TNNI3K	11
105378805	0
ERICH3	12
ERICH3-AS1	0
CRYZ	1356
TYW3	640
LHX8	147
SLC44A5	752
ACADM	2033
DLSTP1	42
RABGGTB	1985
SNORD45C	22
SNORD45A	14
SNORD45B	22
MSH4	2
ST6GALNAC3	695
LOC105378807	5
ST6GALNAC5	1002
PIGK	1646
LOC105378808	8
AK5	9
ZZZ3	1338
USP33	2325
MIGA1	778
NEXN-AS1	27
NEXN	1620
FUBP1	4267
DNAJB4	761
GIPC2	97
LOC107984997	4
MGC27382	3
PTGFR	700
IFI44L	3340
IFI44	4855
ADGRL4	1096
LOC107984998	3
LOC105378810	0
LINC01781	10
ADGRL2	1526
LOC101927434	0
LINC01361	0
107985037	0
LOC105378816	4
LINC01725	4
LOC101927560	11
107985041	13
TTLL7	853
PRKACB	1482
107985046	2
SAMD13	35
UOX	1
DNASE2B	4
RPF1	1238
GNG5	6074
SPATA1	172
CTBS	997
LOC105378819	13
LINC01461	3
SSX2IP	1089
LOC102724892	6
LPAR3	1935
MCOLN2	198
MCOLN3	486
DNAI3	6
SYDE2	264
C1orf52	959
BCL10	748
LOC646626	73
DDAH1	2115
107985054	6
CCN1	3483
LOC107985057	9
LOC112268231	3
ZNHIT6	731
COL24A1	78
LINC02795	14
LOC105378825	10
ODF2L	880
MIR7856	1
CLCA2	9
CLCA1	0
LOC105378827	0
CLCA4	2
CLCA4-AS1	24
CLCA3P	0
SH3GLB1	3375
SELENOF	5443
HS2ST1	1515
LINC01140	75
LMO4	1351
LOC105378833	4
LOC105378839	0
PKN2-AS1	6
PKN2	2291
GTF2B	854
KYAT3	1132
RBMXL1	692
GBP3	2224
LOC105378841	50
GBP1	4286
GBP2	2668
LOC112268267	565
LOC105378842	39
GBP7	18
GBP4	2193
LOC107985076	13
GBP5	1601
GBP6	12
GBP1P1	216
LOC105378844	5
LRRC8B	1294
LRRC8C	712
LRRC8C-DT	15
LOC107985743	1
101927952	10
LOC107985744	1
LOC101927975	3
LRRC8D	913
GEMIN8P4	43
ZNF326	1573
LOC105378849	0
LOC107985088	0
LINC02609	28
LINC02788	1
ZNF644	2084
HFM1	6
CDC7	1356
LOC102723436	4
TGFBR3	263
BRDT	1
EPHX4	39
SETSIP	12
BTBD8	7
23285	72
C1orf146	6
GLMN	433
RPAP2	679
GFI1	154
EVI5	510
RPL5	13384
DIPK1A	512
SNORD21	19
SNORA66	16
MTF2	1289
TMED5	3122
CCDC18	433
LOC107985521	2
CCDC18-AS1	360
DR1	1901
FNBP1L	3073
BCAR3	593
BCAR3-AS1	38
LOC102723480	0
723788	7
TRR-TCT1-1	3
DNTTIP2	1710
GCLM	931
ABCA4	31
LOC105378858	6
ARHGAP29	3700
ARHGAP29-AS1	1
105378859	5
ABCD3	2419
F3	1552
LOC105378861	3
SLC44A3-AS1	138
105378860	0
SLC44A3	408
CNN3	6029
105378862	9
CNN3-DT	96
ALG14	246
LOC105378863	2
TLCD4	787
TLCD4-RWDD3	180
LOC101928118	10
RWDD3	414
PTBP2	738
DPYD	1503
DPYD-AS1	67
LOC105378867	3
MIR137HG	1
SNX7	887
PLPPR5	2
PLPPR4	55
LINC01708	0
PALMD	403
FRRS1	310
AGL	792
SLC35A3	2276
MFSD14A	1695
SASS6	929
TRMT13	778
LRRC39	181
DBT	688
RTCA-AS1	11
RTCA	1018
CDC14A	295
LOC105379827	1
GPR88	11
VCAM1	1925
EXTL2	415
SLC30A7	903
DPH5	1269
LOC102606465	157
LOC101928334	3
LOC101928370	16
S1PR1	961
COL11A1	5381
LOC101928436	1
RNPC3	356
AMY2B	536
ACTG1P4	22
AMY2A	24
AMY1A	98
AMY1B	62
LOC105378878	3
AMY1C	85
LOC100129138	0
PRMT6	350
NTNG1	29
VAV3	271
LINC02785	12
SLC25A24	1918
NBPF4	6
NBPF6	14
FAM102B	814
HENMT1	425
LOC105378890	18
PRPF38B	2722
STXBP3	1725
LOC105378891	1
AKNAD1	3
GPSM2	1379
CLCC1	1101
WDR47	421
TAF13	329
TMEM167B-DT	2
TMEM167B	1377
SCARNA2	8
C1orf194	16
ELAPOR1	9791
SARS1	4776
CELSR2	707
PSRC1	767
MYBPHL	2
SORT1	3477
PSMA5	3148
SYPL2	16
ATXN7L2	408
CYB561D1	270
AMIGO1	91
GNAI3	3111
GNAT2	3
AMPD2	1087
GSTM4	222
GSTM2	478
GSTM1	50
GSTM5	62
GSTM3	253
EPS8L3	0
CSF1	925
AHCYL1	3587
STRIP1	924
ALX3	91
UBL4B	1
SLC6A17	25
LINC02586	1
KCNC4	165
RBM15-AS1	12
RBM15	656
SLC16A4	132
LAMTOR5	2310
LAMTOR5-AS1	4
PROK1	4
CYMP	0
CYMP-AS1	0
KCNA10	0
KCNA2	17
LOC107985174	7
KCNA3	325
LOC105378901	14
CD53	2799
LRIF1	491
DRAM2	1334
CEPT1	1177
DENND2D	1018
107985180	6
CHI3L2	84
CHIAP2	1
CHIA	9
PIFO	34
OVGP1	99
WDR77	799
ATP5PB	3449
C1orf162	545
TMIGD3	104
ADORA3	76
RAP1A	2568
LINC01160	15
LOC107985184	27
INKA2	154
INKA2-AS1	7
LOC101928718	7
DDX20	661
KCND3	407
LINC01750	27
LINC02884	11
CTTNBP2NL	1083
WNT2B	154
ST7L	483
CAPZA1	5574
MOV10	3923
RHOC	2907
PPM1J	24
TAFA3	0
LINC01356	2
LINC01357	1
SLC16A1	633
AKR7A2P1	1
SLC16A1-AS1	15
LOC107985189	3
LRIG2-DT	8
LRIG2	831
LOC643441	23
MAGI3	787
PHTF1	366
RSBN1	861
AP4B1-AS1	187
PTPN22	338
BCL2L15	211
AP4B1	471
DCLRE1B	483
HIPK1-AS1	8
HIPK1	2152
OLFML3	769
SYT6	7
TRIM33	1782
BCAS2	1086
LOC105378914	0
DENND2C	31
AMPD1	17
NRAS	2130
CSDE1	11633
SIKE1	1109
TSHB	0
TSPAN2	213
LINC01765	0
NGF	77
112268287	31
VANGL1	744
CASQ2	21
NHLH2	159
LINC01649	7
LOC101928977	2
SLC22A15	461
MAB21L3	21
LINC01779	3
ATP1A1	19079
ATP1A1-AS1	5067
LINC01762	2
LOC112268235	34
CD58	588
LOC105378925	9
IGSF3	2132
LOC105378924	6
CD2	1040
PTGFRN	2759
CD101	1444
LOC101929099	31
TTF2	692
TRIM45	291
VTCN1	5
MAN1A2	1789
TENT5C	1159
LOC105378929	6
GDAP2	792
WDR3	793
SPAG17	92
TBX15	155
LOC105378933	1
WARS2	374
WARS2-IT1	4
WARS2-AS1	154
LOC107985192	8
HSD3B2	0
LOC105378935	1
HSD3BP4	4
LINC00622	11
ZNF697	232
PHGDH	686
105378936	15
HMGCS2	7
REG4	0
NOTCH2	4083
SEC22B	2633
107985522	30
105378941	7
105378954	192
LOC101929788	2
NBPF8	805
107985523	25
PFN1P2	22
PDE4DIPP2	764
LOC107985524	64
NOTCH2NLR	3
NBPF26	730
RNVU1-19	3
LINC00623	591
LOC100996720	126
RNVU1-4	0
TRN-GTT11-1	18
LOC105369199	7
PDE4DIPP4	1
H3P4	21
FCGR1B	142
LOC100996318	14
H2BP1	11
FAM72B	339
SRGAP2C	918
LOC107985193	4
LINC02798	10
EMBP1	129
LINC01691	5
LOC105371175	3
LOC107985200	4
LOC107985201	0
LOC105369140	1
PDE4DIPP3	6
H2BP2	30
FCGR1CP	131
H3-2	77
FAM72C	213
SRGAP2D	293
LOC105371206	1
LINC02802	7
105373467	3
NBPF15	616
LOC105371211	1
LSP1P5	10
LOC105371216	1
SRGAP2B	707
LOC107985595	1
FAM72D	186
LOC101929805	0
LINC01145	310
LOC100996740	258
RNVU1-14	4
NBPF20	396
LOC105371312	39
NBPF25P	374
GPR89A	808
PDZK1	30
CD160	35
RNF115	1609
POLR3C	1617
NUDT17	621
PIAS3	2813
ANKRD35	51
LOC107985593	10
ITGA10	61
PEX11B	1277
GNRHR2	513
RBM8A	3681
LIX1L-AS1	1140
LIX1L	627
POLR3GL	1098
ANKRD34A	35
TXNIP	9738
HJV	3
RNVU1-6	5
LINC01719	24
NBPF10	1468
NOTCH2NLA	584
LOC105371254	24
NUDT4P2	277
SEC22B4P	161
PPIAL4H	2
LOC112268274	2
LOC100996756	22
LOC105371235	0
107985591	1
HYDIN2	12
NBPF12	997
LOC728989	39
105371231	4
PRKAB2	1090
CHD1L	2453
PDIA3P1	1060
FMO5	1222
LINC00624	2
BCL9	1177
ACP6	566
GJA5	1132
GPR89B	700
PDZK1P1	13
LINC02804	26
PDE4DIPP1	8
NBPF11	1098
LOC105371227	0
LOC101927468	2
LINC02806	0
LOC105371225	0
PDE4DIPP6	25
RNVU1-3	6
107985525	6
LINC01138	370
LOC105371224	336
NBPF14	1841
NOTCH2NLB	444
LOC105371223	22
NUDT4B	409
SEC22B3P	76
PDE4DIP	3105
LOC112268272	188
NBPF9	746
LOC101929790	4
LOC653513	528
SEC22B2P	139
NOTCH2NLC	477
NBPF19	1737
PPIAL4C	3
LINC00869	739
112268236	21
LOC644634	52
PDE4DIPP7	17
LOC105371406	2
FCGR1A	929
H2BC18	139
112268237	25
H3C13	9
H4C14	161
H3C14	17
H2AC18	1096
H2BC20P	121
H2AC19	1017
H3C15	12
112268238	207
H4C15	125
H2BC21	872
H2AC20	199
