GeneID	RNA-seq_LADC23
EIF4G3	2623
LOC105376830	3
LOC105376829	2
ECE1	3650
ECE1-AS1	33
NBPF3	636
ALPL	3353
LINC02596	1
RAP1GAP	3042
USP48	2837
LDLRAD2	2387
HSPG2	15117
LINC01635	45
LINC00339	642
CDC42-AS1	35
CDC42	8792
WNT4	554
LOC105376845	42
LOC105376850	13
LOC107985377	66
ZBTB40	1514
EPHA8	1
C1QA	2418
C1QC	3027
C1QB	2625
EPHB2	1435
MIR4253	50
KDM1A	2022
LUZP1	1052
HTR1D	5
LINC01355	305
HNRNPR	2799
ZNF436	1134
ZNF436-AS1	305
TCEA3	1229
ASAP3	1135
E2F2	67
LOC101928163	2
LOC105376859	21
ID3	1783
MDS2	8
RPL11	10346
ELOA	3722
ELOA-AS1	360
PITHD1	946
LOC105376860	311
LYPLA2	1896
GALE	1598
HMGCL	1449
LOC105376861	21
FUCA1	4219
CNR2	33
PNRC2	4172
SRSF10	5016
LOC105376863	42
LOC107984931	5
MYOM3	8
IL22RA1	27
IFNLR1	386
LINC02800	0
GRHL3-AS1	16
GRHL3	37
STPG1	319
NIPAL3	1401
RCAN3AS	6
RCAN3	958
NCMAP-DT	88
NCMAP	320
SRRM1	3474
CLIC4	4298
RUNX3	412
107984932	2
RUNX3-AS1	17
SYF2	1394
RSRP1	5948
LOC105376882	2
RHD	62
TMEM50A	2078
RHCE	1305
MACO1	1404
LDLRAP1	1255
MAN1C1	635
SELENON	4431
MTFR1L	1013
LOC646471	467
AUNIP	250
PAQR7	603
STMN1	1466
MIR3917	140
PAFAH2	829
101928216	1
EXTL1	12
SLC30A2	2
TRIM63	19
PDIK1L	1179
FAM110D	149
ZNF593	347
CNKSR1	1347
CATSPER4	1
ZPLD2P	42
CEP85	774
SH3BGRL3	1847
UBXN11	1370
CD52	302
CRYBG2	16
ZNF683	23
DHDDS	683
DHDDS-AS1	25
HMGN2	6047
RPS6KA1	1817
LOC101928728	65
ARID1A	5587
PIGV	803
ZDHHC18	844
SFN	1195
GPN2	954
GPATCH3	350
NUDC	2491
NR0B2	203
KDF1	481
TRNP1	492
TENT5B	186
LOC101928391	16
SLC9A1	1095
WDTC1	2158
TMEM222	907
ACTG1P20	72
SYTL1	897
MAP3K6	1000
FCN3	188
CD164L2	62
GPR3	25
WASF2	3661
LOC105376892	14
AHDC1	2205
FGR	385
LINC02574	2
IFI6	7523
FAM76A	358
STX12	1822
PPP1R8	1039
THEMIS2	746
RPA2	1246
SMPDL3B	1241
XKR8	540
EYA3	968
PTAFR	430
DNAJC8	2021
ATP5IF1	1796
SESN2	1166
MED18	272
PHACTR4	1506
RCC1	2540
SNHG3	315
SNORA73A	11
SNORA73B	11
TRNAU1AP	915
SNHG12	668
SNORD99	15
SNORA61	72
SNORA44	31
SNORA16A	41
RAB42	123
TAF12	659
LINC01715	23
RNU11	3
GMEB1	440
YTHDF2	3058
OPRD1	43
EPB41	3089
TMEM200B	402
SRSF4	3136
MECR	421
PTPRU	2046
LOC105378617	7
MATN1	35
MATN1-AS1	66
LAPTM5	6880
MIR4420	2
LOC105378620	6
LINC01778	18
SDC3	3058
PUM1	4110
SNORD103A	39
SNORD103B	18
LOC107984935	1
NKAIN1	0
SNRNP40	723
ZCCHC17	604
FABP3	202
SERINC2	2009
LOC105378625	6
LOC105379772	4
LDC1P	4
LINC01226	2
LOC105378626	66
TINAGL1	840
HCRTR1	214
PEF1	1437
PEF1-AS1	94
105378628	5
COL16A1	2249
LOC101929444	55
ADGRB2	144
SPOCD1	142
PTP4A2	5397
KHDRBS1	3222
TMEM39B	733
KPNA6	2705
TXLNA	2621
CCDC28B	160
TMEM234	457
IQCC	222
DCDC2B	163
EIF3I	2476
MTMR9LP	572
FAM167B	116
LCK	386
HDAC1	2706
MARCKSL1	1723
LOC105378629	3
TSSK3	299
FAM229A	29
BSDC1	2562
ZBTB8B	5
ZBTB8A	386
LOC102723870	8
ZBTB8OS	355
RBBP4	3409
SYNC	1044
KIAA1522	8188
YARS1	2735
S100PBP	1151
FNDC5	44
HPCA	26
TMEM54	948
LOC105378632	0
RNF19B	843
AK2	3208
AZIN2	227
112268224	3
TRIM62	345
ZNF362	1403
A3GALT2	4
PHC2	2258
MIR3605	80
PHC2-AS1	4
ZSCAN20	288
CSMD2	64
105378640	0
LOC105378641	6
LOC105378642	3
GJB5	20
GJB4	3
GJB3	9
GJA4	406
SMIM12	555
DLGAP3	8
GPR199P	159
TMEM35B	1209
ZMYM6	873
ZMYM1	680
LOC105378644	3
SFPQ	10269
ZMYM4	1982
ZMYM4-AS1	35
KIAA0319L	5755
NCDN	1617
TFAP2E	605
TFAP2E-AS1	83
PSMB2	2257
C1orf216	370
CLSPN	102
AGO4	1848
AGO1	1309
AGO3	1435
TEKT2	314
ADPRS	802
COL8A2	514
TRAPPC3	1350
MAP7D1	2872
THRAP3	5369
SH3D21	491
EVA1B	289
STK40	1852
LSM10	440
OSCP1	635
MRPS15	961
CSF3R	1110
GRIK3	12
LINC01137	188
ZC3H12A	1349
MIR6732	17
MEAF6	1964
MIR5581	13
LOC105378649	54
SNIP1	567
DNALI1	1860
GNL2	1185
RSPO1	28
C1orf109	703
CDCA8	141
EPHA10	169
MANEAL	299
YRDC	367
C1orf122	330
MTF1	822
INPP5B	963
LOC105378651	24
SF3A3	1701
FHL3	277
UTP11	646
POU3F1	14
MIR3659HG	2
LOC105378657	0
RRAGC	726
GJA9-MYCBP	410
MYCBP	385
LOC105378663	8
GJA9	23
RHBDL2	169
LOC105378662	29
AKIRIN1	1325
NDUFS5	1092
MACF1	15261
643314	200
105378950	2
BMP8A	1110
OXCT2P1	150
PPIEL	555
PABPC4	2533
PABPC4-AS1	501
SNORA55	19
HEYL	650
NT5C1A	26
HPCAL4	29
PPIE	1083
BMP8B	221
OXCT2	91
LOC101929536	6
105378951	19
LINC02811	7
105378665	4
TRIT1	636
MYCL	386
MYCL-AS1	23
MFSD2A	498
CAP1	5048
PPT1	6287
RLF	813
TMCO2	1
ZMPSTE24	3221
COL9A2	3406
107984945	8
SMAP2	1854
ZFP69B	73
ZFP69	153
LOC105378672	29
EXO5	268
ZNF684	119
RIMS3	246
LOC105378675	2
NFYC-AS1	282
NFYC	1910
KCNQ4	232
CITED4	19
CTPS1	422
SLFNL1-AS1	268
SLFNL1	146
SCMH1	1107
FOXO6	272
FOXO6-AS1	26
LOC105378678	44
EDN2	24
HIVEP3	615
GUCA2B	0
GUCA2A	2
FOXJ3	1927
RIMKLA	112
ZMYND12	162
CCDC30	679
PPCS	1528
PPIH	540
YBX1	5444
CLDN19	0
P3H1	941
C1orf50	239
TMEM269-DT	4
TMEM269	3
LOC107984946	2
SVBP	144
ERMAP	441
ZNF691	413
LOC339539	2
SLC2A1	539
SLC2A1-AS1	5
FAM183A	162
EBNA1BP2	951
CFAP57	275
LOC105378685	45
TMEM125	5173
C1orf210	837
TIE1	1548
MPL	58
LOC105378687	20
CDC20	216
ELOVL1	2997
MIR6734	18
LOC112268225	35
MED8	938
MED8-AS1	171
SZT2	2954
SZT2-AS1	171
HYI	604
PTPRF	14903
KDM4A	1414
KDM4A-AS1	242
ST3GAL3	404
ARTN	27
LOC105378688	24
LOC101929609	110
IPO13	1091
DPH2	484
ATP6V0B	2100
B4GALT2	543
CCDC24	738
SLC6A9	366
LOC107984948	6
KLF17	7
DMAP1	933
ERI3	964
ERI3-IT1	70
RNF220	1032
LOC107984950	325
TMEM53	313
ARMH1	144
LOC105378690	41
RNU5F-1	8
RNU5D-1	0
KIF2C	151
RPS8	13054
SNORD55	20
SNORD46	12
SNORD38A	20
SNORD38B	11
BEST4	108
PLK3	511
DYNLT4	76
BTBD19	148
LOC107984952	16
PTCH2	81
EIF2B3	397
HECTD3	1418
UROD	1181
ZSWIM5	407
LOC105378691	25
LINC01144	23
HPDL	16
MUTYH	384
TOE1	278
TESK2	219
CCDC163	73
MMACHC	1528
PRDX1	6182
AKR1A1	2380
NASP	2994
CCDC17	400
GPBP1L1	4922
RPS15AP10	31
TMEM69	525
IPP	382
MAST2	1385
P3R3URF-PIK3R3	674
PIK3R3	823
LOC101929626	24
TSPAN1	1623
POMGNT1	1790
LURAP1	68
RAD54L	108
LRRC41	2539
UQCRH	1138
NSUN4	698
FAAH	1170
FAAHP1	38
LINC01398	0
DMBX1	7
MKNK1-AS1	221
MKNK1	1495
MOB3C	834
ATPAF1	975
EFCAB14-AS1	175
EFCAB14	5142
LOC105378698	18
LOC105378699	6
CYP4B1	1278
CYP4Z2P	48
CYP4A11	3
CYP4X1	1390
CYP4Z1	49
CYP4A22	1
LOC105378701	10
LINC00853	19
PDZK1IP1	1541
TAL1	279
STIL	242
CMPK1	4466
LINC01389	5
FOXE3	1
FOXD2-AS1	152
FOXD2	24
LINC01738	0
TRABD2B	128
LINC02794	5
SKINT1L	3
SLC5A9	314
SPATA6	575
AGBL4	68
BEND5	140
ELAVL4	11
DMRTA2	19
LOC105378714	0
FAF1	751
FAF1-AS1	10
CDKN2C	184
LINC01562	2
RNF11	1842
TTC39A	1567
TTC39A-AS1	26
EPS15	2398
EPS15-AS1	5
CALR4P	5
OSBPL9	3199
NRDC	3283
105378721	287
MIR761	37
RAB3B	20
TXNDC12	2076
KTI12	187
BTF3L4	1360
ZFYVE9	689
CC2D1B	2029
ORC1	54
PRPF38A	1510
TUT4	1446
GPX7	188
SHISAL2A	23
COA7	357
ZYG11B	1524
ZYG11A	17
ECHDC2	4042
SCP2	4282
PODN	2252
SLC1A7	397
CPT2	978
CZIB	1063
MAGOH	518
LOC100507564	46
LRP8	757
LOC105378728	29
LOC105378726	23
LOC105378731	8
105378730	20
LINC02812	18
GLIS1	12
NDC1	592
YIPF1	646
DIO1	196
HSPB11	410
LRRC42	520
LDLRAD1	134
TMEM59	8801
TCEANC2	540
CDCP2	7
CYB5RL	433
MRPL37	1050
SSBP3	1757
SSBP3-AS1	86
ACOT11	249
FAM151A	68
MROH7-TTC4	382
MROH7	43
TTC4	338
PARS2	161
TTC22	479
LEXM	37
DHCR24	38995
DHCR24-DT	31
TMEM61	77
BSND	3
PCSK9	221
USP24	3849
LOC100507634	35
LINC01767	32
PLPP3	2459
PRKAA2	236
FYB2	298
C8A	227
C8B	84
105378745	0
LOC112267900	1
DAB1	6
LOC107984960	6
OMA1	874
TACSTD2	5227
MYSM1	1825
LOC112268263	21
LOC105378751	56
JUN	14141
LINC01135	10
LOC101926907	135
LINC02777	48
LINC01358	9
FGGY-DT	10
FGGY	147
LOC101926944	7
LOC105378758	1
HOOK1	1378
CYP2J2	193
C1orf87	75
LINC01748	0
LOC101926964	3
LOC105378764	0
NFIA-AS2	5
NFIA	1864
NFIA-AS1	2
LOC107984964	3
MGC34796	4
TM2D1	664
PATJ	2633
LOC107984965	5
L1TD1	27
KANK4	46
USP1	1056
DOCK7	745
ANGPTL3	8
ATG4C	626
LINC00466	3
FOXD3-AS1	3
FOXD3	4
ALG6	583
ITGB3BP	414
LOC102724319	3
EFCAB7	376
DLEU2L	39
PGM1	1812
ROR1	402
ROR1-AS1	24
LOC105378773	220
UBE2U	83
LOC107984966	7
CACHD1	1969
RAVER2	722
JAK1	4271
LINC01359	20
MIR3671	4
AK4	203
DNAJC6	60
LOC102724416	2
LEPR	1185
LEPROT	3653
PDE4B	427
LOC105378776	0
SGIP1	342
DYNLT5	70
DNAI4	133
MIER1	1326
SLC35D1	1107
C1orf141	18
IL23R	16
IL12RB2	12
105378779	3
SERBP1	7698
GADD45A	632
GNG12	3087
LOC105378781	3
GNG12-AS1	142
DIRAS3	264
WLS	5680
RPE65	0
DEPDC1	92
LRRC7	6
LRRC40	608
SRSF11	9124
ANKRD13C	885
HHLA3	243
HHLA3-AS1	23
CTH	326
PTGER3	16
ZRANB2-AS1	469
ZRANB2	4063
MIR186	116
ZRANB2-AS2	13
LOC105378795	17
NEGR1	319
LOC105378797	2
LOC105378798	0
LRRIQ3	11
FPGT-TNNI3K	89
FPGT	423
TNNI3K	44
105378805	0
ERICH3	114
ERICH3-AS1	4
CRYZ	836
TYW3	451
LHX8	0
SLC44A5	142
ACADM	968
DLSTP1	69
RABGGTB	1022
SNORD45C	43
SNORD45A	18
SNORD45B	15
MSH4	13
ST6GALNAC3	81
LOC105378807	0
ST6GALNAC5	44
PIGK	877
LOC105378808	6
AK5	2
ZZZ3	731
USP33	1111
MIGA1	568
NEXN-AS1	21
NEXN	957
FUBP1	2618
DNAJB4	507
GIPC2	137
LOC107984997	20
MGC27382	3
PTGFR	27
IFI44L	1655
IFI44	2153
ADGRL4	944
LOC107984998	0
LOC105378810	0
LINC01781	14
ADGRL2	1221
LOC101927434	0
LINC01361	0
107985037	0
LOC105378816	1
LINC01725	2
LOC101927560	4
107985041	9
TTLL7	335
PRKACB	924
107985046	2
SAMD13	46
UOX	1
DNASE2B	50
RPF1	487
GNG5	1497
SPATA1	73
CTBS	514
LOC105378819	25
LINC01461	0
SSX2IP	159
LOC102724892	0
LPAR3	10
MCOLN2	290
MCOLN3	218
DNAI3	45
SYDE2	341
C1orf52	667
BCL10	281
LOC646626	33
DDAH1	2525
107985054	20
CCN1	1949
LOC107985057	7
LOC112268231	1
ZNHIT6	428
COL24A1	138
LINC02795	3
LOC105378825	8
ODF2L	1511
MIR7856	8
CLCA2	12
CLCA1	2
LOC105378827	2
CLCA4	6
CLCA4-AS1	18
CLCA3P	0
SH3GLB1	1896
SELENOF	3101
HS2ST1	882
LINC01140	394
LMO4	1594
LOC105378833	6
LOC105378839	2
PKN2-AS1	1
PKN2	1613
GTF2B	471
KYAT3	464
RBMXL1	493
GBP3	1444
LOC105378841	26
GBP1	876
GBP2	998
LOC112268267	338
LOC105378842	68
GBP7	26
GBP4	1020
LOC107985076	6
GBP5	483
GBP6	17
GBP1P1	39
LOC105378844	2
LRRC8B	510
LRRC8C	575
LRRC8C-DT	12
LOC107985743	4
101927952	6
LOC107985744	5
LOC101927975	7
LRRC8D	1072
GEMIN8P4	22
ZNF326	1245
LOC105378849	4
LOC107985088	12
LINC02609	37
LINC02788	11
ZNF644	1212
HFM1	22
CDC7	188
LOC102723436	3
TGFBR3	781
BRDT	2
EPHX4	8
SETSIP	5
BTBD8	20
23285	164
C1orf146	3
GLMN	159
RPAP2	681
GFI1	141
EVI5	616
RPL5	7818
DIPK1A	419
SNORD21	12
SNORA66	25
MTF2	585
TMED5	2213
CCDC18	328
LOC107985521	2
CCDC18-AS1	691
DR1	1137
FNBP1L	2794
BCAR3	250
BCAR3-AS1	83
LOC102723480	1
723788	12
TRR-TCT1-1	5
DNTTIP2	830
GCLM	350
ABCA4	109
LOC105378858	2
ARHGAP29	1204
ARHGAP29-AS1	0
105378859	4
ABCD3	1868
F3	340
LOC105378861	3
SLC44A3-AS1	128
105378860	11
SLC44A3	543
CNN3	3270
105378862	7
CNN3-DT	72
ALG14	207
LOC105378863	3
TLCD4	584
TLCD4-RWDD3	97
LOC101928118	9
RWDD3	195
PTBP2	628
DPYD	1749
DPYD-AS1	103
LOC105378867	4
MIR137HG	0
SNX7	195
PLPPR5	10
PLPPR4	223
LINC01708	0
PALMD	594
FRRS1	179
AGL	664
SLC35A3	803
MFSD14A	952
SASS6	278
TRMT13	896
LRRC39	204
DBT	656
RTCA-AS1	42
RTCA	550
CDC14A	311
LOC105379827	3
GPR88	7
VCAM1	712
EXTL2	273
SLC30A7	543
DPH5	731
LOC102606465	104
LOC101928334	16
LOC101928370	18
S1PR1	1017
COL11A1	25
LOC101928436	2
RNPC3	684
AMY2B	565
ACTG1P4	47
AMY2A	147
AMY1A	2053
AMY1B	1358
LOC105378878	66
AMY1C	1762
LOC100129138	0
PRMT6	336
NTNG1	106
VAV3	170
LINC02785	5
SLC25A24	1033
NBPF4	1
NBPF6	3
FAM102B	715
HENMT1	242
LOC105378890	7
PRPF38B	1919
STXBP3	783
LOC105378891	3
AKNAD1	6
GPSM2	522
CLCC1	853
WDR47	393
TAF13	229
TMEM167B-DT	7
TMEM167B	1051
SCARNA2	5
C1orf194	22
ELAPOR1	427
SARS1	1833
CELSR2	479
PSRC1	81
MYBPHL	39
SORT1	2026
PSMA5	1177
SYPL2	79
ATXN7L2	209
CYB561D1	283
AMIGO1	235
GNAI3	1466
GNAT2	3
AMPD2	838
GSTM4	248
GSTM2	948
GSTM1	78
GSTM5	144
GSTM3	1067
EPS8L3	0
CSF1	2784
AHCYL1	3333
STRIP1	727
ALX3	79
UBL4B	3
SLC6A17	3
LINC02586	1
KCNC4	413
RBM15-AS1	9
RBM15	328
SLC16A4	452
LAMTOR5	742
LAMTOR5-AS1	13
PROK1	0
CYMP	10
CYMP-AS1	5
KCNA10	0
KCNA2	86
LOC107985174	8
KCNA3	1151
LOC105378901	0
CD53	1781
LRIF1	377
DRAM2	777
CEPT1	937
DENND2D	1073
107985180	3
CHI3L2	419
CHIAP2	61
CHIA	267
PIFO	502
OVGP1	56
WDR77	713
ATP5PB	1715
C1orf162	401
TMIGD3	80
ADORA3	97
RAP1A	1725
LINC01160	13
LOC107985184	22
INKA2	162
INKA2-AS1	2
LOC101928718	3
DDX20	421
KCND3	340
LINC01750	43
LINC02884	41
CTTNBP2NL	758
WNT2B	244
ST7L	377
CAPZA1	2729
MOV10	2709
RHOC	1268
PPM1J	33
TAFA3	0
LINC01356	5
LINC01357	2
SLC16A1	217
AKR7A2P1	0
SLC16A1-AS1	8
LOC107985189	3
LRIG2-DT	13
LRIG2	790
LOC643441	35
MAGI3	1606
PHTF1	432
RSBN1	808
AP4B1-AS1	150
PTPN22	311
BCL2L15	330
AP4B1	434
DCLRE1B	191
HIPK1-AS1	8
HIPK1	2341
OLFML3	789
SYT6	3
TRIM33	1300
BCAS2	594
LOC105378914	4
DENND2C	88
AMPD1	228
NRAS	965
CSDE1	8791
SIKE1	785
TSHB	3
TSPAN2	124
LINC01765	5
NGF	13
112268287	0
VANGL1	383
CASQ2	38
NHLH2	8
LINC01649	2
LOC101928977	1
SLC22A15	351
MAB21L3	48
LINC01779	2
ATP1A1	10081
ATP1A1-AS1	2604
LINC01762	0
LOC112268235	70
CD58	392
LOC105378925	1
IGSF3	2325
LOC105378924	13
CD2	467
PTGFRN	920
CD101	376
LOC101929099	18
TTF2	278
TRIM45	196
VTCN1	94
MAN1A2	1721
TENT5C	2280
LOC105378929	5
GDAP2	432
WDR3	593
SPAG17	261
TBX15	14
LOC105378933	2
WARS2	237
WARS2-IT1	2
WARS2-AS1	192
LOC107985192	34
HSD3B2	0
LOC105378935	0
HSD3BP4	6
LINC00622	11
ZNF697	170
PHGDH	254
105378936	10
HMGCS2	76
REG4	1
NOTCH2	3987
SEC22B	1942
107985522	16
105378941	4
105378954	120
LOC101929788	1
NBPF8	1298
107985523	22
PFN1P2	68
PDE4DIPP2	559
LOC107985524	61
NOTCH2NLR	55
NBPF26	962
RNVU1-19	2
LINC00623	192
LOC100996720	54
RNVU1-4	2
TRN-GTT11-1	3
LOC105369199	6
PDE4DIPP4	3
H3P4	80
FCGR1B	81
LOC100996318	40
H2BP1	46
FAM72B	25
SRGAP2C	462
LOC107985193	3
LINC02798	7
EMBP1	87
LINC01691	1
LOC105371175	15
LOC107985200	12
LOC107985201	11
LOC105369140	4
PDE4DIPP3	5
H2BP2	113
FCGR1CP	53
H3-2	268
FAM72C	23
SRGAP2D	197
LOC105371206	6
LINC02802	34
105373467	33
NBPF15	1606
LOC105371211	10
LSP1P5	34
LOC105371216	8
SRGAP2B	465
LOC107985595	5
FAM72D	38
LOC101929805	7
LINC01145	596
LOC100996740	166
RNVU1-14	13
NBPF20	549
LOC105371312	133
NBPF25P	349
GPR89A	596
PDZK1	36
CD160	33
RNF115	1438
POLR3C	937
NUDT17	376
PIAS3	1702
ANKRD35	104
LOC107985593	18
ITGA10	207
PEX11B	1276
GNRHR2	324
RBM8A	1723
LIX1L-AS1	423
LIX1L	810
POLR3GL	843
ANKRD34A	31
TXNIP	21617
HJV	6
RNVU1-6	2
LINC01719	17
NBPF10	1731
NOTCH2NLA	1029
LOC105371254	36
NUDT4P2	205
SEC22B4P	140
PPIAL4H	6
LOC112268274	9
LOC100996756	40
LOC105371235	6
107985591	3
HYDIN2	89
NBPF12	1928
LOC728989	3
105371231	3
PRKAB2	1186
CHD1L	1347
PDIA3P1	764
FMO5	2059
LINC00624	47
BCL9	1877
ACP6	1430
GJA5	983
GPR89B	638
PDZK1P1	21
LINC02804	31
PDE4DIPP1	2
NBPF11	1778
LOC105371227	16
LOC101927468	12
LINC02806	4
LOC105371225	0
PDE4DIPP6	65
RNVU1-3	6
107985525	30
LINC01138	200
LOC105371224	166
NBPF14	2308
NOTCH2NLB	1060
LOC105371223	34
NUDT4B	269
SEC22B3P	64
PDE4DIP	1653
LOC112268272	152
NBPF9	769
LOC101929790	8
LOC653513	59
SEC22B2P	117
NOTCH2NLC	719
NBPF19	2137
PPIAL4C	1
LINC00869	272
112268236	39
LOC644634	85
PDE4DIPP7	12
LOC105371406	2
FCGR1A	303
H2BC18	137
112268237	22
H3C13	18
H4C14	308
H3C14	14
H2AC18	447
H2BC20P	73
H2AC19	449
H3C15	12
112268238	326
H4C15	209
H2BC21	853
H2AC20	9
H2AC21	1
BOLA1	556
SV2A	62
SF3B4	2169
MTMR11	259
OTUD7B	1292
