GeneID	RNA-seq_normal_lung30
LOC105378649	29
SNIP1	483
DNALI1	552
GNL2	1305
RSPO1	142
C1orf109	307
CDCA8	32
EPHA10	52
MANEAL	129
YRDC	431
C1orf122	659
MTF1	746
INPP5B	1310
LOC105378651	30
SF3A3	1838
FHL3	326
UTP11	664
POU3F1	6
MIR3659HG	0
LOC105378657	4
RRAGC	1080
GJA9-MYCBP	321
MYCBP	314
LOC105378663	4
GJA9	8
RHBDL2	36
LOC105378662	13
AKIRIN1	1670
NDUFS5	1876
MACF1	16799
643314	250
105378950	1
BMP8A	222
OXCT2P1	12
PPIEL	284
PABPC4	3857
PABPC4-AS1	493
SNORA55	9
HEYL	854
NT5C1A	1
HPCAL4	88
PPIE	1045
BMP8B	181
OXCT2	12
LOC101929536	8
105378951	10
LINC02811	8
105378665	4
TRIT1	439
MYCL	101
MYCL-AS1	10
MFSD2A	2305
CAP1	7183
PPT1	9723
RLF	756
TMCO2	4
ZMPSTE24	1715
COL9A2	386
107984945	10
SMAP2	1889
ZFP69B	62
ZFP69	142
LOC105378672	13
EXO5	214
ZNF684	111
RIMS3	201
LOC105378675	5
NFYC-AS1	143
NFYC	1180
KCNQ4	47
CITED4	265
CTPS1	608
SLFNL1-AS1	153
SLFNL1	78
SCMH1	947
FOXO6	54
FOXO6-AS1	5
LOC105378678	6
EDN2	10
HIVEP3	571
GUCA2B	0
GUCA2A	6
FOXJ3	1662
RIMKLA	485
ZMYND12	63
CCDC30	323
PPCS	1210
PPIH	576
YBX1	17433
CLDN19	2
P3H1	697
C1orf50	245
TMEM269-DT	11
TMEM269	11
LOC107984946	4
SVBP	264
ERMAP	764
ZNF691	231
LOC339539	3
SLC2A1	294
SLC2A1-AS1	11
FAM183A	23
EBNA1BP2	951
CFAP57	24
LOC105378685	4
TMEM125	4588
C1orf210	298
TIE1	1972
MPL	32
LOC105378687	23
CDC20	41
ELOVL1	2474
MIR6734	14
LOC112268225	11
MED8	779
MED8-AS1	140
SZT2	2464
SZT2-AS1	106
HYI	827
PTPRF	5488
KDM4A	1136
KDM4A-AS1	146
ST3GAL3	365
ARTN	41
LOC105378688	9
LOC101929609	57
IPO13	700
DPH2	440
ATP6V0B	3579
B4GALT2	458
CCDC24	152
SLC6A9	260
LOC107984948	8
KLF17	20
DMAP1	673
ERI3	769
ERI3-IT1	28
RNF220	1401
LOC107984950	425
TMEM53	419
ARMH1	148
LOC105378690	8
RNU5F-1	3
RNU5D-1	0
KIF2C	66
RPS8	21414
SNORD55	41
SNORD46	6
SNORD38A	22
SNORD38B	21
BEST4	19
PLK3	1189
DYNLT4	220
BTBD19	341
LOC107984952	46
PTCH2	67
EIF2B3	423
HECTD3	1471
UROD	1635
ZSWIM5	248
LOC105378691	17
LINC01144	15
HPDL	15
MUTYH	395
TOE1	376
TESK2	238
CCDC163	10
MMACHC	1459
PRDX1	4989
AKR1A1	2549
NASP	1862
CCDC17	106
GPBP1L1	2676
RPS15AP10	13
TMEM69	348
IPP	266
MAST2	1113
P3R3URF-PIK3R3	731
PIK3R3	854
LOC101929626	2
TSPAN1	428
POMGNT1	1310
LURAP1	34
RAD54L	95
LRRC41	1690
UQCRH	2043
NSUN4	719
FAAH	631
FAAHP1	12
LINC01398	1
DMBX1	0
MKNK1-AS1	224
MKNK1	2029
MOB3C	950
ATPAF1	801
EFCAB14-AS1	104
EFCAB14	4388
LOC105378698	23
LOC105378699	7
CYP4B1	7053
CYP4Z2P	45
CYP4A11	4
CYP4X1	207
CYP4Z1	10
CYP4A22	2
LOC105378701	3
LINC00853	4
PDZK1IP1	572
TAL1	511
STIL	68
CMPK1	4221
LINC01389	10
FOXE3	0
FOXD2-AS1	35
FOXD2	28
LINC01738	0
TRABD2B	60
LINC02794	1
SKINT1L	5
SLC5A9	407
SPATA6	411
AGBL4	2
BEND5	108
ELAVL4	2
DMRTA2	2
LOC105378714	0
FAF1	919
FAF1-AS1	12
CDKN2C	299
LINC01562	7
RNF11	3011
TTC39A	581
TTC39A-AS1	11
EPS15	2685
EPS15-AS1	5
CALR4P	1
OSBPL9	2470
NRDC	2742
105378721	217
MIR761	23
RAB3B	6
TXNDC12	1931
KTI12	115
BTF3L4	1197
ZFYVE9	1052
CC2D1B	1884
ORC1	36
PRPF38A	1313
TUT4	1180
GPX7	204
SHISAL2A	63
COA7	456
ZYG11B	1328
ZYG11A	3
ECHDC2	2481
SCP2	4773
PODN	1923
SLC1A7	423
CPT2	863
CZIB	950
MAGOH	714
LOC100507564	21
LRP8	308
LOC105378728	12
LOC105378726	14
LOC105378731	9
105378730	6
LINC02812	43
GLIS1	5
NDC1	454
YIPF1	529
DIO1	11
HSPB11	331
LRRC42	424
LDLRAD1	27
TMEM59	7534
TCEANC2	347
CDCP2	10
CYB5RL	253
MRPL37	954
SSBP3	1475
SSBP3-AS1	31
ACOT11	113
FAM151A	39
MROH7-TTC4	308
MROH7	64
TTC4	252
PARS2	70
TTC22	226
LEXM	17
DHCR24	20358
DHCR24-DT	40
TMEM61	47
BSND	5
PCSK9	906
USP24	2087
LOC100507634	16
LINC01767	10
PLPP3	4391
PRKAA2	176
FYB2	117
C8A	5
C8B	8
105378745	0
LOC112267900	6
DAB1	52
LOC107984960	12
OMA1	429
TACSTD2	5986
MYSM1	1552
LOC112268263	33
LOC105378751	38
JUN	7937
LINC01135	10
LOC101926907	113
LINC02777	35
LINC01358	13
FGGY-DT	9
FGGY	321
LOC101926944	24
LOC105378758	1
HOOK1	444
CYP2J2	26
C1orf87	4
LINC01748	5
LOC101926964	2
LOC105378764	0
NFIA-AS2	10
NFIA	1060
NFIA-AS1	2
LOC107984964	0
MGC34796	1
TM2D1	723
PATJ	1720
LOC107984965	3
L1TD1	161
KANK4	226
USP1	991
DOCK7	778
ANGPTL3	4
ATG4C	350
LINC00466	0
FOXD3-AS1	0
FOXD3	0
ALG6	253
ITGB3BP	193
LOC102724319	1
EFCAB7	181
DLEU2L	11
PGM1	1951
ROR1	471
ROR1-AS1	2
LOC105378773	2
UBE2U	0
LOC107984966	14
CACHD1	902
RAVER2	821
JAK1	5275
LINC01359	29
MIR3671	11
AK4	131
DNAJC6	140
LOC102724416	9
LEPR	1780
LEPROT	4572
PDE4B	1450
LOC105378776	48
SGIP1	571
DYNLT5	81
DNAI4	75
MIER1	1565
SLC35D1	416
C1orf141	2
IL23R	6
IL12RB2	26
105378779	9
SERBP1	5797
GADD45A	1542
GNG12	2847
LOC105378781	1
GNG12-AS1	88
DIRAS3	63
WLS	2214
RPE65	0
DEPDC1	27
LRRC7	5
LRRC40	572
SRSF11	6359
ANKRD13C	779
HHLA3	179
HHLA3-AS1	4
CTH	108
PTGER3	46
ZRANB2-AS1	281
ZRANB2	3238
MIR186	39
ZRANB2-AS2	5
LOC105378795	16
NEGR1	442
LOC105378797	6
LOC105378798	0
LRRIQ3	6
FPGT-TNNI3K	61
FPGT	482
TNNI3K	19
105378805	1
ERICH3	23
ERICH3-AS1	0
CRYZ	1260
TYW3	595
LHX8	0
SLC44A5	12
ACADM	1154
DLSTP1	45
RABGGTB	1715
SNORD45C	15
SNORD45A	11
SNORD45B	29
MSH4	12
ST6GALNAC3	169
LOC105378807	2
ST6GALNAC5	626
PIGK	1062
LOC105378808	1
AK5	8
ZZZ3	824
USP33	1824
MIGA1	777
NEXN-AS1	28
NEXN	1625
FUBP1	2136
DNAJB4	957
GIPC2	208
LOC107984997	27
MGC27382	91
PTGFR	266
IFI44L	3045
IFI44	3485
ADGRL4	1074
LOC107984998	1
LOC105378810	0
LINC01781	39
ADGRL2	2190
LOC101927434	0
LINC01361	2
107985037	5
LOC105378816	0
LINC01725	1
LOC101927560	1
107985041	4
TTLL7	432
PRKACB	1274
107985046	2
SAMD13	36
UOX	5
DNASE2B	45
RPF1	866
GNG5	2535
SPATA1	194
CTBS	1350
LOC105378819	40
LINC01461	0
SSX2IP	245
LOC102724892	2
LPAR3	57
MCOLN2	372
MCOLN3	213
DNAI3	7
SYDE2	237
C1orf52	890
BCL10	516
LOC646626	46
DDAH1	2031
107985054	8
CCN1	3084
LOC107985057	13
LOC112268231	4
ZNHIT6	539
COL24A1	25
LINC02795	16
LOC105378825	5
ODF2L	1287
MIR7856	2
CLCA2	4
CLCA1	0
LOC105378827	0
CLCA4	2
CLCA4-AS1	28
CLCA3P	0
SH3GLB1	3773
SELENOF	4386
HS2ST1	1087
LINC01140	315
LMO4	1597
LOC105378833	4
LOC105378839	8
PKN2-AS1	1
PKN2	2119
GTF2B	794
KYAT3	796
RBMXL1	660
GBP3	2218
LOC105378841	39
GBP1	2219
GBP2	2824
LOC112268267	786
LOC105378842	2
GBP7	11
GBP4	2750
LOC107985076	3
GBP5	1005
GBP6	17
GBP1P1	98
LOC105378844	3
LRRC8B	671
LRRC8C	1077
LRRC8C-DT	22
LOC107985743	6
101927952	12
LOC107985744	11
LOC101927975	22
LRRC8D	696
GEMIN8P4	24
ZNF326	1075
LOC105378849	0
LOC107985088	2
LINC02609	52
LINC02788	6
ZNF644	1282
HFM1	45
CDC7	190
LOC102723436	3
TGFBR3	1413
BRDT	2
EPHX4	8
SETSIP	3
BTBD8	12
23285	132
C1orf146	3
GLMN	177
RPAP2	453
GFI1	125
EVI5	938
RPL5	17090
DIPK1A	283
SNORD21	13
SNORA66	12
MTF2	745
TMED5	3306
CCDC18	324
LOC107985521	3
CCDC18-AS1	645
DR1	1765
FNBP1L	1059
BCAR3	959
BCAR3-AS1	53
LOC102723480	1
723788	3
TRR-TCT1-1	1
DNTTIP2	1989
GCLM	570
ABCA4	44
LOC105378858	7
ARHGAP29	2887
ARHGAP29-AS1	4
105378859	3
ABCD3	1602
F3	2821
LOC105378861	2
SLC44A3-AS1	38
105378860	1
SLC44A3	342
CNN3	5084
105378862	36
CNN3-DT	164
ALG14	242
LOC105378863	1
TLCD4	399
TLCD4-RWDD3	89
LOC101928118	1
RWDD3	217
PTBP2	527
DPYD	2616
DPYD-AS1	101
LOC105378867	11
MIR137HG	0
SNX7	424
PLPPR5	4
PLPPR4	116
LINC01708	0
PALMD	846
FRRS1	286
AGL	741
SLC35A3	1339
MFSD14A	1578
SASS6	442
TRMT13	604
LRRC39	98
DBT	745
RTCA-AS1	32
RTCA	686
CDC14A	348
LOC105379827	1
GPR88	6
VCAM1	1001
EXTL2	472
SLC30A7	677
DPH5	859
LOC102606465	80
LOC101928334	11
LOC101928370	28
S1PR1	2598
COL11A1	4
LOC101928436	1
RNPC3	591
AMY2B	853
ACTG1P4	18
AMY2A	61
AMY1A	176
AMY1B	93
LOC105378878	4
AMY1C	146
LOC100129138	2
PRMT6	287
NTNG1	189
VAV3	310
LINC02785	85
SLC25A24	1989
NBPF4	3
NBPF6	14
FAM102B	1464
HENMT1	217
LOC105378890	7
PRPF38B	2187
STXBP3	1554
LOC105378891	7
AKNAD1	15
GPSM2	585
CLCC1	805
WDR47	555
TAF13	395
TMEM167B-DT	1
TMEM167B	1729
SCARNA2	17
C1orf194	4
ELAPOR1	1153
SARS1	3646
CELSR2	383
PSRC1	36
MYBPHL	61
SORT1	6040
PSMA5	1559
SYPL2	33
ATXN7L2	162
CYB561D1	548
AMIGO1	281
GNAI3	2226
GNAT2	13
AMPD2	1100
GSTM4	378
GSTM2	615
GSTM1	87
GSTM5	397
GSTM3	906
EPS8L3	1
CSF1	1921
AHCYL1	3448
STRIP1	928
ALX3	119
UBL4B	0
SLC6A17	4
LINC02586	7
KCNC4	423
RBM15-AS1	14
RBM15	317
SLC16A4	825
LAMTOR5	1588
LAMTOR5-AS1	6
PROK1	0
CYMP	7
CYMP-AS1	5
KCNA10	7
KCNA2	46
LOC107985174	28
KCNA3	2657
LOC105378901	0
CD53	4754
LRIF1	306
DRAM2	1250
CEPT1	1231
DENND2D	1095
107985180	2
CHI3L2	828
CHIAP2	221
CHIA	213
PIFO	210
OVGP1	77
WDR77	807
ATP5PB	2821
C1orf162	2897
TMIGD3	26
ADORA3	39
RAP1A	3584
LINC01160	20
LOC107985184	66
INKA2	799
INKA2-AS1	5
LOC101928718	8
DDX20	536
KCND3	200
LINC01750	10
LINC02884	27
CTTNBP2NL	1098
WNT2B	283
ST7L	402
CAPZA1	4603
MOV10	2754
RHOC	2454
PPM1J	61
TAFA3	0
LINC01356	4
LINC01357	1
SLC16A1	258
AKR7A2P1	1
SLC16A1-AS1	4
LOC107985189	1
LRIG2-DT	10
LRIG2	770
LOC643441	32
MAGI3	1617
PHTF1	429
RSBN1	847
AP4B1-AS1	161
PTPN22	571
BCL2L15	55
AP4B1	442
DCLRE1B	307
HIPK1-AS1	8
HIPK1	2915
OLFML3	1177
SYT6	4
TRIM33	1683
BCAS2	834
LOC105378914	2
DENND2C	218
AMPD1	51
NRAS	1717
CSDE1	14619
SIKE1	783
TSHB	3
TSPAN2	332
LINC01765	7
NGF	34
112268287	0
VANGL1	311
CASQ2	137
NHLH2	125
LINC01649	6
LOC101928977	4
SLC22A15	546
MAB21L3	2
LINC01779	0
ATP1A1	16013
ATP1A1-AS1	2939
LINC01762	2
LOC112268235	77
CD58	1017
LOC105378925	5
IGSF3	1080
LOC105378924	24
CD2	406
PTGFRN	714
CD101	788
LOC101929099	77
TTF2	399
TRIM45	76
VTCN1	1
MAN1A2	1366
TENT5C	1279
LOC105378929	2
GDAP2	695
WDR3	594
SPAG17	43
TBX15	12
LOC105378933	1
WARS2	326
WARS2-IT1	5
WARS2-AS1	196
LOC107985192	6
HSD3B2	2
LOC105378935	0
HSD3BP4	14
LINC00622	29
ZNF697	196
PHGDH	500
105378936	6
HMGCS2	210
REG4	1
NOTCH2	4302
SEC22B	2391
107985522	10
105378941	2
105378954	185
LOC101929788	0
NBPF8	865
107985523	19
PFN1P2	48
PDE4DIPP2	943
LOC107985524	68
NOTCH2NLR	35
NBPF26	729
RNVU1-19	2
LINC00623	331
LOC100996720	42
RNVU1-4	4
TRN-GTT11-1	4
LOC105369199	4
PDE4DIPP4	5
H3P4	13
FCGR1B	148
LOC100996318	12
H2BP1	3
FAM72B	19
SRGAP2C	553
LOC107985193	3
LINC02798	2
EMBP1	29
LINC01691	1
LOC105371175	60
LOC107985200	6
LOC107985201	2
LOC105369140	11
PDE4DIPP3	5
H2BP2	15
FCGR1CP	98
H3-2	45
FAM72C	23
SRGAP2D	160
LOC105371206	122
LINC02802	20
105373467	4
NBPF15	918
LOC105371211	0
LSP1P5	18
LOC105371216	108
SRGAP2B	578
LOC107985595	9
FAM72D	39
LOC101929805	21
LINC01145	316
LOC100996740	114
RNVU1-14	0
NBPF20	448
LOC105371312	57
NBPF25P	309
GPR89A	337
PDZK1	33
CD160	40
RNF115	956
POLR3C	784
NUDT17	164
PIAS3	712
ANKRD35	91
LOC107985593	0
ITGA10	178
PEX11B	705
GNRHR2	240
RBM8A	2171
LIX1L-AS1	355
LIX1L	1025
POLR3GL	833
ANKRD34A	41
TXNIP	33017
HJV	1
RNVU1-6	1
LINC01719	1
NBPF10	1327
NOTCH2NLA	764
LOC105371254	3
NUDT4P2	195
SEC22B4P	166
PPIAL4H	2
LOC112268274	1
LOC100996756	28
LOC105371235	1
107985591	1
HYDIN2	38
NBPF12	1298
LOC728989	4
105371231	0
PRKAB2	641
CHD1L	1308
PDIA3P1	350
FMO5	1276
LINC00624	0
BCL9	419
ACP6	418
GJA5	1912
GPR89B	383
PDZK1P1	14
LINC02804	32
PDE4DIPP1	2
NBPF11	825
LOC105371227	6
LOC101927468	4
LINC02806	5
LOC105371225	1
PDE4DIPP6	30
RNVU1-3	2
107985525	10
LINC01138	168
LOC105371224	117
NBPF14	1818
NOTCH2NLB	1100
LOC105371223	2
NUDT4B	264
SEC22B3P	62
PDE4DIP	2363
LOC112268272	109
NBPF9	709
LOC101929790	0
LOC653513	256
SEC22B2P	93
NOTCH2NLC	743
NBPF19	1668
PPIAL4C	2
LINC00869	255
112268236	22
LOC644634	40
PDE4DIPP7	13
LOC105371406	1
FCGR1A	516
H2BC18	56
112268237	8
H3C13	3
H4C14	36
H3C14	3
H2AC18	133
H2BC20P	12
H2AC19	133
H3C15	3
112268238	41
H4C15	28
H2BC21	283
H2AC20	6
H2AC21	0
BOLA1	207
SV2A	64
SF3B4	1287
MTMR11	639
OTUD7B	863
105371427	11
VPS45	1053
