GeneID	RNA-seq_normal_lung37
RUNX3	1506
107984932	13
RUNX3-AS1	36
SYF2	2208
RSRP1	2217
LOC105376882	4
RHD	49
TMEM50A	3001
RHCE	1460
MACO1	1181
LDLRAP1	1410
MAN1C1	1329
SELENON	8343
MTFR1L	1070
LOC646471	239
AUNIP	183
PAQR7	506
STMN1	1411
MIR3917	106
PAFAH2	876
101928216	3
EXTL1	15
SLC30A2	7
TRIM63	29
PDIK1L	293
FAM110D	379
ZNF593	340
CNKSR1	715
CATSPER4	2
ZPLD2P	4
CEP85	397
SH3BGRL3	5519
UBXN11	2371
CD52	2565
CRYBG2	21
ZNF683	98
DHDDS	928
DHDDS-AS1	14
HMGN2	6958
RPS6KA1	3794
LOC101928728	19
ARID1A	5333
PIGV	519
ZDHHC18	1454
SFN	1493
GPN2	1006
GPATCH3	489
NUDC	2661
NR0B2	88
KDF1	253
TRNP1	753
TENT5B	1850
LOC101928391	36
SLC9A1	2881
WDTC1	3805
TMEM222	1232
ACTG1P20	51
SYTL1	912
MAP3K6	3716
FCN3	19430
CD164L2	19
GPR3	116
WASF2	10170
LOC105376892	17
AHDC1	1945
FGR	4075
LINC02574	2
IFI6	6847
FAM76A	552
STX12	4276
PPP1R8	1299
THEMIS2	3409
RPA2	1207
SMPDL3B	861
XKR8	506
EYA3	1026
PTAFR	3176
DNAJC8	2850
ATP5IF1	1922
SESN2	647
MED18	394
PHACTR4	3078
RCC1	628
SNHG3	354
SNORA73A	10
SNORA73B	3
TRNAU1AP	684
SNHG12	438
SNORD99	13
SNORA61	40
SNORA44	45
SNORA16A	32
RAB42	139
TAF12	660
LINC01715	5
RNU11	2
GMEB1	656
YTHDF2	2596
OPRD1	15
EPB41	3078
TMEM200B	557
SRSF4	3667
MECR	439
PTPRU	2384
LOC105378617	121
MATN1	23
MATN1-AS1	61
LAPTM5	22446
MIR4420	11
LOC105378620	155
LINC01778	0
SDC3	3870
PUM1	3802
SNORD103A	10
SNORD103B	10
LOC107984935	2
NKAIN1	0
SNRNP40	812
ZCCHC17	999
FABP3	592
SERINC2	1190
LOC105378625	0
LOC105379772	0
LDC1P	0
LINC01226	9
LOC105378626	37
TINAGL1	4345
HCRTR1	238
PEF1	2360
PEF1-AS1	148
105378628	8
COL16A1	2591
LOC101929444	21
ADGRB2	67
SPOCD1	453
PTP4A2	6923
KHDRBS1	4593
TMEM39B	675
KPNA6	3069
TXLNA	2472
CCDC28B	133
TMEM234	340
IQCC	80
DCDC2B	92
EIF3I	3635
MTMR9LP	796
FAM167B	300
LCK	692
HDAC1	3135
MARCKSL1	1814
LOC105378629	7
TSSK3	234
FAM229A	142
BSDC1	2970
ZBTB8B	25
ZBTB8A	1088
LOC102723870	5
ZBTB8OS	526
RBBP4	3450
SYNC	1469
KIAA1522	3373
YARS1	2068
S100PBP	1064
FNDC5	45
HPCA	33
TMEM54	948
LOC105378632	1
RNF19B	1866
AK2	3640
AZIN2	128
112268224	7
TRIM62	325
ZNF362	1709
A3GALT2	7
PHC2	5627
MIR3605	211
PHC2-AS1	3
ZSCAN20	222
CSMD2	30
105378640	0
LOC105378641	0
LOC105378642	3
GJB5	3
GJB4	2
GJB3	15
GJA4	1040
SMIM12	1267
DLGAP3	18
GPR199P	136
TMEM35B	1558
ZMYM6	893
ZMYM1	479
LOC105378644	0
SFPQ	10733
ZMYM4	1800
ZMYM4-AS1	48
KIAA0319L	3924
NCDN	996
TFAP2E	124
TFAP2E-AS1	47
PSMB2	3273
C1orf216	489
CLSPN	53
AGO4	2796
AGO1	1970
AGO3	1832
TEKT2	111
ADPRS	1178
COL8A2	1014
TRAPPC3	1573
MAP7D1	7482
THRAP3	5417
SH3D21	352
EVA1B	1351
STK40	3199
LSM10	638
OSCP1	215
MRPS15	954
CSF3R	4200
GRIK3	4
LINC01137	149
ZC3H12A	2094
MIR6732	13
MEAF6	1976
MIR5581	9
LOC105378649	42
SNIP1	732
DNALI1	735
GNL2	1268
RSPO1	281
C1orf109	404
CDCA8	55
EPHA10	79
MANEAL	225
YRDC	652
C1orf122	1025
MTF1	1128
INPP5B	1520
LOC105378651	44
SF3A3	1986
FHL3	461
UTP11	756
POU3F1	18
MIR3659HG	0
LOC105378657	10
RRAGC	1417
GJA9-MYCBP	329
MYCBP	325
LOC105378663	1
GJA9	3
RHBDL2	52
LOC105378662	13
AKIRIN1	2546
NDUFS5	2221
MACF1	32771
643314	1116
105378950	3
BMP8A	165
OXCT2P1	26
PPIEL	145
PABPC4	4462
PABPC4-AS1	595
SNORA55	12
HEYL	1519
NT5C1A	8
HPCAL4	188
PPIE	1238
BMP8B	192
OXCT2	24
LOC101929536	2
105378951	6
LINC02811	2
105378665	2
TRIT1	476
MYCL	209
MYCL-AS1	16
MFSD2A	3233
CAP1	9553
PPT1	10711
RLF	980
TMCO2	2
ZMPSTE24	1841
COL9A2	221
107984945	28
SMAP2	4422
ZFP69B	53
ZFP69	164
LOC105378672	10
EXO5	211
ZNF684	114
RIMS3	912
LOC105378675	2
NFYC-AS1	145
NFYC	1739
KCNQ4	103
CITED4	512
CTPS1	449
SLFNL1-AS1	185
SLFNL1	78
SCMH1	1495
FOXO6	55
FOXO6-AS1	3
LOC105378678	15
EDN2	15
HIVEP3	954
GUCA2B	3
GUCA2A	13
FOXJ3	2571
RIMKLA	1044
ZMYND12	57
CCDC30	385
PPCS	1244
PPIH	590
YBX1	22931
CLDN19	1
P3H1	961
C1orf50	327
TMEM269-DT	6
TMEM269	5
LOC107984946	2
SVBP	306
ERMAP	804
ZNF691	237
LOC339539	1
SLC2A1	451
SLC2A1-AS1	5
FAM183A	4
EBNA1BP2	1062
CFAP57	36
LOC105378685	9
TMEM125	5047
C1orf210	474
TIE1	8384
MPL	51
LOC105378687	15
CDC20	63
ELOVL1	3179
MIR6734	1
LOC112268225	13
MED8	910
MED8-AS1	147
SZT2	3138
SZT2-AS1	141
HYI	927
PTPRF	12587
KDM4A	2107
KDM4A-AS1	190
ST3GAL3	590
ARTN	47
LOC105378688	6
LOC101929609	94
IPO13	977
DPH2	494
ATP6V0B	3358
B4GALT2	869
CCDC24	172
SLC6A9	514
LOC107984948	6
KLF17	52
DMAP1	956
ERI3	1124
ERI3-IT1	30
RNF220	1837
LOC107984950	532
TMEM53	415
ARMH1	165
LOC105378690	15
RNU5F-1	0
RNU5D-1	6
KIF2C	73
RPS8	22435
SNORD55	65
SNORD46	9
SNORD38A	16
SNORD38B	24
BEST4	11
PLK3	2134
DYNLT4	325
BTBD19	551
LOC107984952	73
PTCH2	85
EIF2B3	561
HECTD3	1912
UROD	1867
ZSWIM5	345
LOC105378691	13
LINC01144	13
HPDL	11
MUTYH	449
TOE1	403
TESK2	383
CCDC163	31
MMACHC	1772
PRDX1	6867
AKR1A1	3123
NASP	2835
CCDC17	95
GPBP1L1	3946
RPS15AP10	8
TMEM69	531
IPP	460
MAST2	1443
P3R3URF-PIK3R3	986
PIK3R3	1278
LOC101929626	3
TSPAN1	573
POMGNT1	2058
LURAP1	55
RAD54L	72
LRRC41	2197
UQCRH	2043
NSUN4	851
FAAH	734
FAAHP1	14
LINC01398	1
DMBX1	0
MKNK1-AS1	228
MKNK1	1984
MOB3C	1448
ATPAF1	1182
EFCAB14-AS1	190
EFCAB14	7081
LOC105378698	24
LOC105378699	2
CYP4B1	9440
CYP4Z2P	173
CYP4A11	33
CYP4X1	346
CYP4Z1	58
CYP4A22	18
LOC105378701	8
LINC00853	12
PDZK1IP1	661
TAL1	2019
STIL	72
CMPK1	5331
LINC01389	18
FOXE3	1
FOXD2-AS1	74
FOXD2	28
LINC01738	2
TRABD2B	186
LINC02794	2
SKINT1L	4
SLC5A9	1091
SPATA6	547
AGBL4	14
BEND5	140
ELAVL4	10
DMRTA2	2
LOC105378714	2
FAF1	1296
FAF1-AS1	10
CDKN2C	388
LINC01562	4
RNF11	4275
TTC39A	515
TTC39A-AS1	13
EPS15	4034
EPS15-AS1	4
CALR4P	0
OSBPL9	3898
NRDC	3568
105378721	255
MIR761	19
RAB3B	1
TXNDC12	2075
KTI12	130
BTF3L4	1275
ZFYVE9	1780
CC2D1B	2291
ORC1	34
PRPF38A	1786
TUT4	1421
GPX7	242
SHISAL2A	35
COA7	386
ZYG11B	1921
ZYG11A	7
ECHDC2	1948
SCP2	4435
PODN	4476
SLC1A7	261
CPT2	923
CZIB	1198
MAGOH	863
LOC100507564	8
LRP8	210
LOC105378728	6
LOC105378726	9
LOC105378731	2
105378730	3
LINC02812	13
GLIS1	13
NDC1	625
YIPF1	723
DIO1	6
HSPB11	359
LRRC42	541
LDLRAD1	48
TMEM59	9736
TCEANC2	544
CDCP2	3
CYB5RL	341
MRPL37	1342
SSBP3	2229
SSBP3-AS1	41
ACOT11	134
FAM151A	29
MROH7-TTC4	316
MROH7	35
TTC4	283
PARS2	42
TTC22	318
LEXM	18
DHCR24	28959
DHCR24-DT	22
TMEM61	63
BSND	16
PCSK9	1623
USP24	3299
LOC100507634	40
LINC01767	14
PLPP3	6135
PRKAA2	342
FYB2	92
C8A	11
C8B	87
105378745	7
LOC112267900	33
DAB1	82
LOC107984960	21
OMA1	527
TACSTD2	9729
MYSM1	1793
LOC112268263	28
LOC105378751	35
JUN	78644
LINC01135	10
LOC101926907	85
LINC02777	42
LINC01358	11
FGGY-DT	11
FGGY	234
LOC101926944	6
LOC105378758	0
HOOK1	506
CYP2J2	33
C1orf87	15
LINC01748	7
LOC101926964	4
LOC105378764	6
NFIA-AS2	17
NFIA	1758
NFIA-AS1	3
LOC107984964	0
MGC34796	0
TM2D1	953
PATJ	2933
LOC107984965	7
L1TD1	125
KANK4	251
USP1	1444
DOCK7	1312
ANGPTL3	13
ATG4C	529
LINC00466	0
FOXD3-AS1	3
FOXD3	1
ALG6	334
ITGB3BP	212
LOC102724319	4
EFCAB7	245
DLEU2L	20
PGM1	2796
ROR1	1000
ROR1-AS1	15
LOC105378773	5
UBE2U	0
LOC107984966	26
CACHD1	1717
RAVER2	1331
JAK1	9591
LINC01359	13
MIR3671	9
AK4	173
DNAJC6	243
LOC102724416	3
LEPR	5885
LEPROT	7738
PDE4B	1138
LOC105378776	28
SGIP1	601
DYNLT5	94
DNAI4	124
MIER1	2054
SLC35D1	670
C1orf141	1
IL23R	9
IL12RB2	110
105378779	8
SERBP1	8092
GADD45A	1290
GNG12	5051
LOC105378781	1
GNG12-AS1	114
DIRAS3	144
WLS	2940
RPE65	0
DEPDC1	15
LRRC7	22
LRRC40	644
SRSF11	6563
ANKRD13C	965
HHLA3	247
HHLA3-AS1	1
CTH	135
PTGER3	80
ZRANB2-AS1	300
ZRANB2	2869
MIR186	34
ZRANB2-AS2	15
LOC105378795	20
NEGR1	788
LOC105378797	11
LOC105378798	0
LRRIQ3	5
FPGT-TNNI3K	86
FPGT	512
TNNI3K	26
105378805	5
ERICH3	28
ERICH3-AS1	1
CRYZ	1494
TYW3	855
LHX8	0
SLC44A5	5
ACADM	1729
DLSTP1	43
RABGGTB	1595
SNORD45C	15
SNORD45A	22
SNORD45B	15
MSH4	18
ST6GALNAC3	447
LOC105378807	6
ST6GALNAC5	1164
PIGK	1484
LOC105378808	0
AK5	9
ZZZ3	1259
USP33	2867
MIGA1	1402
NEXN-AS1	67
NEXN	2371
FUBP1	2521
DNAJB4	2075
GIPC2	312
LOC107984997	20
MGC27382	77
PTGFR	202
IFI44L	2866
IFI44	3084
ADGRL4	1829
LOC107984998	1
LOC105378810	0
LINC01781	7
ADGRL2	9412
LOC101927434	1
LINC01361	0
107985037	3
LOC105378816	2
LINC01725	2
LOC101927560	5
107985041	8
TTLL7	838
PRKACB	1517
107985046	12
SAMD13	36
UOX	1
DNASE2B	353
RPF1	1075
GNG5	2766
SPATA1	182
CTBS	1501
LOC105378819	28
LINC01461	3
SSX2IP	379
LOC102724892	0
LPAR3	80
MCOLN2	671
MCOLN3	284
DNAI3	26
SYDE2	710
C1orf52	883
BCL10	1051
LOC646626	113
DDAH1	2570
107985054	23
CCN1	26248
LOC107985057	9
LOC112268231	1
ZNHIT6	781
COL24A1	50
LINC02795	13
LOC105378825	7
ODF2L	1921
MIR7856	6
CLCA2	0
CLCA1	1
LOC105378827	0
CLCA4	0
CLCA4-AS1	40
CLCA3P	0
SH3GLB1	5411
SELENOF	5303
HS2ST1	1530
LINC01140	283
LMO4	2286
LOC105378833	15
LOC105378839	7
PKN2-AS1	6
PKN2	2844
GTF2B	1098
KYAT3	672
RBMXL1	1353
GBP3	3404
LOC105378841	73
GBP1	8792
GBP2	4758
LOC112268267	1345
LOC105378842	7
GBP7	21
GBP4	13543
LOC107985076	4
GBP5	2770
GBP6	19
GBP1P1	409
LOC105378844	1
LRRC8B	736
LRRC8C	1694
LRRC8C-DT	26
LOC107985743	17
101927952	32
LOC107985744	6
LOC101927975	6
LRRC8D	535
GEMIN8P4	16
ZNF326	1103
LOC105378849	1
LOC107985088	5
LINC02609	42
LINC02788	3
ZNF644	1433
HFM1	35
CDC7	232
LOC102723436	2
TGFBR3	4975
BRDT	1
EPHX4	27
SETSIP	14
BTBD8	47
23285	231
C1orf146	2
GLMN	248
RPAP2	706
GFI1	378
EVI5	1401
RPL5	19300
DIPK1A	357
SNORD21	11
SNORA66	18
MTF2	898
TMED5	3806
CCDC18	325
LOC107985521	4
CCDC18-AS1	435
DR1	2315
FNBP1L	4111
BCAR3	1548
BCAR3-AS1	98
LOC102723480	0
723788	21
TRR-TCT1-1	7
DNTTIP2	1853
GCLM	814
ABCA4	56
LOC105378858	9
ARHGAP29	6195
ARHGAP29-AS1	13
105378859	16
ABCD3	1903
F3	6270
LOC105378861	7
SLC44A3-AS1	85
105378860	4
SLC44A3	854
CNN3	10068
105378862	66
CNN3-DT	237
ALG14	271
LOC105378863	4
TLCD4	526
TLCD4-RWDD3	133
LOC101928118	8
RWDD3	250
PTBP2	565
DPYD	3565
DPYD-AS1	167
LOC105378867	7
MIR137HG	1
SNX7	599
PLPPR5	20
PLPPR4	151
LINC01708	0
PALMD	1526
FRRS1	337
AGL	1294
SLC35A3	1933
MFSD14A	2235
SASS6	456
TRMT13	577
LRRC39	123
DBT	1290
RTCA-AS1	21
RTCA	1030
CDC14A	710
LOC105379827	6
GPR88	14
VCAM1	1242
EXTL2	551
SLC30A7	858
DPH5	972
LOC102606465	98
LOC101928334	15
LOC101928370	154
S1PR1	7602
COL11A1	3
LOC101928436	0
RNPC3	488
AMY2B	561
ACTG1P4	17
AMY2A	29
AMY1A	227
AMY1B	129
LOC105378878	11
AMY1C	206
LOC100129138	0
PRMT6	373
NTNG1	258
VAV3	554
LINC02785	58
SLC25A24	2666
NBPF4	1
NBPF6	2
FAM102B	1298
HENMT1	236
LOC105378890	6
PRPF38B	2814
STXBP3	1836
LOC105378891	5
AKNAD1	12
GPSM2	992
CLCC1	1161
WDR47	947
TAF13	565
TMEM167B-DT	3
TMEM167B	2489
SCARNA2	11
C1orf194	11
ELAPOR1	830
SARS1	4702
CELSR2	709
PSRC1	184
MYBPHL	54
SORT1	8785
PSMA5	1969
SYPL2	67
ATXN7L2	215
CYB561D1	918
AMIGO1	484
GNAI3	2613
GNAT2	15
AMPD2	1123
GSTM4	358
GSTM2	556
GSTM1	87
GSTM5	347
GSTM3	962
EPS8L3	4
CSF1	4360
AHCYL1	4742
STRIP1	1462
ALX3	120
UBL4B	0
SLC6A17	3
LINC02586	7
KCNC4	1196
RBM15-AS1	13
RBM15	470
SLC16A4	1063
LAMTOR5	1529
LAMTOR5-AS1	5
PROK1	8
CYMP	8
CYMP-AS1	2
KCNA10	4
KCNA2	67
LOC107985174	32
KCNA3	1735
LOC105378901	0
CD53	5332
LRIF1	398
DRAM2	1878
CEPT1	1510
DENND2D	1322
107985180	7
CHI3L2	1589
CHIAP2	48
CHIA	411
PIFO	202
OVGP1	59
WDR77	752
ATP5PB	3032
C1orf162	2028
TMIGD3	188
ADORA3	184
RAP1A	4600
LINC01160	20
LOC107985184	122
INKA2	931
INKA2-AS1	26
LOC101928718	21
DDX20	497
KCND3	409
LINC01750	15
LINC02884	122
CTTNBP2NL	2402
WNT2B	546
ST7L	612
CAPZA1	4087
MOV10	4268
RHOC	4188
PPM1J	25
TAFA3	0
LINC01356	3
LINC01357	1
SLC16A1	303
AKR7A2P1	0
SLC16A1-AS1	14
LOC107985189	0
LRIG2-DT	21
LRIG2	1094
LOC643441	108
MAGI3	3564
PHTF1	680
RSBN1	1054
AP4B1-AS1	166
PTPN22	511
BCL2L15	27
AP4B1	544
DCLRE1B	413
HIPK1-AS1	12
HIPK1	4923
OLFML3	2133
SYT6	1
TRIM33	2323
BCAS2	981
LOC105378914	4
DENND2C	352
AMPD1	16
NRAS	2322
CSDE1	23278
SIKE1	1166
TSHB	8
TSPAN2	496
LINC01765	3
NGF	36
112268287	0
VANGL1	736
CASQ2	211
NHLH2	44
LINC01649	2
LOC101928977	3
SLC22A15	668
MAB21L3	32
LINC01779	13
ATP1A1	38862
ATP1A1-AS1	6442
LINC01762	8
LOC112268235	86
CD58	797
LOC105378925	6
IGSF3	1419
LOC105378924	1
CD2	987
PTGFRN	1021
CD101	681
LOC101929099	61
TTF2	489
TRIM45	118
VTCN1	5
MAN1A2	2488
TENT5C	1732
LOC105378929	0
GDAP2	747
WDR3	819
SPAG17	68
TBX15	19
LOC105378933	0
WARS2	349
WARS2-IT1	5
WARS2-AS1	211
LOC107985192	6
HSD3B2	2
LOC105378935	2
HSD3BP4	36
LINC00622	51
ZNF697	376
PHGDH	318
105378936	6
HMGCS2	128
REG4	0
NOTCH2	6518
SEC22B	3147
107985522	38
105378941	3
105378954	231
LOC101929788	0
NBPF8	1312
107985523	37
PFN1P2	30
PDE4DIPP2	1095
LOC107985524	141
NOTCH2NLR	157
NBPF26	1141
RNVU1-19	13
LINC00623	471
LOC100996720	84
RNVU1-4	4
TRN-GTT11-1	7
LOC105369199	9
PDE4DIPP4	2
H3P4	28
FCGR1B	258
LOC100996318	35
H2BP1	16
FAM72B	64
SRGAP2C	1356
LOC107985193	16
LINC02798	1
EMBP1	37
LINC01691	0
LOC105371175	6
LOC107985200	13
LOC107985201	2
LOC105369140	1
PDE4DIPP3	20
H2BP2	46
FCGR1CP	145
H3-2	73
FAM72C	74
SRGAP2D	555
LOC105371206	19
LINC02802	21
105373467	5
NBPF15	1327
LOC105371211	0
LSP1P5	19
LOC105371216	11
SRGAP2B	1610
LOC107985595	13
FAM72D	107
LOC101929805	10
LINC01145	434
LOC100996740	168
RNVU1-14	8
NBPF20	517
LOC105371312	76
NBPF25P	354
GPR89A	430
PDZK1	46
CD160	107
RNF115	2271
POLR3C	1267
NUDT17	228
PIAS3	1222
ANKRD35	176
LOC107985593	4
ITGA10	818
PEX11B	831
GNRHR2	336
RBM8A	2838
LIX1L-AS1	506
LIX1L	2050
POLR3GL	1276
ANKRD34A	43
TXNIP	55933
HJV	0
RNVU1-6	8
LINC01719	1
NBPF10	2078
NOTCH2NLA	820
LOC105371254	13
NUDT4P2	436
SEC22B4P	208
PPIAL4H	3
LOC112268274	4
LOC100996756	42
LOC105371235	1
107985591	0
HYDIN2	77
NBPF12	2335
LOC728989	11
105371231	6
PRKAB2	1113
CHD1L	1358
PDIA3P1	649
FMO5	2156
LINC00624	1
BCL9	835
ACP6	413
GJA5	3085
GPR89B	411
PDZK1P1	30
LINC02804	25
PDE4DIPP1	1
NBPF11	1045
LOC105371227	2
LOC101927468	8
LINC02806	0
LOC105371225	0
PDE4DIPP6	60
RNVU1-3	1
107985525	5
LINC01138	184
LOC105371224	141
NBPF14	2518
NOTCH2NLB	674
LOC105371223	4
NUDT4B	560
SEC22B3P	124
PDE4DIP	3345
LOC112268272	146
NBPF9	969
LOC101929790	0
LOC653513	273
SEC22B2P	233
NOTCH2NLC	549
NBPF19	2235
PPIAL4C	1
LINC00869	402
112268236	33
LOC644634	60
PDE4DIPP7	33
LOC105371406	24
FCGR1A	1331
H2BC18	149
112268237	12
H3C13	9
H4C14	39
H3C14	4
H2AC18	264
H2BC20P	17
H2AC19	260
H3C15	3
