GeneID	RNA-seq_normal_lung50
S100PBP	814
FNDC5	32
HPCA	62
TMEM54	1367
LOC105378632	1
RNF19B	1706
AK2	3490
AZIN2	197
112268224	10
TRIM62	193
ZNF362	1615
A3GALT2	3
PHC2	3135
MIR3605	89
PHC2-AS1	1
ZSCAN20	159
CSMD2	10
105378640	0
LOC105378641	1
LOC105378642	1
GJB5	37
GJB4	13
GJB3	65
GJA4	482
SMIM12	1050
DLGAP3	47
GPR199P	123
TMEM35B	1413
ZMYM6	771
ZMYM1	435
LOC105378644	3
SFPQ	9785
ZMYM4	1525
ZMYM4-AS1	21
KIAA0319L	3809
NCDN	979
TFAP2E	229
TFAP2E-AS1	47
PSMB2	2671
C1orf216	306
CLSPN	27
AGO4	1594
AGO1	1143
AGO3	1131
TEKT2	1363
ADPRS	1650
COL8A2	533
TRAPPC3	1628
MAP7D1	5728
THRAP3	4877
SH3D21	223
EVA1B	1143
STK40	2798
LSM10	662
OSCP1	1025
MRPS15	1297
CSF3R	3234
GRIK3	8
LINC01137	83
ZC3H12A	1360
MIR6732	10
MEAF6	2378
MIR5581	3
LOC105378649	37
SNIP1	607
DNALI1	2199
GNL2	1439
RSPO1	449
C1orf109	386
CDCA8	45
EPHA10	18
MANEAL	173
YRDC	533
C1orf122	1003
MTF1	970
INPP5B	1486
LOC105378651	19
SF3A3	2231
FHL3	292
UTP11	827
POU3F1	10
MIR3659HG	2
LOC105378657	3
RRAGC	1105
GJA9-MYCBP	593
MYCBP	585
LOC105378663	3
GJA9	9
RHBDL2	58
LOC105378662	15
AKIRIN1	2215
NDUFS5	2162
MACF1	21516
643314	204
105378950	4
BMP8A	189
OXCT2P1	41
PPIEL	222
PABPC4	3572
PABPC4-AS1	414
SNORA55	3
HEYL	1008
NT5C1A	0
HPCAL4	4
PPIE	1422
BMP8B	181
OXCT2	21
LOC101929536	4
105378951	8
LINC02811	6
105378665	3
TRIT1	689
MYCL	360
MYCL-AS1	18
MFSD2A	4337
CAP1	6429
PPT1	9704
RLF	765
TMCO2	8
ZMPSTE24	1700
COL9A2	453
107984945	7
SMAP2	1337
ZFP69B	50
ZFP69	107
LOC105378672	10
EXO5	191
ZNF684	126
RIMS3	163
LOC105378675	8
NFYC-AS1	132
NFYC	1748
KCNQ4	43
CITED4	750
CTPS1	800
SLFNL1-AS1	320
SLFNL1	245
SCMH1	1522
FOXO6	100
FOXO6-AS1	2
LOC105378678	14
EDN2	10
HIVEP3	738
GUCA2B	5
GUCA2A	26
FOXJ3	1932
RIMKLA	520
ZMYND12	237
CCDC30	662
PPCS	1404
PPIH	606
YBX1	17801
CLDN19	3
P3H1	686
C1orf50	320
TMEM269-DT	6
TMEM269	5
LOC107984946	3
SVBP	360
ERMAP	798
ZNF691	243
LOC339539	2
SLC2A1	481
SLC2A1-AS1	1
FAM183A	1038
EBNA1BP2	1458
CFAP57	921
LOC105378685	99
TMEM125	7537
C1orf210	607
TIE1	2772
MPL	47
LOC105378687	36
CDC20	53
ELOVL1	3018
MIR6734	3
LOC112268225	7
MED8	916
MED8-AS1	133
SZT2	2677
SZT2-AS1	89
HYI	1367
PTPRF	11625
KDM4A	1876
KDM4A-AS1	208
ST3GAL3	717
ARTN	26
LOC105378688	18
LOC101929609	70
IPO13	867
DPH2	611
ATP6V0B	3387
B4GALT2	660
CCDC24	554
SLC6A9	518
LOC107984948	16
KLF17	2
DMAP1	1119
ERI3	1390
ERI3-IT1	21
RNF220	1711
LOC107984950	499
TMEM53	461
ARMH1	342
LOC105378690	52
RNU5F-1	5
RNU5D-1	0
KIF2C	45
RPS8	32984
SNORD55	50
SNORD46	8
SNORD38A	12
SNORD38B	10
BEST4	100
PLK3	1183
DYNLT4	457
BTBD19	277
LOC107984952	64
PTCH2	104
EIF2B3	605
HECTD3	1551
UROD	2051
ZSWIM5	310
LOC105378691	33
LINC01144	33
HPDL	17
MUTYH	502
TOE1	451
TESK2	245
CCDC163	21
MMACHC	1876
PRDX1	6186
AKR1A1	3072
NASP	2303
CCDC17	2368
GPBP1L1	3457
RPS15AP10	6
TMEM69	476
IPP	397
MAST2	1047
P3R3URF-PIK3R3	238
PIK3R3	267
LOC101929626	4
TSPAN1	5425
POMGNT1	2227
LURAP1	37
RAD54L	90
LRRC41	2167
UQCRH	2610
NSUN4	674
FAAH	1191
FAAHP1	38
LINC01398	1
DMBX1	1
MKNK1-AS1	193
MKNK1	1739
MOB3C	993
ATPAF1	1270
EFCAB14-AS1	76
EFCAB14	5210
LOC105378698	6
LOC105378699	8
CYP4B1	12589
CYP4Z2P	68
CYP4A11	6
CYP4X1	870
CYP4Z1	53
CYP4A22	11
LOC105378701	1
LINC00853	7
PDZK1IP1	1207
TAL1	345
STIL	78
CMPK1	4761
LINC01389	9
FOXE3	0
FOXD2-AS1	56
FOXD2	31
LINC01738	0
TRABD2B	129
LINC02794	2
SKINT1L	11
SLC5A9	273
SPATA6	818
AGBL4	61
BEND5	250
ELAVL4	6
DMRTA2	16
LOC105378714	1
FAF1	1277
FAF1-AS1	12
CDKN2C	321
LINC01562	11
RNF11	3413
TTC39A	855
TTC39A-AS1	23
EPS15	2568
EPS15-AS1	7
CALR4P	0
OSBPL9	3454
NRDC	3021
105378721	265
MIR761	19
RAB3B	16
TXNDC12	2298
KTI12	158
BTF3L4	1476
ZFYVE9	1449
CC2D1B	1982
ORC1	33
PRPF38A	1597
TUT4	1117
GPX7	220
SHISAL2A	25
COA7	455
ZYG11B	1164
ZYG11A	4
ECHDC2	3625
SCP2	5246
PODN	3194
SLC1A7	220
CPT2	1006
CZIB	1534
MAGOH	1071
LOC100507564	23
LRP8	219
LOC105378728	5
LOC105378726	2
LOC105378731	1
105378730	1
LINC02812	36
GLIS1	14
NDC1	501
YIPF1	749
DIO1	27
HSPB11	631
LRRC42	614
LDLRAD1	1854
TMEM59	11660
TCEANC2	459
CDCP2	13
CYB5RL	360
MRPL37	1330
SSBP3	2773
SSBP3-AS1	41
ACOT11	269
FAM151A	74
MROH7-TTC4	465
MROH7	104
TTC4	366
PARS2	118
TTC22	601
LEXM	32
DHCR24	34940
DHCR24-DT	25
TMEM61	118
BSND	12
PCSK9	2098
USP24	2037
LOC100507634	21
LINC01767	3
PLPP3	8851
PRKAA2	145
FYB2	414
C8A	12
C8B	547
105378745	10
LOC112267900	58
DAB1	37
LOC107984960	3
OMA1	709
TACSTD2	15073
MYSM1	1052
LOC112268263	15
LOC105378751	43
JUN	36128
LINC01135	16
LOC101926907	166
LINC02777	59
LINC01358	8
FGGY-DT	9
FGGY	480
LOC101926944	17
LOC105378758	4
HOOK1	631
CYP2J2	283
C1orf87	548
LINC01748	5
LOC101926964	4
LOC105378764	2
NFIA-AS2	17
NFIA	1683
NFIA-AS1	2
LOC107984964	23
MGC34796	15
TM2D1	982
PATJ	2654
LOC107984965	3
L1TD1	156
KANK4	340
USP1	1311
DOCK7	960
ANGPTL3	5
ATG4C	555
LINC00466	0
FOXD3-AS1	1
FOXD3	0
ALG6	337
ITGB3BP	265
LOC102724319	21
EFCAB7	359
DLEU2L	17
PGM1	3062
ROR1	909
ROR1-AS1	7
LOC105378773	4
UBE2U	6
LOC107984966	22
CACHD1	1578
RAVER2	1024
JAK1	4689
LINC01359	16
MIR3671	15
AK4	129
DNAJC6	189
LOC102724416	3
LEPR	2477
LEPROT	4950
PDE4B	1124
LOC105378776	54
SGIP1	564
DYNLT5	385
DNAI4	959
MIER1	1553
SLC35D1	454
C1orf141	89
IL23R	4
IL12RB2	11
105378779	5
SERBP1	7513
GADD45A	3133
GNG12	3059
LOC105378781	0
GNG12-AS1	85
DIRAS3	225
WLS	2872
RPE65	0
DEPDC1	20
LRRC7	18
LRRC40	468
SRSF11	5627
ANKRD13C	788
HHLA3	193
HHLA3-AS1	5
CTH	243
PTGER3	292
ZRANB2-AS1	285
ZRANB2	2847
MIR186	20
ZRANB2-AS2	13
LOC105378795	16
NEGR1	741
LOC105378797	7
LOC105378798	1
LRRIQ3	34
FPGT-TNNI3K	60
FPGT	466
TNNI3K	35
105378805	7
ERICH3	1701
ERICH3-AS1	56
CRYZ	1307
TYW3	828
LHX8	0
SLC44A5	18
ACADM	1652
DLSTP1	66
RABGGTB	1409
SNORD45C	3
SNORD45A	6
SNORD45B	18
MSH4	8
ST6GALNAC3	190
LOC105378807	16
ST6GALNAC5	1213
PIGK	1213
LOC105378808	0
AK5	4
ZZZ3	997
USP33	1860
MIGA1	803
NEXN-AS1	29
NEXN	1535
FUBP1	1879
DNAJB4	1497
GIPC2	312
LOC107984997	16
MGC27382	40
PTGFR	329
IFI44L	747
IFI44	1257
ADGRL4	1122
LOC107984998	0
LOC105378810	0
LINC01781	9
ADGRL2	3299
LOC101927434	0
LINC01361	3
107985037	5
LOC105378816	7
LINC01725	2
LOC101927560	0
107985041	9
TTLL7	817
PRKACB	1178
107985046	7
SAMD13	42
UOX	14
DNASE2B	54
RPF1	1089
GNG5	2679
SPATA1	102
CTBS	887
LOC105378819	31
LINC01461	0
SSX2IP	318
LOC102724892	0
LPAR3	265
MCOLN2	379
MCOLN3	574
DNAI3	365
SYDE2	949
C1orf52	983
BCL10	513
LOC646626	47
DDAH1	3225
107985054	11
CCN1	13966
LOC107985057	8
LOC112268231	2
ZNHIT6	711
COL24A1	19
LINC02795	37
LOC105378825	28
ODF2L	1762
MIR7856	3
CLCA2	167
CLCA1	0
LOC105378827	3
CLCA4	8
CLCA4-AS1	41
CLCA3P	0
SH3GLB1	3390
SELENOF	5490
HS2ST1	1304
LINC01140	434
LMO4	2790
LOC105378833	3
LOC105378839	20
PKN2-AS1	7
PKN2	2228
GTF2B	947
KYAT3	573
RBMXL1	836
GBP3	1170
LOC105378841	66
GBP1	1751
GBP2	2494
LOC112268267	620
LOC105378842	17
GBP7	13
GBP4	2233
LOC107985076	23
GBP5	432
GBP6	112
GBP1P1	134
LOC105378844	3
LRRC8B	631
LRRC8C	729
LRRC8C-DT	12
LOC107985743	2
101927952	7
LOC107985744	1
LOC101927975	11
LRRC8D	571
GEMIN8P4	24
ZNF326	1323
LOC105378849	0
LOC107985088	11
LINC02609	65
LINC02788	3
ZNF644	946
HFM1	43
CDC7	173
LOC102723436	18
TGFBR3	2410
BRDT	0
EPHX4	32
SETSIP	6
BTBD8	26
23285	210
C1orf146	5
GLMN	210
RPAP2	531
GFI1	67
EVI5	1101
RPL5	28128
DIPK1A	241
SNORD21	18
SNORA66	11
MTF2	659
TMED5	3117
CCDC18	250
LOC107985521	0
CCDC18-AS1	487
DR1	1761
FNBP1L	1918
BCAR3	867
BCAR3-AS1	53
LOC102723480	1
723788	17
TRR-TCT1-1	10
DNTTIP2	2040
GCLM	661
ABCA4	70
LOC105378858	17
ARHGAP29	2640
ARHGAP29-AS1	5
105378859	8
ABCD3	1919
F3	3341
LOC105378861	3
SLC44A3-AS1	48
105378860	0
SLC44A3	820
CNN3	5776
105378862	56
CNN3-DT	210
ALG14	276
LOC105378863	5
TLCD4	721
TLCD4-RWDD3	136
LOC101928118	52
RWDD3	388
PTBP2	524
DPYD	2503
DPYD-AS1	104
LOC105378867	3
MIR137HG	0
SNX7	863
PLPPR5	5
PLPPR4	82
LINC01708	15
PALMD	1700
FRRS1	344
AGL	706
SLC35A3	1872
MFSD14A	1601
SASS6	479
TRMT13	540
LRRC39	117
DBT	1174
RTCA-AS1	29
RTCA	838
CDC14A	550
LOC105379827	2
GPR88	11
VCAM1	591
EXTL2	695
SLC30A7	425
DPH5	989
LOC102606465	219
LOC101928334	9
LOC101928370	43
S1PR1	1928
COL11A1	36
LOC101928436	1
RNPC3	442
AMY2B	780
ACTG1P4	14
AMY2A	75
AMY1A	661
AMY1B	425
LOC105378878	5
AMY1C	644
LOC100129138	0
PRMT6	461
NTNG1	650
VAV3	278
LINC02785	43
SLC25A24	1737
NBPF4	0
NBPF6	4
FAM102B	908
HENMT1	244
LOC105378890	14
PRPF38B	2004
STXBP3	1567
LOC105378891	5
AKNAD1	12
GPSM2	857
CLCC1	950
WDR47	715
TAF13	408
TMEM167B-DT	3
TMEM167B	1810
SCARNA2	7
C1orf194	1032
ELAPOR1	1464
SARS1	4481
CELSR2	461
PSRC1	70
MYBPHL	79
SORT1	5637
PSMA5	1997
SYPL2	55
ATXN7L2	242
CYB561D1	753
AMIGO1	657
GNAI3	2160
GNAT2	16
AMPD2	886
GSTM4	769
GSTM2	1886
GSTM1	2504
GSTM5	1699
GSTM3	1920
EPS8L3	2
CSF1	1762
AHCYL1	3294
STRIP1	1166
ALX3	186
UBL4B	0
SLC6A17	0
LINC02586	24
KCNC4	608
RBM15-AS1	10
RBM15	229
SLC16A4	617
LAMTOR5	1943
LAMTOR5-AS1	13
PROK1	4
CYMP	4
CYMP-AS1	4
KCNA10	2
KCNA2	15
LOC107985174	5
KCNA3	969
LOC105378901	3
CD53	2722
LRIF1	410
DRAM2	1671
CEPT1	1491
DENND2D	915
107985180	4
CHI3L2	960
CHIAP2	792
CHIA	69
PIFO	2407
OVGP1	60
WDR77	835
ATP5PB	3273
C1orf162	1688
TMIGD3	10
ADORA3	29
RAP1A	3719
LINC01160	19
LOC107985184	58
INKA2	513
INKA2-AS1	6
LOC101928718	12
DDX20	502
KCND3	124
LINC01750	14
LINC02884	35
CTTNBP2NL	772
WNT2B	321
ST7L	493
CAPZA1	3693
MOV10	2867
RHOC	2859
PPM1J	35
TAFA3	6
LINC01356	11
LINC01357	2
SLC16A1	429
AKR7A2P1	3
SLC16A1-AS1	12
LOC107985189	4
LRIG2-DT	18
LRIG2	679
LOC643441	100
MAGI3	1981
PHTF1	544
RSBN1	872
AP4B1-AS1	127
PTPN22	433
BCL2L15	74
AP4B1	491
DCLRE1B	295
HIPK1-AS1	24
HIPK1	3332
OLFML3	2417
SYT6	0
TRIM33	1461
BCAS2	1049
LOC105378914	4
DENND2C	245
AMPD1	63
NRAS	1427
CSDE1	17800
SIKE1	829
TSHB	5
TSPAN2	328
LINC01765	170
NGF	88
112268287	3
VANGL1	639
CASQ2	142
NHLH2	95
LINC01649	3
LOC101928977	5
SLC22A15	370
MAB21L3	7
LINC01779	0
ATP1A1	22315
ATP1A1-AS1	4388
LINC01762	2
LOC112268235	59
CD58	635
LOC105378925	2
IGSF3	1994
LOC105378924	6
CD2	274
PTGFRN	793
CD101	810
LOC101929099	85
TTF2	308
TRIM45	215
VTCN1	91
MAN1A2	1522
TENT5C	1722
LOC105378929	2
GDAP2	475
WDR3	948
SPAG17	983
TBX15	8
LOC105378933	0
WARS2	463
WARS2-IT1	1
WARS2-AS1	270
LOC107985192	20
HSD3B2	2
LOC105378935	6
HSD3BP4	18
LINC00622	100
ZNF697	261
PHGDH	1126
105378936	14
HMGCS2	340
REG4	3
NOTCH2	3537
SEC22B	2513
107985522	13
105378941	6
105378954	264
LOC101929788	1
NBPF8	996
107985523	15
PFN1P2	47
PDE4DIPP2	714
LOC107985524	65
NOTCH2NLR	71
NBPF26	993
RNVU1-19	2
LINC00623	348
LOC100996720	60
RNVU1-4	4
TRN-GTT11-1	1
LOC105369199	3
PDE4DIPP4	2
H3P4	20
FCGR1B	172
LOC100996318	16
H2BP1	12
FAM72B	16
SRGAP2C	887
LOC107985193	11
LINC02798	3
EMBP1	20
LINC01691	0
LOC105371175	11
LOC107985200	8
LOC107985201	4
LOC105369140	8
PDE4DIPP3	25
H2BP2	33
FCGR1CP	113
H3-2	47
FAM72C	31
SRGAP2D	275
LOC105371206	40
LINC02802	35
105373467	6
NBPF15	1007
LOC105371211	0
LSP1P5	35
LOC105371216	22
SRGAP2B	837
LOC107985595	5
FAM72D	40
LOC101929805	2
LINC01145	320
LOC100996740	209
RNVU1-14	4
NBPF20	341
LOC105371312	47
NBPF25P	388
GPR89A	366
PDZK1	26
CD160	47
RNF115	1178
POLR3C	843
NUDT17	255
PIAS3	1106
ANKRD35	310
LOC107985593	7
ITGA10	208
PEX11B	871
GNRHR2	360
RBM8A	3040
LIX1L-AS1	415
LIX1L	1041
POLR3GL	1130
ANKRD34A	29
TXNIP	20506
HJV	1
RNVU1-6	6
LINC01719	8
NBPF10	1340
NOTCH2NLA	547
LOC105371254	11
NUDT4P2	425
SEC22B4P	234
PPIAL4H	2
LOC112268274	3
LOC100996756	3
LOC105371235	2
107985591	1
HYDIN2	120
NBPF12	1329
LOC728989	11
105371231	8
PRKAB2	712
CHD1L	1141
PDIA3P1	624
FMO5	1307
LINC00624	3
BCL9	683
ACP6	404
GJA5	746
GPR89B	333
PDZK1P1	21
LINC02804	17
PDE4DIPP1	9
NBPF11	894
LOC105371227	3
LOC101927468	8
LINC02806	5
LOC105371225	1
PDE4DIPP6	51
RNVU1-3	3
107985525	8
LINC01138	162
LOC105371224	175
NBPF14	1808
NOTCH2NLB	407
LOC105371223	14
NUDT4B	627
SEC22B3P	95
PDE4DIP	2256
LOC112268272	166
NBPF9	524
LOC101929790	2
LOC653513	290
SEC22B2P	164
NOTCH2NLC	413
NBPF19	1584
PPIAL4C	1
LINC00869	357
112268236	21
LOC644634	44
PDE4DIPP7	27
LOC105371406	26
FCGR1A	778
H2BC18	92
112268237	10
H3C13	2
H4C14	107
H3C14	13
H2AC18	384
H2BC20P	36
H2AC19	380
H3C15	12
112268238	187
H4C15	85
H2BC21	782
H2AC20	18
