GeneID	RNA-seq_normal_lung18
EXO5	355
ZNF684	211
RIMS3	491
LOC105378675	9
NFYC-AS1	173
NFYC	1992
KCNQ4	167
CITED4	756
CTPS1	549
SLFNL1-AS1	232
SLFNL1	83
SCMH1	1505
FOXO6	145
FOXO6-AS1	16
LOC105378678	3
EDN2	12
HIVEP3	640
GUCA2B	3
GUCA2A	23
FOXJ3	2379
RIMKLA	343
ZMYND12	71
CCDC30	402
PPCS	1882
PPIH	1105
YBX1	24275
CLDN19	5
P3H1	1437
C1orf50	466
TMEM269-DT	13
TMEM269	10
LOC107984946	8
SVBP	538
ERMAP	1025
ZNF691	478
LOC339539	1
SLC2A1	421
SLC2A1-AS1	16
FAM183A	101
EBNA1BP2	1195
CFAP57	87
LOC105378685	4
TMEM125	2706
C1orf210	167
TIE1	8459
MPL	94
LOC105378687	32
CDC20	43
ELOVL1	3268
MIR6734	18
LOC112268225	21
MED8	1076
MED8-AS1	169
SZT2	2929
SZT2-AS1	134
HYI	1202
PTPRF	5121
KDM4A	1571
KDM4A-AS1	231
ST3GAL3	757
ARTN	43
LOC105378688	47
LOC101929609	96
IPO13	1061
DPH2	641
ATP6V0B	3384
B4GALT2	1475
CCDC24	242
SLC6A9	511
LOC107984948	16
KLF17	62
DMAP1	1579
ERI3	1532
ERI3-IT1	46
RNF220	2247
LOC107984950	591
TMEM53	360
ARMH1	116
LOC105378690	6
RNU5F-1	1
RNU5D-1	0
KIF2C	80
RPS8	44181
SNORD55	71
SNORD46	13
SNORD38A	46
SNORD38B	55
BEST4	22
PLK3	1179
DYNLT4	184
BTBD19	496
LOC107984952	84
PTCH2	179
EIF2B3	713
HECTD3	1795
UROD	3045
ZSWIM5	405
LOC105378691	12
LINC01144	10
HPDL	12
MUTYH	781
TOE1	505
TESK2	431
CCDC163	34
MMACHC	2363
PRDX1	8520
AKR1A1	3772
NASP	3705
CCDC17	220
GPBP1L1	4171
RPS15AP10	27
TMEM69	683
IPP	473
MAST2	2004
P3R3URF-PIK3R3	1948
PIK3R3	2181
LOC101929626	5
TSPAN1	485
POMGNT1	2321
LURAP1	121
RAD54L	109
LRRC41	2306
UQCRH	3251
NSUN4	794
FAAH	720
FAAHP1	20
LINC01398	0
DMBX1	0
MKNK1-AS1	237
MKNK1	1799
MOB3C	1382
ATPAF1	1275
EFCAB14-AS1	77
EFCAB14	5719
LOC105378698	17
LOC105378699	3
CYP4B1	10668
CYP4Z2P	53
CYP4A11	14
CYP4X1	566
CYP4Z1	83
CYP4A22	16
LOC105378701	8
LINC00853	24
PDZK1IP1	702
TAL1	1791
STIL	77
CMPK1	6153
LINC01389	22
FOXE3	1
FOXD2-AS1	54
FOXD2	44
LINC01738	1
TRABD2B	329
LINC02794	6
SKINT1L	10
SLC5A9	836
SPATA6	518
AGBL4	8
BEND5	343
ELAVL4	6
DMRTA2	0
LOC105378714	0
FAF1	1372
FAF1-AS1	9
CDKN2C	836
LINC01562	5
RNF11	4605
TTC39A	193
TTC39A-AS1	5
EPS15	3825
EPS15-AS1	3
CALR4P	1
OSBPL9	4672
NRDC	3970
105378721	347
MIR761	13
RAB3B	1
TXNDC12	2996
KTI12	179
BTF3L4	1658
ZFYVE9	1888
CC2D1B	2161
ORC1	37
PRPF38A	2213
TUT4	1222
GPX7	440
SHISAL2A	45
COA7	447
ZYG11B	1473
ZYG11A	4
ECHDC2	3457
SCP2	5936
PODN	5002
SLC1A7	380
CPT2	808
CZIB	2345
MAGOH	1328
LOC100507564	15
LRP8	98
LOC105378728	3
LOC105378726	6
LOC105378731	1
105378730	3
LINC02812	42
GLIS1	16
NDC1	742
YIPF1	868
DIO1	14
HSPB11	517
LRRC42	611
LDLRAD1	89
TMEM59	11938
TCEANC2	628
CDCP2	31
CYB5RL	512
MRPL37	1615
SSBP3	2775
SSBP3-AS1	76
ACOT11	101
FAM151A	29
MROH7-TTC4	474
MROH7	81
TTC4	397
PARS2	121
TTC22	352
LEXM	15
DHCR24	10111
DHCR24-DT	8
TMEM61	53
BSND	26
PCSK9	459
USP24	2500
LOC100507634	22
LINC01767	11
PLPP3	9502
PRKAA2	305
FYB2	230
C8A	6
C8B	461
105378745	0
LOC112267900	7
DAB1	42
LOC107984960	3
OMA1	614
TACSTD2	4734
MYSM1	2057
LOC112268263	60
LOC105378751	114
JUN	33111
LINC01135	14
LOC101926907	79
LINC02777	51
LINC01358	14
FGGY-DT	37
FGGY	308
LOC101926944	7
LOC105378758	3
HOOK1	173
CYP2J2	115
C1orf87	61
LINC01748	20
LOC101926964	31
LOC105378764	10
NFIA-AS2	27
NFIA	2115
NFIA-AS1	0
LOC107984964	0
MGC34796	1
TM2D1	1341
PATJ	1740
LOC107984965	0
L1TD1	110
KANK4	541
USP1	1392
DOCK7	866
ANGPTL3	8
ATG4C	924
LINC00466	2
FOXD3-AS1	2
FOXD3	1
ALG6	569
ITGB3BP	355
LOC102724319	3
EFCAB7	363
DLEU2L	17
PGM1	2697
ROR1	447
ROR1-AS1	0
LOC105378773	1
UBE2U	18
LOC107984966	15
CACHD1	1082
RAVER2	1749
JAK1	7523
LINC01359	31
MIR3671	22
AK4	244
DNAJC6	150
LOC102724416	6
LEPR	7142
LEPROT	7936
PDE4B	1968
LOC105378776	27
SGIP1	1074
DYNLT5	140
DNAI4	220
MIER1	2294
SLC35D1	658
C1orf141	7
IL23R	15
IL12RB2	51
105378779	5
SERBP1	10209
GADD45A	1667
GNG12	5883
LOC105378781	2
GNG12-AS1	161
DIRAS3	608
WLS	3086
RPE65	0
DEPDC1	8
LRRC7	42
LRRC40	828
SRSF11	7816
ANKRD13C	1058
HHLA3	211
HHLA3-AS1	7
CTH	108
PTGER3	252
ZRANB2-AS1	332
ZRANB2	4478
MIR186	32
ZRANB2-AS2	2
LOC105378795	2
NEGR1	1210
LOC105378797	22
LOC105378798	0
LRRIQ3	12
FPGT-TNNI3K	82
FPGT	728
TNNI3K	48
105378805	4
ERICH3	76
ERICH3-AS1	3
CRYZ	1229
TYW3	1162
LHX8	0
SLC44A5	44
ACADM	1964
DLSTP1	50
RABGGTB	2268
SNORD45C	13
SNORD45A	16
SNORD45B	29
MSH4	13
ST6GALNAC3	810
LOC105378807	10
ST6GALNAC5	804
PIGK	1660
LOC105378808	5
AK5	6
ZZZ3	1534
USP33	2879
MIGA1	1221
NEXN-AS1	55
NEXN	3123
FUBP1	3074
DNAJB4	2504
GIPC2	728
LOC107984997	2
MGC27382	28
PTGFR	288
IFI44L	3321
IFI44	6298
ADGRL4	4144
LOC107984998	22
LOC105378810	1
LINC01781	4
ADGRL2	9537
LOC101927434	4
LINC01361	0
107985037	0
LOC105378816	4
LINC01725	8
LOC101927560	2
107985041	1
TTLL7	826
PRKACB	2059
107985046	9
SAMD13	67
UOX	0
DNASE2B	89
RPF1	1371
GNG5	3062
SPATA1	197
CTBS	1244
LOC105378819	22
LINC01461	12
SSX2IP	426
LOC102724892	0
LPAR3	111
MCOLN2	582
MCOLN3	684
DNAI3	39
SYDE2	650
C1orf52	1572
BCL10	1011
LOC646626	68
DDAH1	1674
107985054	23
CCN1	13824
LOC107985057	21
LOC112268231	6
ZNHIT6	1045
COL24A1	94
LINC02795	32
LOC105378825	6
ODF2L	2435
MIR7856	6
CLCA2	1
CLCA1	0
LOC105378827	1
CLCA4	0
CLCA4-AS1	46
CLCA3P	3
SH3GLB1	5413
SELENOF	6316
HS2ST1	1548
LINC01140	689
LMO4	3695
LOC105378833	13
LOC105378839	18
PKN2-AS1	14
PKN2	2515
GTF2B	1046
KYAT3	823
RBMXL1	761
GBP3	892
LOC105378841	71
GBP1	3731
GBP2	4383
LOC112268267	1032
LOC105378842	7
GBP7	11
GBP4	9891
LOC107985076	26
GBP5	1010
GBP6	7
GBP1P1	231
LOC105378844	0
LRRC8B	544
LRRC8C	2215
LRRC8C-DT	59
LOC107985743	4
101927952	19
LOC107985744	7
LOC101927975	17
LRRC8D	598
GEMIN8P4	16
ZNF326	1550
LOC105378849	0
LOC107985088	1
LINC02609	102
LINC02788	6
ZNF644	1626
HFM1	64
CDC7	302
LOC102723436	3
TGFBR3	4332
BRDT	0
EPHX4	59
SETSIP	15
BTBD8	18
23285	180
C1orf146	6
GLMN	310
RPAP2	684
GFI1	200
EVI5	1260
RPL5	34144
DIPK1A	339
SNORD21	20
SNORA66	36
MTF2	1244
TMED5	2593
CCDC18	228
LOC107985521	5
CCDC18-AS1	766
DR1	2503
FNBP1L	2198
BCAR3	1147
BCAR3-AS1	56
LOC102723480	0
723788	7
TRR-TCT1-1	7
DNTTIP2	1722
GCLM	659
ABCA4	32
LOC105378858	16
ARHGAP29	8626
ARHGAP29-AS1	4
105378859	7
ABCD3	1824
F3	1526
LOC105378861	12
SLC44A3-AS1	74
105378860	0
SLC44A3	496
CNN3	11621
105378862	79
CNN3-DT	234
ALG14	305
LOC105378863	2
TLCD4	346
TLCD4-RWDD3	176
LOC101928118	12
RWDD3	569
PTBP2	1343
DPYD	2769
DPYD-AS1	102
LOC105378867	11
MIR137HG	0
SNX7	1092
PLPPR5	28
PLPPR4	295
LINC01708	0
PALMD	4315
FRRS1	443
AGL	842
SLC35A3	1966
MFSD14A	1920
SASS6	647
TRMT13	975
LRRC39	235
DBT	1207
RTCA-AS1	18
RTCA	1369
CDC14A	875
LOC105379827	3
GPR88	18
VCAM1	2607
EXTL2	726
SLC30A7	702
DPH5	1315
LOC102606465	259
LOC101928334	56
LOC101928370	147
S1PR1	7658
COL11A1	10
LOC101928436	6
RNPC3	674
AMY2B	1316
ACTG1P4	55
AMY2A	80
AMY1A	116
AMY1B	56
LOC105378878	0
AMY1C	93
LOC100129138	32
PRMT6	527
NTNG1	516
VAV3	670
LINC02785	24
SLC25A24	2324
NBPF4	0
NBPF6	3
FAM102B	887
HENMT1	277
LOC105378890	14
PRPF38B	2495
STXBP3	2325
LOC105378891	3
AKNAD1	10
GPSM2	923
CLCC1	1164
WDR47	999
TAF13	450
TMEM167B-DT	0
TMEM167B	2676
SCARNA2	36
C1orf194	65
ELAPOR1	513
SARS1	6125
CELSR2	462
PSRC1	284
MYBPHL	18
SORT1	4973
PSMA5	2294
SYPL2	82
ATXN7L2	230
CYB561D1	768
AMIGO1	470
GNAI3	3402
GNAT2	22
AMPD2	1260
GSTM4	833
GSTM2	2526
GSTM1	3321
GSTM5	1810
GSTM3	2226
EPS8L3	2
CSF1	2932
AHCYL1	3961
STRIP1	1488
ALX3	225
UBL4B	4
SLC6A17	5
LINC02586	31
KCNC4	1396
RBM15-AS1	7
RBM15	292
SLC16A4	452
LAMTOR5	2134
LAMTOR5-AS1	12
PROK1	0
CYMP	0
CYMP-AS1	0
KCNA10	8
KCNA2	32
LOC107985174	16
KCNA3	658
LOC105378901	4
CD53	3483
LRIF1	491
DRAM2	2272
CEPT1	2090
DENND2D	930
107985180	9
CHI3L2	398
CHIAP2	155
CHIA	57
PIFO	212
OVGP1	254
WDR77	863
ATP5PB	4040
C1orf162	1954
TMIGD3	54
ADORA3	149
RAP1A	5114
LINC01160	40
LOC107985184	90
INKA2	966
INKA2-AS1	17
LOC101928718	22
DDX20	737
KCND3	157
LINC01750	24
LINC02884	204
CTTNBP2NL	2120
WNT2B	665
ST7L	675
CAPZA1	4480
MOV10	6767
RHOC	7895
PPM1J	70
TAFA3	2
LINC01356	4
LINC01357	0
SLC16A1	646
AKR7A2P1	2
SLC16A1-AS1	37
LOC107985189	9
LRIG2-DT	36
LRIG2	1396
LOC643441	60
MAGI3	1195
PHTF1	601
RSBN1	1186
AP4B1-AS1	269
PTPN22	480
BCL2L15	44
AP4B1	1037
DCLRE1B	467
HIPK1-AS1	11
HIPK1	3048
OLFML3	3819
SYT6	2
TRIM33	1947
BCAS2	1158
LOC105378914	12
DENND2C	364
AMPD1	58
NRAS	1948
CSDE1	25064
SIKE1	1239
TSHB	8
TSPAN2	964
LINC01765	17
NGF	46
112268287	2
VANGL1	710
CASQ2	547
NHLH2	1
LINC01649	3
LOC101928977	6
SLC22A15	255
MAB21L3	0
LINC01779	6
ATP1A1	14584
ATP1A1-AS1	2756
LINC01762	15
LOC112268235	125
CD58	1055
LOC105378925	1
IGSF3	806
LOC105378924	1
CD2	862
PTGFRN	499
CD101	440
LOC101929099	30
TTF2	387
TRIM45	364
VTCN1	11
MAN1A2	1901
TENT5C	812
LOC105378929	6
GDAP2	519
WDR3	931
SPAG17	83
TBX15	56
LOC105378933	0
WARS2	412
WARS2-IT1	13
WARS2-AS1	287
LOC107985192	39
HSD3B2	1
LOC105378935	21
HSD3BP4	48
LINC00622	190
ZNF697	570
PHGDH	780
105378936	18
HMGCS2	105
REG4	0
NOTCH2	2984
SEC22B	3694
107985522	6
105378941	2
105378954	253
LOC101929788	0
NBPF8	1442
107985523	17
PFN1P2	61
PDE4DIPP2	649
LOC107985524	52
NOTCH2NLR	47
NBPF26	855
RNVU1-19	1
LINC00623	431
LOC100996720	74
RNVU1-4	1
TRN-GTT11-1	7
LOC105369199	6
PDE4DIPP4	1
H3P4	20
FCGR1B	132
LOC100996318	23
H2BP1	10
FAM72B	28
SRGAP2C	1269
LOC107985193	4
LINC02798	14
EMBP1	18
LINC01691	7
LOC105371175	14
LOC107985200	45
LOC107985201	4
LOC105369140	6
PDE4DIPP3	8
H2BP2	19
FCGR1CP	82
H3-2	35
FAM72C	37
SRGAP2D	315
LOC105371206	44
LINC02802	40
105373467	8
NBPF15	2454
LOC105371211	2
LSP1P5	76
LOC105371216	28
SRGAP2B	1081
LOC107985595	3
FAM72D	67
LOC101929805	21
LINC01145	580
LOC100996740	171
RNVU1-14	10
NBPF20	501
LOC105371312	50
NBPF25P	550
GPR89A	561
PDZK1	41
CD160	128
RNF115	1863
POLR3C	952
NUDT17	294
PIAS3	1513
ANKRD35	393
LOC107985593	14
ITGA10	746
PEX11B	1223
GNRHR2	337
RBM8A	2860
LIX1L-AS1	521
LIX1L	2425
POLR3GL	1639
ANKRD34A	92
TXNIP	56011
HJV	4
RNVU1-6	5
LINC01719	4
NBPF10	1366
NOTCH2NLA	667
LOC105371254	6
NUDT4P2	458
SEC22B4P	400
PPIAL4H	13
LOC112268274	12
LOC100996756	64
LOC105371235	2
107985591	1
HYDIN2	34
NBPF12	1392
LOC728989	105
105371231	9
PRKAB2	1425
CHD1L	1584
PDIA3P1	638
FMO5	760
LINC00624	0
BCL9	656
ACP6	574
GJA5	5989
GPR89B	582
PDZK1P1	18
LINC02804	44
PDE4DIPP1	10
NBPF11	1368
LOC105371227	7
LOC101927468	15
LINC02806	1
LOC105371225	0
PDE4DIPP6	55
RNVU1-3	2
107985525	4
LINC01138	261
LOC105371224	137
NBPF14	1804
NOTCH2NLB	675
LOC105371223	9
NUDT4B	748
SEC22B3P	124
PDE4DIP	1462
LOC112268272	164
NBPF9	1046
LOC101929790	0
LOC653513	247
SEC22B2P	215
NOTCH2NLC	1090
NBPF19	1714
PPIAL4C	8
LINC00869	457
112268236	50
LOC644634	104
PDE4DIPP7	18
LOC105371406	4
FCGR1A	645
H2BC18	50
112268237	7
H3C13	2
H4C14	91
H3C14	1
H2AC18	307
