GeneID	RNA-seq_LADC22
TP73-AS3	0
TP73-AS1	1078
CCDC27	17
SMIM1	85
LRRC47	1657
CEP104	1041
DFFB	250
107984910	4
C1orf174	659
LINC01134	3
AJAP1	7
LOC107984911	0
NPHP4	638
KCNAB2	1038
CHD5	20
RPL22	12719
107985733	89
RNF207-AS1	13
RNF207	364
ICMT	3155
LINC00337	11
GPR153	463
ACOT7	365
HES2	60
ESPN	806
TNFRSF25	297
PLEKHG5	527
NOL9	727
TAS1R1	29
LOC107984912	1
ZBTB48	819
KLHL21	1049
LOC107984913	25
PHF13	761
THAP3	892
DNAJC11	1278
CAMTA1-DT	13
CAMTA1	792
LOC105376689	197
VAMP3	2862
PER3	758
UTS2	155
TNFRSF9	80
PARK7	5507
ERRFI1	2169
LOC107984915	0
LINC01714	2
SLC45A1	19
RERE	4645
RERE-AS1	6
ENO1	74911
MIR6728	16
ENO1-AS1	11
CA6	0
SLC2A5	239
GPR157	254
MIR34AHG	422
MIR34A	4
LNCTAM34A	28
H6PD	2941
SPSB1	874
LINC02606	22
SLC25A33	303
TMEM201	578
107985734	40
PIK3CD	526
PIK3CD-AS1	3
PIK3CD-AS2	63
CLSTN1	6345
CTNNBIP1	1016
LOC105376717	105
LZIC	1343
NMNAT1	250
RBP7	111
UBE4B	1359
KIF1B	1894
105376725	5
PGD	3409
CENPS-CORT	384
CENPS	384
CORT	28
DFFA	1225
PEX14	592
CASZ1	1528
LOC105376733	4
C1orf127	56
TARDBP	6096
MASP2	121
SRM	1129
EXOSC10	2502
EXOSC10-AS1	126
MTOR	2104
MTOR-AS1	35
ANGPTL7	0
UBIAD1	663
LOC105376739	0
LOC105376740	0
DISP3	23
112268221	1
FBXO2	59
FBXO44	561
FBXO6	440
MAD2L2	740
DRAXIN	27
AGTRAP	919
C1orf167	250
MTHFR	849
CLCN6	610
NPPA-AS1	94
NPPA	8
KIAA2013	1878
PLOD1	2380
MFN2	2645
MIIP	726
MIR6729	3
TNFRSF8	17
MIR7846	0
TNFRSF1B	1066
107984917	0
VPS13D	1907
SNORA59A	16
LINC02766	7
DHRS3	693
MIR6730	2
AADACL4	0
C1orf158	3
LRRC38	1
PDPN	305
PRDM2	1670
KAZN	420
LOC107985467	1
LOC105376759	0
LOC107985469	2
TMEM51-AS1	187
TMEM51	1039
TMEM51-AS2	6
FHAD1	116
FHAD1-AS1	33
LOC101927441	10
EFHD2	1598
CTRC	1
CELA2A	0
CELA2B	8
CASP9	411
DNAJC16	819
AGMAT	22
DDI2	1828
RSC1A1	197
PLEKHM2	1701
SLC25A34	129
SLC25A34-AS1	8
TMEM82	0
FBLIM1	1552
UQCRHL	106
FLJ37453	153
SPEN	2428
ZBTB17	1144
SRARP	0
HSPB7	94
CLCNKA	64
CLCNKB	73
FAM131C	5
EPHA2	841
LOC101927479	40
ARHGEF19	1643
ANO7L1	153
CPLANE2	76
FBXO42	1216
SZRD1	2462
SPATA21	1453
NECAP2	2063
LINC01772	47
CROCCP3	195
RNU1-1	0
LINC01783	24
NBPF1	1152
105376794	996
CROCCP2	529
MST1P2	464
LOC107985736	32
RNU1-3	0
ESPNP	147
MST1L	1041
LOC112267871	41
LOC105376805	165
CROCC	959
MFAP2	346
LOC105376806	122
ATP13A2	1943
SDHB	1534
PADI2	2716
LINC02783	28
PADI1	358
PADI3	7
PADI4	2
PADI6	0
RCC2	6234
ARHGEF10L	1925
ACTL8	0
IGSF21	41
KLHDC7A	495
PAX7	789
ALDH4A1	517
IFFO2	372
UBR4	4437
EMC1-AS1	94
EMC1	1683
MRTO4	1197
AKR7L	67
AKR7A3	134
LOC100506730	122
AKR7A2	1567
SLC66A1	577
CAPZB	4105
MICOS10	809
MICOS10-NBL1	1830
RPS14P3	50
NBL1	1470
HTR6	2
TMCO4	855
RNF186	0
OTUD3	321
PLA2G2A	37
PLA2G5	34
PLA2G2D	126
PLA2G2F	0
PLA2G2C	6
UBXN10	390
101928017	12
LOC105376825	4
VWA5B1	2
LINC01141	2
CAMK2N1	618
MUL1	867
FAM43B	14
CDA	30
PINK1	1010
MIR6084	49
PINK1-AS	1054
DDOST	7704
KIF17	31
SH2D5	1
112268222	1176
HP1BP3	4105
EIF4G3	1892
LOC105376830	5
LOC105376829	2
ECE1	3207
ECE1-AS1	5
NBPF3	688
ALPL	1441
LINC02596	3
RAP1GAP	2201
USP48	2175
LDLRAD2	1247
HSPG2	6580
LINC01635	11
LINC00339	386
CDC42-AS1	11
CDC42	11383
WNT4	49
LOC105376845	8
LOC105376850	1
LOC107985377	2
ZBTB40	952
EPHA8	2
C1QA	3764
C1QC	4147
C1QB	6006
EPHB2	305
MIR4253	10
KDM1A	2850
LUZP1	858
HTR1D	7
LINC01355	400
HNRNPR	5712
ZNF436	1191
ZNF436-AS1	181
TCEA3	2565
ASAP3	917
E2F2	277
LOC101928163	7
LOC105376859	9
ID3	903
MDS2	4
RPL11	22828
ELOA	1933
ELOA-AS1	208
PITHD1	1176
LOC105376860	476
LYPLA2	2780
GALE	1465
HMGCL	1032
LOC105376861	13
FUCA1	3534
CNR2	9
PNRC2	5309
SRSF10	5044
LOC105376863	4
LOC107984931	1
MYOM3	4
IL22RA1	61
IFNLR1	388
LINC02800	0
GRHL3-AS1	57
GRHL3	158
STPG1	346
NIPAL3	947
RCAN3AS	3
RCAN3	1148
NCMAP-DT	103
NCMAP	251
SRRM1	3469
CLIC4	4704
RUNX3	633
107984932	1
RUNX3-AS1	59
SYF2	2145
RSRP1	2578
LOC105376882	3
RHD	48
TMEM50A	2329
RHCE	1340
MACO1	1322
LDLRAP1	2019
MAN1C1	509
SELENON	4344
MTFR1L	1115
LOC646471	354
AUNIP	281
PAQR7	314
STMN1	6262
MIR3917	629
PAFAH2	577
101928216	3
EXTL1	19
SLC30A2	4
TRIM63	90
PDIK1L	1022
FAM110D	40
ZNF593	758
CNKSR1	1448
CATSPER4	1
ZPLD2P	3
CEP85	752
SH3BGRL3	2834
UBXN11	1689
CD52	437
CRYBG2	27
ZNF683	36
DHDDS	819
DHDDS-AS1	17
HMGN2	13356
RPS6KA1	1931
LOC101928728	44
ARID1A	4005
PIGV	462
ZDHHC18	955
SFN	3281
GPN2	976
GPATCH3	353
NUDC	2812
NR0B2	2
KDF1	753
TRNP1	124
TENT5B	46
LOC101928391	3
SLC9A1	964
WDTC1	2091
TMEM222	786
ACTG1P20	37
SYTL1	881
MAP3K6	1398
FCN3	38
CD164L2	52
GPR3	64
WASF2	4097
LOC105376892	0
AHDC1	2118
FGR	582
LINC02574	1
IFI6	7109
FAM76A	374
STX12	1806
PPP1R8	1506
THEMIS2	641
RPA2	2215
SMPDL3B	677
XKR8	351
EYA3	860
PTAFR	468
DNAJC8	3256
ATP5IF1	1643
SESN2	585
MED18	343
PHACTR4	1615
RCC1	2417
SNHG3	496
SNORA73A	7
SNORA73B	12
TRNAU1AP	732
SNHG12	792
SNORD99	13
SNORA61	87
SNORA44	16
SNORA16A	35
RAB42	286
TAF12	806
LINC01715	13
RNU11	1
GMEB1	500
YTHDF2	3630
OPRD1	19
EPB41	2112
TMEM200B	285
SRSF4	3095
MECR	548
PTPRU	2705
LOC105378617	2
MATN1	60
MATN1-AS1	134
LAPTM5	7495
MIR4420	3
LOC105378620	9
LINC01778	15
SDC3	6079
PUM1	6147
SNORD103A	28
SNORD103B	21
LOC107984935	3
NKAIN1	2
SNRNP40	2013
ZCCHC17	2169
FABP3	581
SERINC2	4848
LOC105378625	5
LOC105379772	1
LDC1P	0
LINC01226	4
LOC105378626	52
TINAGL1	972
HCRTR1	416
PEF1	3121
PEF1-AS1	208
105378628	1
COL16A1	1273
LOC101929444	57
ADGRB2	585
SPOCD1	164
PTP4A2	8931
KHDRBS1	5209
TMEM39B	1256
KPNA6	4058
TXLNA	5609
CCDC28B	184
TMEM234	493
IQCC	345
DCDC2B	127
EIF3I	7553
MTMR9LP	423
FAM167B	185
LCK	216
HDAC1	6889
MARCKSL1	10478
LOC105378629	10
TSSK3	488
FAM229A	131
BSDC1	3971
ZBTB8B	145
ZBTB8A	517
LOC102723870	9
ZBTB8OS	931
RBBP4	10591
SYNC	2851
KIAA1522	11020
YARS1	2705
S100PBP	1657
FNDC5	63
HPCA	106
TMEM54	2094
LOC105378632	1
RNF19B	1524
AK2	9578
AZIN2	332
112268224	4
TRIM62	553
ZNF362	3975
A3GALT2	17
PHC2	6006
MIR3605	229
PHC2-AS1	12
ZSCAN20	457
CSMD2	101
105378640	0
LOC105378641	0
LOC105378642	2
GJB5	1
GJB4	0
GJB3	75
GJA4	280
SMIM12	1357
DLGAP3	66
GPR199P	130
TMEM35B	1329
ZMYM6	1226
ZMYM1	1457
LOC105378644	2
SFPQ	18319
ZMYM4	4037
ZMYM4-AS1	66
KIAA0319L	7057
NCDN	2232
TFAP2E	79
TFAP2E-AS1	8
PSMB2	5445
C1orf216	703
CLSPN	763
AGO4	2266
AGO1	2246
AGO3	1637
TEKT2	407
ADPRS	1978
COL8A2	733
TRAPPC3	3126
MAP7D1	4541
THRAP3	6110
SH3D21	631
EVA1B	511
STK40	2728
LSM10	1239
OSCP1	460
MRPS15	2320
CSF3R	450
GRIK3	51
LINC01137	438
ZC3H12A	907
MIR6732	14
MEAF6	5009
MIR5581	15
LOC105378649	138
SNIP1	1479
DNALI1	2187
GNL2	4903
RSPO1	2
C1orf109	1349
CDCA8	636
EPHA10	222
MANEAL	1015
YRDC	717
C1orf122	907
MTF1	1207
INPP5B	1509
LOC105378651	8
SF3A3	4716
FHL3	551
UTP11	1703
POU3F1	12
MIR3659HG	0
LOC105378657	0
RRAGC	1252
GJA9-MYCBP	1117
MYCBP	1093
LOC105378663	7
GJA9	24
RHBDL2	307
LOC105378662	70
AKIRIN1	2920
NDUFS5	6266
MACF1	11760
643314	214
105378950	3
BMP8A	683
OXCT2P1	35
PPIEL	545
PABPC4	5554
PABPC4-AS1	1024
SNORA55	21
HEYL	391
NT5C1A	11
HPCAL4	64
PPIE	2430
BMP8B	615
OXCT2	36
LOC101929536	13
105378951	14
LINC02811	20
105378665	2
TRIT1	1543
MYCL	378
MYCL-AS1	25
MFSD2A	319
CAP1	9605
PPT1	14650
RLF	2271
TMCO2	2
ZMPSTE24	4880
COL9A2	1723
107984945	2
SMAP2	2401
ZFP69B	282
ZFP69	359
LOC105378672	28
EXO5	725
ZNF684	266
RIMS3	431
LOC105378675	8
NFYC-AS1	367
NFYC	2591
KCNQ4	13
CITED4	88
CTPS1	1666
SLFNL1-AS1	309
SLFNL1	82
SCMH1	1818
FOXO6	337
FOXO6-AS1	20
LOC105378678	20
EDN2	55
HIVEP3	588
GUCA2B	0
GUCA2A	0
FOXJ3	4640
RIMKLA	2666
ZMYND12	131
CCDC30	1168
PPCS	3921
PPIH	1650
YBX1	14641
CLDN19	0
P3H1	1730
C1orf50	514
TMEM269-DT	6
TMEM269	8
LOC107984946	2
SVBP	464
ERMAP	1229
ZNF691	820
LOC339539	3
SLC2A1	5902
SLC2A1-AS1	24
FAM183A	66
EBNA1BP2	2744
CFAP57	92
LOC105378685	16
TMEM125	3632
C1orf210	901
TIE1	526
MPL	23
LOC105378687	21
CDC20	880
ELOVL1	4591
MIR6734	14
LOC112268225	36
MED8	2429
MED8-AS1	425
SZT2	3541
SZT2-AS1	208
HYI	974
PTPRF	18958
KDM4A	2182
KDM4A-AS1	351
ST3GAL3	611
ARTN	61
LOC105378688	97
LOC101929609	229
IPO13	1933
DPH2	2032
ATP6V0B	5519
B4GALT2	1918
CCDC24	1166
SLC6A9	954
LOC107984948	14
KLF17	1
DMAP1	2244
ERI3	2193
ERI3-IT1	78
RNF220	2196
LOC107984950	695
TMEM53	700
ARMH1	84
LOC105378690	26
RNU5F-1	2
RNU5D-1	0
KIF2C	1016
RPS8	48306
SNORD55	37
SNORD46	26
SNORD38A	40
SNORD38B	34
BEST4	69
PLK3	632
DYNLT4	94
BTBD19	148
LOC107984952	41
PTCH2	118
EIF2B3	1366
HECTD3	1951
UROD	2512
ZSWIM5	793
LOC105378691	27
LINC01144	27
HPDL	56
MUTYH	1043
TOE1	827
TESK2	258
CCDC163	57
MMACHC	2233
PRDX1	8253
AKR1A1	5350
NASP	9490
CCDC17	309
GPBP1L1	6784
RPS15AP10	13
TMEM69	1278
IPP	795
MAST2	2431
P3R3URF-PIK3R3	3148
PIK3R3	3647
LOC101929626	9
TSPAN1	5271
POMGNT1	4223
LURAP1	64
RAD54L	369
LRRC41	5034
UQCRH	4795
NSUN4	1597
FAAH	2715
FAAHP1	10
LINC01398	0
DMBX1	166
MKNK1-AS1	235
MKNK1	1454
MOB3C	1101
ATPAF1	2872
EFCAB14-AS1	230
EFCAB14	6558
LOC105378698	37
LOC105378699	1
CYP4B1	1465
CYP4Z2P	18
CYP4A11	1
CYP4X1	399
CYP4Z1	50
CYP4A22	1
LOC105378701	14
LINC00853	14
PDZK1IP1	2354
TAL1	52
STIL	758
CMPK1	9259
LINC01389	38
FOXE3	1
FOXD2-AS1	468
FOXD2	89
LINC01738	0
TRABD2B	79
LINC02794	5
SKINT1L	20
SLC5A9	267
SPATA6	740
AGBL4	126
BEND5	839
ELAVL4	8
DMRTA2	420
LOC105378714	25
FAF1	2460
FAF1-AS1	11
CDKN2C	747
LINC01562	0
RNF11	3321
TTC39A	791
TTC39A-AS1	11
EPS15	2965
EPS15-AS1	15
CALR4P	9
OSBPL9	5387
NRDC	7011
105378721	583
MIR761	59
RAB3B	70
TXNDC12	6964
KTI12	395
BTF3L4	4411
ZFYVE9	941
CC2D1B	2688
ORC1	377
PRPF38A	2510
TUT4	2247
GPX7	400
SHISAL2A	25
COA7	1284
ZYG11B	1830
ZYG11A	68
ECHDC2	2828
SCP2	7562
PODN	927
SLC1A7	44
CPT2	1624
CZIB	1642
MAGOH	1503
LOC100507564	41
LRP8	624
LOC105378728	24
LOC105378726	10
LOC105378731	4
105378730	4
LINC02812	17
GLIS1	9
NDC1	2621
YIPF1	1925
DIO1	10
HSPB11	1231
LRRC42	1315
LDLRAD1	3
TMEM59	15593
TCEANC2	819
CDCP2	8
CYB5RL	603
MRPL37	3082
SSBP3	2352
SSBP3-AS1	55
ACOT11	236
FAM151A	73
MROH7-TTC4	894
MROH7	23
TTC4	872
PARS2	402
TTC22	885
LEXM	21
DHCR24	25690
DHCR24-DT	24
TMEM61	18
BSND	4
PCSK9	1193
USP24	4038
LOC100507634	41
LINC01767	11
PLPP3	1554
PRKAA2	675
FYB2	105
C8A	3
C8B	10
105378745	0
LOC112267900	4
DAB1	15
LOC107984960	11
OMA1	1401
TACSTD2	14396
MYSM1	2572
LOC112268263	11
LOC105378751	26
JUN	11696
LINC01135	21
LOC101926907	160
LINC02777	38
LINC01358	10
FGGY-DT	21
FGGY	459
LOC101926944	24
LOC105378758	4
HOOK1	3251
CYP2J2	541
C1orf87	1
LINC01748	0
LOC101926964	0
LOC105378764	1
NFIA-AS2	15
NFIA	2384
NFIA-AS1	0
LOC107984964	0
MGC34796	0
TM2D1	1463
PATJ	4535
LOC107984965	3
L1TD1	14
KANK4	28
USP1	4279
DOCK7	1432
ANGPTL3	4
ATG4C	816
LINC00466	8
FOXD3-AS1	50
FOXD3	22
ALG6	1221
ITGB3BP	1111
LOC102724319	1
EFCAB7	657
DLEU2L	43
PGM1	2940
ROR1	133
ROR1-AS1	33
LOC105378773	5
UBE2U	5
LOC107984966	3
CACHD1	204
RAVER2	1017
JAK1	5132
LINC01359	12
MIR3671	6
AK4	3589
DNAJC6	84
LOC102724416	0
LEPR	697
LEPROT	4047
PDE4B	324
LOC105378776	0
SGIP1	152
DYNLT5	25
DNAI4	378
MIER1	2499
SLC35D1	1090
C1orf141	0
IL23R	1
IL12RB2	20
105378779	2
SERBP1	18263
GADD45A	2722
GNG12	7222
LOC105378781	26
GNG12-AS1	192
DIRAS3	131
WLS	7220
RPE65	1
DEPDC1	377
LRRC7	23
LRRC40	1343
SRSF11	14382
ANKRD13C	1704
HHLA3	458
HHLA3-AS1	21
CTH	417
PTGER3	35
ZRANB2-AS1	478
ZRANB2	4781
MIR186	71
ZRANB2-AS2	20
LOC105378795	2
NEGR1	180
LOC105378797	2
LOC105378798	0
LRRIQ3	22
FPGT-TNNI3K	208
FPGT	1316
TNNI3K	63
105378805	3
ERICH3	41
ERICH3-AS1	3
CRYZ	3342
TYW3	983
LHX8	289
SLC44A5	1269
ACADM	3475
DLSTP1	102
RABGGTB	2377
SNORD45C	65
SNORD45A	19
SNORD45B	57
MSH4	7
ST6GALNAC3	143
LOC105378807	0
ST6GALNAC5	114
PIGK	2591
LOC105378808	11
AK5	3
ZZZ3	2754
USP33	3098
MIGA1	1609
NEXN-AS1	13
NEXN	1739
FUBP1	5915
DNAJB4	680
GIPC2	212
LOC107984997	23
MGC27382	0
PTGFR	31
IFI44L	3131
IFI44	6575
ADGRL4	681
LOC107984998	0
LOC105378810	0
LINC01781	18
ADGRL2	728
LOC101927434	0
LINC01361	4
107985037	8
LOC105378816	3
LINC01725	11
LOC101927560	16
107985041	14
TTLL7	115
PRKACB	920
107985046	2
SAMD13	67
UOX	1
DNASE2B	48
RPF1	1806
GNG5	4335
SPATA1	100
CTBS	1077
LOC105378819	26
LINC01461	0
SSX2IP	1246
LOC102724892	14
LPAR3	945
MCOLN2	74
MCOLN3	139
DNAI3	56
SYDE2	441
C1orf52	1847
BCL10	1560
LOC646626	141
DDAH1	5855
107985054	5
CCN1	2341
LOC107985057	14
LOC112268231	5
ZNHIT6	1736
COL24A1	378
LINC02795	24
LOC105378825	28
ODF2L	2262
MIR7856	0
CLCA2	532
CLCA1	1
LOC105378827	13
CLCA4	0
CLCA4-AS1	47
CLCA3P	1
SH3GLB1	4463
SELENOF	8876
HS2ST1	4063
LINC01140	134
LMO4	2374
LOC105378833	3
LOC105378839	0
PKN2-AS1	11
PKN2	3943
GTF2B	1937
KYAT3	1618
RBMXL1	924
GBP3	2920
LOC105378841	35
GBP1	1194
GBP2	3619
LOC112268267	1037
LOC105378842	22
GBP7	9
GBP4	594
LOC107985076	8
GBP5	381
GBP6	445
GBP1P1	119
LOC105378844	15
LRRC8B	2807
LRRC8C	596
LRRC8C-DT	5
LOC107985743	4
101927952	5
LOC107985744	2
LOC101927975	6
LRRC8D	2507
GEMIN8P4	102
ZNF326	2571
LOC105378849	37
LOC107985088	163
LINC02609	70
LINC02788	5
ZNF644	4696
HFM1	20
CDC7	1704
LOC102723436	17
TGFBR3	199
BRDT	2
EPHX4	24
SETSIP	6
BTBD8	49
23285	341
C1orf146	3
GLMN	489
RPAP2	1453
GFI1	54
EVI5	1068
RPL5	36688
DIPK1A	400
SNORD21	29
SNORA66	36
MTF2	2624
TMED5	4732
CCDC18	610
LOC107985521	10
CCDC18-AS1	1035
DR1	3255
FNBP1L	9090
BCAR3	486
BCAR3-AS1	93
LOC102723480	2
723788	17
TRR-TCT1-1	8
DNTTIP2	3969
GCLM	891
ABCA4	392
LOC105378858	9
ARHGAP29	2901
ARHGAP29-AS1	1
105378859	7
ABCD3	5721
F3	602
LOC105378861	13
SLC44A3-AS1	474
105378860	8
SLC44A3	2593
CNN3	5673
105378862	13
CNN3-DT	86
ALG14	586
LOC105378863	3
TLCD4	594
TLCD4-RWDD3	308
LOC101928118	13
RWDD3	531
PTBP2	1558
DPYD	3195
DPYD-AS1	189
LOC105378867	18
MIR137HG	0
SNX7	1081
PLPPR5	0
PLPPR4	44
LINC01708	0
PALMD	498
FRRS1	494
AGL	2148
SLC35A3	3552
MFSD14A	2506
SASS6	1119
TRMT13	1917
LRRC39	452
DBT	1587
RTCA-AS1	34
RTCA	1493
CDC14A	305
LOC105379827	0
GPR88	11
VCAM1	974
EXTL2	887
SLC30A7	1460
DPH5	2577
LOC102606465	299
LOC101928334	5
LOC101928370	19
S1PR1	362
COL11A1	1979
LOC101928436	0
RNPC3	1231
AMY2B	1272
ACTG1P4	46
AMY2A	78
AMY1A	831
AMY1B	605
LOC105378878	43
AMY1C	755
LOC100129138	0
PRMT6	1462
NTNG1	3
VAV3	1762
LINC02785	7
SLC25A24	3637
NBPF4	0
NBPF6	0
FAM102B	1691
HENMT1	1059
LOC105378890	24
PRPF38B	4059
STXBP3	2961
LOC105378891	6
AKNAD1	9
GPSM2	2345
CLCC1	2478
WDR47	677
TAF13	971
TMEM167B-DT	24
TMEM167B	3193
SCARNA2	7
C1orf194	45
ELAPOR1	23944
SARS1	6447
CELSR2	3107
PSRC1	490
MYBPHL	80
SORT1	6024
PSMA5	5030
SYPL2	10
ATXN7L2	511
CYB561D1	1104
AMIGO1	515
GNAI3	5172
GNAT2	7
AMPD2	2073
GSTM4	706
GSTM2	1032
GSTM1	119
GSTM5	36
GSTM3	1000
EPS8L3	0
CSF1	796
AHCYL1	7663
STRIP1	1655
ALX3	349
UBL4B	3
SLC6A17	63
LINC02586	4
KCNC4	433
RBM15-AS1	24
RBM15	721
SLC16A4	538
LAMTOR5	2931
LAMTOR5-AS1	26
PROK1	8
CYMP	1
CYMP-AS1	1
KCNA10	4
KCNA2	29
LOC107985174	7
KCNA3	310
LOC105378901	6
CD53	1699
LRIF1	1143
DRAM2	2038
CEPT1	2433
DENND2D	2242
107985180	3
CHI3L2	103
CHIAP2	0
CHIA	25
PIFO	595
OVGP1	154
WDR77	2012
ATP5PB	7470
C1orf162	530
TMIGD3	224
ADORA3	241
RAP1A	4098
LINC01160	4
LOC107985184	59
INKA2	203
INKA2-AS1	5
LOC101928718	6
DDX20	1800
KCND3	215
LINC01750	24
LINC02884	18
CTTNBP2NL	2775
WNT2B	347
ST7L	1237
CAPZA1	10330
MOV10	7454
RHOC	5876
PPM1J	54
TAFA3	1
LINC01356	2
LINC01357	1
SLC16A1	253
AKR7A2P1	1
SLC16A1-AS1	6
LOC107985189	1
LRIG2-DT	7
LRIG2	1668
LOC643441	41
MAGI3	2001
PHTF1	741
RSBN1	1659
AP4B1-AS1	457
PTPN22	893
BCL2L15	2470
AP4B1	1529
DCLRE1B	1050
HIPK1-AS1	19
HIPK1	5122
OLFML3	859
SYT6	53
TRIM33	3688
BCAS2	2363
LOC105378914	4
DENND2C	110
AMPD1	121
NRAS	3808
CSDE1	29705
SIKE1	2415
TSHB	1
TSPAN2	301
LINC01765	2
NGF	15
112268287	0
VANGL1	1292
CASQ2	46
NHLH2	3
LINC01649	8
LOC101928977	1
SLC22A15	388
MAB21L3	184
LINC01779	0
ATP1A1	26670
ATP1A1-AS1	6459
LINC01762	2
LOC112268235	37
CD58	835
LOC105378925	5
IGSF3	3874
LOC105378924	9
CD2	463
PTGFRN	2841
CD101	982
LOC101929099	48
TTF2	907
TRIM45	983
VTCN1	205
MAN1A2	3212
TENT5C	1658
LOC105378929	0
GDAP2	1094
WDR3	3072
SPAG17	579
TBX15	296
LOC105378933	6
WARS2	587
WARS2-IT1	3
WARS2-AS1	343
LOC107985192	37
HSD3B2	0
LOC105378935	0
HSD3BP4	3
LINC00622	14
ZNF697	214
PHGDH	954
105378936	18
HMGCS2	6
REG4	1
NOTCH2	5653
SEC22B	5732
107985522	8
105378941	1
105378954	122
LOC101929788	2
NBPF8	1573
107985523	22
PFN1P2	65
PDE4DIPP2	922
LOC107985524	69
NOTCH2NLR	37
NBPF26	1188
RNVU1-19	1
LINC00623	296
LOC100996720	65
RNVU1-4	2
TRN-GTT11-1	3
LOC105369199	4
PDE4DIPP4	0
H3P4	9
FCGR1B	56
LOC100996318	9
H2BP1	6
FAM72B	82
SRGAP2C	344
LOC107985193	3
LINC02798	2
EMBP1	93
LINC01691	5
LOC105371175	2
LOC107985200	3
LOC107985201	3
LOC105369140	0
PDE4DIPP3	3
H2BP2	33
FCGR1CP	38
H3-2	36
FAM72C	41
SRGAP2D	143
LOC105371206	0
LINC02802	39
105373467	8
NBPF15	1535
LOC105371211	4
LSP1P5	29
LOC105371216	0
SRGAP2B	382
LOC107985595	1
FAM72D	71
LOC101929805	4
LINC01145	206
LOC100996740	176
RNVU1-14	2
NBPF20	615
LOC105371312	81
NBPF25P	414
GPR89A	1286
PDZK1	51
CD160	42
RNF115	1750
POLR3C	2251
NUDT17	515
PIAS3	3280
ANKRD35	257
LOC107985593	16
ITGA10	104
PEX11B	2025
GNRHR2	777
RBM8A	4896
LIX1L-AS1	1471
LIX1L	1152
POLR3GL	1356
ANKRD34A	169
TXNIP	76188
HJV	3
RNVU1-6	2
LINC01719	28
NBPF10	1784
NOTCH2NLA	498
LOC105371254	39
NUDT4P2	365
SEC22B4P	253
PPIAL4H	5
LOC112268274	8
LOC100996756	43
LOC105371235	5
107985591	3
HYDIN2	41
NBPF12	1890
LOC728989	4
105371231	0
PRKAB2	1467
CHD1L	2117
PDIA3P1	1100
FMO5	9269
LINC00624	6
BCL9	1731
ACP6	900
GJA5	990
GPR89B	1384
PDZK1P1	17
LINC02804	38
PDE4DIPP1	8
NBPF11	1480
LOC105371227	11
LOC101927468	7
LINC02806	10
LOC105371225	3
PDE4DIPP6	80
RNVU1-3	4
107985525	7
LINC01138	248
LOC105371224	439
NBPF14	2392
NOTCH2NLB	257
LOC105371223	33
NUDT4B	478
SEC22B3P	119
PDE4DIP	3550
LOC112268272	86
NBPF9	1072
LOC101929790	3
LOC653513	136
SEC22B2P	168
NOTCH2NLC	321
NBPF19	1941
PPIAL4C	4
LINC00869	313
112268236	12
LOC644634	34
PDE4DIPP7	16
LOC105371406	4
FCGR1A	411
H2BC18	151
112268237	18
H3C13	5
H4C14	348
H3C14	19
