GeneID	RNA-seq_LADC25
INPP5B	1150
LOC105378651	7
SF3A3	2111
FHL3	631
UTP11	933
POU3F1	17
MIR3659HG	2
LOC105378657	7
RRAGC	1210
GJA9-MYCBP	578
MYCBP	552
LOC105378663	12
GJA9	21
RHBDL2	326
LOC105378662	61
AKIRIN1	2287
NDUFS5	2445
MACF1	18238
643314	205
105378950	4
BMP8A	881
OXCT2P1	20
PPIEL	262
PABPC4	4919
PABPC4-AS1	972
SNORA55	24
HEYL	634
NT5C1A	38
HPCAL4	474
PPIE	1329
BMP8B	211
OXCT2	15
LOC101929536	1
105378951	4
LINC02811	6
105378665	1
TRIT1	557
MYCL	147
MYCL-AS1	8
MFSD2A	2083
CAP1	8157
PPT1	9730
RLF	1346
TMCO2	2
ZMPSTE24	2607
COL9A2	2965
107984945	7
SMAP2	2103
ZFP69B	121
ZFP69	121
LOC105378672	7
EXO5	263
ZNF684	152
RIMS3	495
LOC105378675	14
NFYC-AS1	209
NFYC	1849
KCNQ4	108
CITED4	40
CTPS1	656
SLFNL1-AS1	201
SLFNL1	66
SCMH1	1217
FOXO6	140
FOXO6-AS1	6
LOC105378678	10
EDN2	66
HIVEP3	944
GUCA2B	0
GUCA2A	4
FOXJ3	2605
RIMKLA	387
ZMYND12	115
CCDC30	603
PPCS	1753
PPIH	562
YBX1	7853
CLDN19	0
P3H1	1410
C1orf50	277
TMEM269-DT	6
TMEM269	4
LOC107984946	2
SVBP	184
ERMAP	705
ZNF691	346
LOC339539	8
SLC2A1	2161
SLC2A1-AS1	10
FAM183A	215
EBNA1BP2	1452
CFAP57	470
LOC105378685	54
TMEM125	4084
C1orf210	629
TIE1	1664
MPL	20
LOC105378687	6
CDC20	205
ELOVL1	3511
MIR6734	16
LOC112268225	10
MED8	1625
MED8-AS1	300
SZT2	3127
SZT2-AS1	182
HYI	806
PTPRF	21432
KDM4A	1576
KDM4A-AS1	194
ST3GAL3	329
ARTN	29
LOC105378688	19
LOC101929609	108
IPO13	1052
DPH2	662
ATP6V0B	2900
B4GALT2	1274
CCDC24	426
SLC6A9	907
LOC107984948	15
KLF17	4
DMAP1	853
ERI3	1320
ERI3-IT1	50
RNF220	1116
LOC107984950	389
TMEM53	362
ARMH1	128
LOC105378690	29
RNU5F-1	4
RNU5D-1	0
KIF2C	235
RPS8	25869
SNORD55	128
SNORD46	20
SNORD38A	45
SNORD38B	25
BEST4	112
PLK3	2364
DYNLT4	206
BTBD19	299
LOC107984952	38
PTCH2	66
EIF2B3	578
HECTD3	1452
UROD	1664
ZSWIM5	346
LOC105378691	11
LINC01144	11
HPDL	21
MUTYH	484
TOE1	264
TESK2	219
CCDC163	29
MMACHC	1957
PRDX1	8478
AKR1A1	5467
NASP	3378
CCDC17	400
GPBP1L1	4747
RPS15AP10	13
TMEM69	843
IPP	390
MAST2	1800
P3R3URF-PIK3R3	627
PIK3R3	726
LOC101929626	6
TSPAN1	2435
POMGNT1	2450
LURAP1	90
RAD54L	185
LRRC41	3924
UQCRH	1817
NSUN4	900
FAAH	989
FAAHP1	23
LINC01398	0
DMBX1	60
MKNK1-AS1	195
MKNK1	1234
MOB3C	1417
ATPAF1	1211
EFCAB14-AS1	282
EFCAB14	8128
LOC105378698	33
LOC105378699	7
CYP4B1	11264
CYP4Z2P	46
CYP4A11	18
CYP4X1	484
CYP4Z1	67
CYP4A22	11
LOC105378701	10
LINC00853	23
PDZK1IP1	2695
TAL1	207
STIL	204
CMPK1	8722
LINC01389	14
FOXE3	0
FOXD2-AS1	155
FOXD2	75
LINC01738	0
TRABD2B	52
LINC02794	0
SKINT1L	10
SLC5A9	212
SPATA6	740
AGBL4	42
BEND5	215
ELAVL4	63
DMRTA2	144
LOC105378714	13
FAF1	1616
FAF1-AS1	11
CDKN2C	387
LINC01562	2
RNF11	3342
TTC39A	799
TTC39A-AS1	11
EPS15	2735
EPS15-AS1	11
CALR4P	4
OSBPL9	3801
NRDC	4466
105378721	378
MIR761	31
RAB3B	5
TXNDC12	2612
KTI12	120
BTF3L4	1711
ZFYVE9	1068
CC2D1B	2612
ORC1	82
PRPF38A	1933
TUT4	1315
GPX7	138
SHISAL2A	13
COA7	395
ZYG11B	1643
ZYG11A	18
ECHDC2	2615
SCP2	6006
PODN	1062
SLC1A7	485
CPT2	1022
CZIB	942
MAGOH	595
LOC100507564	33
LRP8	256
LOC105378728	17
LOC105378726	10
LOC105378731	1
105378730	1
LINC02812	11
GLIS1	1
NDC1	642
YIPF1	1037
DIO1	271
HSPB11	643
LRRC42	813
LDLRAD1	198
TMEM59	12242
TCEANC2	298
CDCP2	1
CYB5RL	254
MRPL37	1498
SSBP3	1922
SSBP3-AS1	58
ACOT11	146
FAM151A	31
MROH7-TTC4	387
MROH7	56
TTC4	332
PARS2	122
TTC22	417
LEXM	12
DHCR24	21352
DHCR24-DT	53
TMEM61	90
BSND	5
PCSK9	187
USP24	2584
LOC100507634	11
LINC01767	35
PLPP3	3584
PRKAA2	218
FYB2	349
C8A	5
C8B	6
105378745	0
LOC112267900	2
DAB1	6
LOC107984960	9
OMA1	910
TACSTD2	16052
MYSM1	1842
LOC112268263	16
LOC105378751	34
JUN	19523
LINC01135	21
LOC101926907	80
LINC02777	45
LINC01358	6
FGGY-DT	12
FGGY	323
LOC101926944	15
LOC105378758	1
HOOK1	1468
CYP2J2	215
C1orf87	128
LINC01748	1
LOC101926964	1
LOC105378764	2
NFIA-AS2	3
NFIA	1551
NFIA-AS1	2
LOC107984964	1
MGC34796	2
TM2D1	934
PATJ	4371
LOC107984965	6
L1TD1	30
KANK4	56
USP1	1837
DOCK7	880
ANGPTL3	10
ATG4C	598
LINC00466	0
FOXD3-AS1	6
FOXD3	0
ALG6	585
ITGB3BP	359
LOC102724319	6
EFCAB7	297
DLEU2L	17
PGM1	3747
ROR1	372
ROR1-AS1	73
LOC105378773	147
UBE2U	71
LOC107984966	26
CACHD1	4134
RAVER2	758
JAK1	5591
LINC01359	13
MIR3671	6
AK4	746
DNAJC6	160
LOC102724416	2
LEPR	1653
LEPROT	4575
PDE4B	1022
LOC105378776	1
SGIP1	267
DYNLT5	128
DNAI4	343
MIER1	1565
SLC35D1	697
C1orf141	18
IL23R	1
IL12RB2	38
105378779	9
SERBP1	10771
GADD45A	2138
GNG12	6021
LOC105378781	2
GNG12-AS1	149
DIRAS3	109
WLS	4236
RPE65	2
DEPDC1	115
LRRC7	15
LRRC40	752
SRSF11	8191
ANKRD13C	1371
HHLA3	406
HHLA3-AS1	12
CTH	173
PTGER3	35
ZRANB2-AS1	437
ZRANB2	3973
MIR186	73
ZRANB2-AS2	16
LOC105378795	1
NEGR1	275
LOC105378797	1
LOC105378798	0
LRRIQ3	9
FPGT-TNNI3K	104
FPGT	772
TNNI3K	22
105378805	4
ERICH3	308
ERICH3-AS1	18
CRYZ	2905
TYW3	468
LHX8	1
SLC44A5	14
ACADM	1444
DLSTP1	45
RABGGTB	1999
SNORD45C	46
SNORD45A	53
SNORD45B	61
MSH4	12
ST6GALNAC3	164
LOC105378807	3
ST6GALNAC5	237
PIGK	1519
LOC105378808	0
AK5	6
ZZZ3	1098
USP33	2390
MIGA1	874
NEXN-AS1	45
NEXN	1567
FUBP1	4078
DNAJB4	1621
GIPC2	99
LOC107984997	60
MGC27382	12
PTGFR	131
IFI44L	1731
IFI44	2953
ADGRL4	752
LOC107984998	3
LOC105378810	0
LINC01781	4
ADGRL2	2632
LOC101927434	0
LINC01361	1
107985037	9
LOC105378816	5
LINC01725	6
LOC101927560	5
107985041	18
TTLL7	283
PRKACB	646
107985046	2
SAMD13	3
UOX	0
DNASE2B	24
RPF1	803
GNG5	2833
SPATA1	147
CTBS	1006
LOC105378819	22
LINC01461	0
SSX2IP	396
LOC102724892	2
LPAR3	170
MCOLN2	379
MCOLN3	285
DNAI3	119
SYDE2	376
C1orf52	1261
BCL10	1275
LOC646626	135
DDAH1	5074
107985054	11
CCN1	9498
LOC107985057	15
LOC112268231	4
ZNHIT6	1240
COL24A1	125
LINC02795	34
LOC105378825	32
ODF2L	1986
MIR7856	6
CLCA2	147
CLCA1	0
LOC105378827	2
CLCA4	7
CLCA4-AS1	30
CLCA3P	0
SH3GLB1	4285
SELENOF	5904
HS2ST1	1724
LINC01140	171
LMO4	1857
LOC105378833	4
LOC105378839	1
PKN2-AS1	5
PKN2	2498
GTF2B	942
KYAT3	992
RBMXL1	1059
GBP3	4030
LOC105378841	46
GBP1	2397
GBP2	3481
LOC112268267	1238
LOC105378842	16
GBP7	11
GBP4	2215
LOC107985076	12
GBP5	479
GBP6	150
GBP1P1	260
LOC105378844	7
LRRC8B	1642
LRRC8C	1519
LRRC8C-DT	11
LOC107985743	6
101927952	14
LOC107985744	6
LOC101927975	6
LRRC8D	839
GEMIN8P4	31
ZNF326	1276
LOC105378849	8
LOC107985088	32
LINC02609	164
LINC02788	5
ZNF644	2143
HFM1	16
CDC7	542
LOC102723436	9
TGFBR3	1461
BRDT	95
EPHX4	35
SETSIP	7
BTBD8	20
23285	162
C1orf146	1
GLMN	237
RPAP2	844
GFI1	64
EVI5	1254
RPL5	21182
DIPK1A	623
SNORD21	30
SNORA66	38
MTF2	963
TMED5	4172
CCDC18	384
LOC107985521	5
CCDC18-AS1	766
DR1	2436
FNBP1L	3758
BCAR3	409
BCAR3-AS1	65
LOC102723480	3
723788	12
TRR-TCT1-1	5
DNTTIP2	2272
GCLM	1065
ABCA4	1089
LOC105378858	4
ARHGAP29	2400
ARHGAP29-AS1	3
105378859	4
ABCD3	3382
F3	1977
LOC105378861	2
SLC44A3-AS1	152
105378860	4
SLC44A3	579
CNN3	7903
105378862	20
CNN3-DT	119
ALG14	224
LOC105378863	1
TLCD4	997
TLCD4-RWDD3	147
LOC101928118	23
RWDD3	251
PTBP2	621
DPYD	3708
DPYD-AS1	188
LOC105378867	9
MIR137HG	0
SNX7	504
PLPPR5	0
PLPPR4	158
LINC01708	5
PALMD	986
FRRS1	201
AGL	1121
SLC35A3	2941
MFSD14A	2081
SASS6	560
TRMT13	874
LRRC39	146
DBT	1065
RTCA-AS1	29
RTCA	897
CDC14A	678
LOC105379827	3
GPR88	6
VCAM1	2873
EXTL2	379
SLC30A7	1109
DPH5	1325
LOC102606465	199
LOC101928334	1
LOC101928370	38
S1PR1	2147
COL11A1	242
LOC101928436	4
RNPC3	1639
AMY2B	1611
ACTG1P4	58
AMY2A	76
AMY1A	2038
AMY1B	1453
LOC105378878	55
AMY1C	2072
LOC100129138	0
PRMT6	392
NTNG1	132
VAV3	514
LINC02785	8
SLC25A24	1328
NBPF4	3
NBPF6	7
FAM102B	1145
HENMT1	267
LOC105378890	11
PRPF38B	2819
STXBP3	1833
LOC105378891	4
AKNAD1	2
GPSM2	1825
CLCC1	1579
WDR47	579
TAF13	779
TMEM167B-DT	6
TMEM167B	3319
SCARNA2	7
C1orf194	96
ELAPOR1	1212
SARS1	4856
CELSR2	1024
PSRC1	99
MYBPHL	96
SORT1	5282
PSMA5	2524
SYPL2	12
ATXN7L2	183
CYB561D1	430
AMIGO1	211
GNAI3	3424
GNAT2	12
AMPD2	2054
GSTM4	183
GSTM2	911
GSTM1	79
GSTM5	118
GSTM3	924
EPS8L3	0
CSF1	3394
AHCYL1	6864
STRIP1	966
ALX3	122
UBL4B	3
SLC6A17	5
LINC02586	4
KCNC4	315
RBM15-AS1	14
RBM15	564
SLC16A4	819
LAMTOR5	1694
LAMTOR5-AS1	4
PROK1	5
CYMP	3
CYMP-AS1	1
KCNA10	0
KCNA2	12
LOC107985174	11
KCNA3	3208
LOC105378901	1
CD53	2083
LRIF1	528
DRAM2	1462
CEPT1	1489
DENND2D	1637
107985180	11
CHI3L2	348
CHIAP2	22
CHIA	32
PIFO	670
OVGP1	107
WDR77	1107
ATP5PB	3527
C1orf162	601
TMIGD3	93
ADORA3	69
RAP1A	3308
LINC01160	20
LOC107985184	34
INKA2	286
INKA2-AS1	6
LOC101928718	9
DDX20	659
KCND3	479
LINC01750	25
LINC02884	25
CTTNBP2NL	1546
WNT2B	269
ST7L	601
CAPZA1	5026
MOV10	4386
RHOC	4168
PPM1J	185
TAFA3	0
LINC01356	8
LINC01357	2
SLC16A1	372
AKR7A2P1	1
SLC16A1-AS1	7
LOC107985189	1
LRIG2-DT	6
LRIG2	940
LOC643441	48
MAGI3	2524
PHTF1	642
RSBN1	1139
AP4B1-AS1	308
PTPN22	615
BCL2L15	631
AP4B1	780
DCLRE1B	621
HIPK1-AS1	17
HIPK1	7504
OLFML3	1093
SYT6	3
TRIM33	1958
BCAS2	1438
LOC105378914	5
DENND2C	139
AMPD1	20
NRAS	2463
CSDE1	18877
SIKE1	1738
TSHB	9
TSPAN2	329
LINC01765	15
NGF	112
112268287	0
VANGL1	624
CASQ2	153
NHLH2	19
LINC01649	10
LOC101928977	2
SLC22A15	542
MAB21L3	41
LINC01779	0
ATP1A1	30980
ATP1A1-AS1	7831
LINC01762	1
LOC112268235	94
CD58	812
LOC105378925	7
IGSF3	5566
LOC105378924	45
CD2	349
PTGFRN	2023
CD101	746
LOC101929099	24
TTF2	455
TRIM45	230
VTCN1	172
MAN1A2	3031
TENT5C	2339
LOC105378929	158
GDAP2	994
WDR3	1152
SPAG17	562
TBX15	210
LOC105378933	19
WARS2	529
WARS2-IT1	0
WARS2-AS1	192
LOC107985192	22
HSD3B2	1
LOC105378935	1
HSD3BP4	18
LINC00622	18
ZNF697	228
PHGDH	359
105378936	1
HMGCS2	64
REG4	0
NOTCH2	6051
SEC22B	5442
107985522	18
105378941	5
105378954	134
LOC101929788	3
NBPF8	1085
107985523	33
PFN1P2	66
PDE4DIPP2	1152
LOC107985524	92
NOTCH2NLR	124
NBPF26	1422
RNVU1-19	1
LINC00623	231
LOC100996720	61
RNVU1-4	3
TRN-GTT11-1	2
LOC105369199	7
PDE4DIPP4	7
H3P4	62
FCGR1B	50
LOC100996318	14
H2BP1	27
FAM72B	31
SRGAP2C	587
LOC107985193	4
LINC02798	4
EMBP1	76
LINC01691	0
LOC105371175	26
LOC107985200	10
LOC107985201	1
LOC105369140	1
PDE4DIPP3	2
H2BP2	42
FCGR1CP	46
H3-2	108
FAM72C	32
SRGAP2D	257
LOC105371206	40
LINC02802	14
105373467	4
NBPF15	1179
LOC105371211	2
LSP1P5	11
LOC105371216	40
SRGAP2B	648
LOC107985595	2
FAM72D	47
LOC101929805	9
LINC01145	383
LOC100996740	140
RNVU1-14	4
NBPF20	452
LOC105371312	78
NBPF25P	295
GPR89A	643
PDZK1	25
CD160	31
RNF115	1170
POLR3C	1021
NUDT17	311
PIAS3	2166
ANKRD35	78
LOC107985593	15
ITGA10	212
PEX11B	1290
GNRHR2	413
RBM8A	2421
LIX1L-AS1	612
LIX1L	644
POLR3GL	1587
ANKRD34A	68
TXNIP	12836
HJV	2
RNVU1-6	1
LINC01719	37
NBPF10	1506
NOTCH2NLA	1101
LOC105371254	23
NUDT4P2	419
SEC22B4P	202
PPIAL4H	0
LOC112268274	4
LOC100996756	35
LOC105371235	1
107985591	2
HYDIN2	50
NBPF12	1283
LOC728989	21
105371231	5
PRKAB2	842
CHD1L	1616
PDIA3P1	741
FMO5	3799
LINC00624	41
BCL9	1165
ACP6	828
GJA5	1016
GPR89B	652
PDZK1P1	13
LINC02804	26
PDE4DIPP1	6
NBPF11	1088
LOC105371227	13
LOC101927468	6
LINC02806	5
LOC105371225	2
PDE4DIPP6	21
RNVU1-3	2
107985525	13
LINC01138	215
LOC105371224	158
NBPF14	2078
NOTCH2NLB	877
LOC105371223	23
NUDT4B	565
SEC22B3P	107
PDE4DIP	3966
LOC112268272	100
NBPF9	982
LOC101929790	4
LOC653513	244
SEC22B2P	175
NOTCH2NLC	1132
NBPF19	2044
PPIAL4C	0
LINC00869	286
112268236	17
LOC644634	36
PDE4DIPP7	8
LOC105371406	2
FCGR1A	302
H2BC18	141
112268237	23
H3C13	7
H4C14	235
H3C14	7
H2AC18	753
H2BC20P	41
H2AC19	695
H3C15	9
112268238	235
H4C15	175
