GeneID	RNA-seq_normal_lung22
TMEM51	594
TMEM51-AS2	10
FHAD1	344
FHAD1-AS1	19
LOC101927441	55
EFHD2	6798
CTRC	21
CELA2A	41
CELA2B	97
CASP9	851
DNAJC16	643
AGMAT	35
DDI2	1379
RSC1A1	127
PLEKHM2	3916
SLC25A34	141
SLC25A34-AS1	7
TMEM82	3
FBLIM1	738
UQCRHL	74
FLJ37453	297
SPEN	2871
ZBTB17	1290
SRARP	0
HSPB7	219
CLCNKA	19
CLCNKB	24
FAM131C	6
EPHA2	3498
LOC101927479	87
ARHGEF19	713
ANO7L1	121
CPLANE2	149
FBXO42	1157
SZRD1	2601
SPATA21	1505
NECAP2	3588
LINC01772	118
CROCCP3	367
RNU1-1	2
LINC01783	9
NBPF1	1017
105376794	1123
CROCCP2	719
MST1P2	383
LOC107985736	30
RNU1-3	1
ESPNP	8
MST1L	450
LOC112267871	15
LOC105376805	256
CROCC	2169
MFAP2	131
LOC105376806	35
ATP13A2	1798
SDHB	1522
PADI2	197
LINC02783	0
PADI1	3
PADI3	0
PADI4	380
PADI6	6
RCC2	2879
ARHGEF10L	1693
ACTL8	0
IGSF21	69
KLHDC7A	125
PAX7	0
ALDH4A1	445
IFFO2	1175
UBR4	4583
EMC1-AS1	60
EMC1	1647
MRTO4	735
AKR7L	25
AKR7A3	46
LOC100506730	82
AKR7A2	1275
SLC66A1	618
CAPZB	6752
MICOS10	1521
MICOS10-NBL1	6004
RPS14P3	52
NBL1	5575
HTR6	12
TMCO4	947
RNF186	2
OTUD3	734
PLA2G2A	52
PLA2G5	219
PLA2G2D	61
PLA2G2F	0
PLA2G2C	1
UBXN10	644
101928017	20
LOC105376825	78
VWA5B1	37
LINC01141	2
CAMK2N1	1979
MUL1	1229
FAM43B	19
CDA	225
PINK1	2297
MIR6084	180
PINK1-AS	2008
DDOST	4678
KIF17	411
SH2D5	3
112268222	1462
HP1BP3	4034
EIF4G3	1732
LOC105376830	6
LOC105376829	10
ECE1	5194
ECE1-AS1	11
NBPF3	371
ALPL	8278
LINC02596	24
RAP1GAP	2378
USP48	1848
LDLRAD2	2412
HSPG2	9918
LINC01635	13
LINC00339	442
CDC42-AS1	21
CDC42	9144
WNT4	158
LOC105376845	33
LOC105376850	0
LOC107985377	9
ZBTB40	1808
EPHA8	0
C1QA	17774
C1QC	13226
C1QB	19362
EPHB2	104
MIR4253	2
KDM1A	1773
LUZP1	1250
HTR1D	34
LINC01355	117
HNRNPR	3435
ZNF436	548
ZNF436-AS1	60
TCEA3	1414
ASAP3	1472
E2F2	60
LOC101928163	2
LOC105376859	6
ID3	3931
MDS2	6
RPL11	25465
ELOA	1971
ELOA-AS1	260
PITHD1	1506
LOC105376860	209
LYPLA2	1608
GALE	1080
HMGCL	1125
LOC105376861	1
FUCA1	1558
CNR2	23
PNRC2	4550
SRSF10	3380
LOC105376863	1
LOC107984931	0
MYOM3	9
IL22RA1	65
IFNLR1	428
LINC02800	1
GRHL3-AS1	4
GRHL3	8
STPG1	422
NIPAL3	1830
RCAN3AS	3
RCAN3	846
NCMAP-DT	67
NCMAP	529
SRRM1	3533
CLIC4	6664
RUNX3	1255
107984932	4
RUNX3-AS1	18
SYF2	2069
RSRP1	2690
LOC105376882	3
RHD	93
TMEM50A	2419
RHCE	1246
MACO1	1128
LDLRAP1	2031
MAN1C1	1094
SELENON	5547
MTFR1L	1203
LOC646471	259
AUNIP	199
PAQR7	580
STMN1	2027
MIR3917	113
PAFAH2	676
101928216	2
EXTL1	10
SLC30A2	3
TRIM63	3
PDIK1L	271
FAM110D	621
ZNF593	524
CNKSR1	1051
CATSPER4	3
ZPLD2P	23
CEP85	357
SH3BGRL3	5895
UBXN11	4239
CD52	3993
CRYBG2	80
ZNF683	138
DHDDS	835
DHDDS-AS1	26
HMGN2	10089
RPS6KA1	4244
LOC101928728	26
ARID1A	3390
PIGV	497
ZDHHC18	1657
SFN	370
GPN2	1198
GPATCH3	437
NUDC	3485
NR0B2	144
KDF1	329
TRNP1	683
TENT5B	1257
LOC101928391	44
SLC9A1	2607
WDTC1	3866
TMEM222	1161
ACTG1P20	43
SYTL1	1829
MAP3K6	3151
FCN3	10628
CD164L2	122
GPR3	60
WASF2	6161
LOC105376892	8
AHDC1	1274
FGR	4119
LINC02574	3
IFI6	6931
FAM76A	681
STX12	3726
PPP1R8	1148
THEMIS2	3757
RPA2	1432
SMPDL3B	367
XKR8	517
EYA3	899
PTAFR	2509
DNAJC8	3200
ATP5IF1	2090
SESN2	588
MED18	425
PHACTR4	2103
RCC1	526
SNHG3	361
SNORA73A	4
SNORA73B	4
TRNAU1AP	683
SNHG12	544
SNORD99	19
SNORA61	70
SNORA44	35
SNORA16A	41
RAB42	120
TAF12	680
LINC01715	8
RNU11	3
GMEB1	614
YTHDF2	2398
OPRD1	5
EPB41	2113
TMEM200B	590
SRSF4	3860
MECR	434
PTPRU	2273
LOC105378617	50
MATN1	23
MATN1-AS1	40
LAPTM5	19278
MIR4420	5
LOC105378620	126
LINC01778	5
SDC3	2649
PUM1	2254
SNORD103A	9
SNORD103B	9
LOC107984935	3
NKAIN1	0
SNRNP40	797
ZCCHC17	1072
FABP3	330
SERINC2	897
LOC105378625	0
LOC105379772	0
LDC1P	3
LINC01226	5
LOC105378626	27
TINAGL1	2005
HCRTR1	266
PEF1	2656
PEF1-AS1	111
105378628	6
COL16A1	1601
LOC101929444	25
ADGRB2	44
SPOCD1	592
PTP4A2	5889
KHDRBS1	3546
TMEM39B	659
KPNA6	2309
TXLNA	2383
CCDC28B	179
TMEM234	450
IQCC	167
DCDC2B	186
EIF3I	3552
MTMR9LP	1084
FAM167B	259
LCK	565
HDAC1	2662
MARCKSL1	1617
LOC105378629	6
TSSK3	379
FAM229A	289
BSDC1	2920
ZBTB8B	4
ZBTB8A	593
LOC102723870	7
ZBTB8OS	645
RBBP4	2621
SYNC	1150
KIAA1522	3138
YARS1	1900
S100PBP	829
FNDC5	41
HPCA	50
TMEM54	1060
LOC105378632	4
RNF19B	2205
AK2	3467
AZIN2	185
112268224	3
TRIM62	245
ZNF362	1507
A3GALT2	11
PHC2	3612
MIR3605	125
PHC2-AS1	2
ZSCAN20	174
CSMD2	50
105378640	0
LOC105378641	8
LOC105378642	8
GJB5	3
GJB4	4
GJB3	63
GJA4	751
SMIM12	1093
DLGAP3	45
GPR199P	189
TMEM35B	1364
ZMYM6	904
ZMYM1	449
LOC105378644	0
SFPQ	10170
ZMYM4	1256
ZMYM4-AS1	17
KIAA0319L	3801
NCDN	691
TFAP2E	254
TFAP2E-AS1	56
PSMB2	2595
C1orf216	459
CLSPN	47
AGO4	2272
AGO1	1251
AGO3	1352
TEKT2	310
ADPRS	1366
COL8A2	506
TRAPPC3	1531
MAP7D1	8463
THRAP3	4882
SH3D21	446
EVA1B	1553
STK40	3720
LSM10	650
OSCP1	493
MRPS15	1125
CSF3R	9845
GRIK3	1
LINC01137	147
ZC3H12A	3172
MIR6732	18
MEAF6	2017
MIR5581	4
LOC105378649	52
SNIP1	714
DNALI1	1304
GNL2	1644
RSPO1	269
C1orf109	287
CDCA8	55
EPHA10	13
MANEAL	88
YRDC	522
C1orf122	872
MTF1	890
INPP5B	1451
LOC105378651	23
SF3A3	1965
FHL3	207
UTP11	776
POU3F1	9
MIR3659HG	1
LOC105378657	2
RRAGC	1045
GJA9-MYCBP	417
MYCBP	407
LOC105378663	4
GJA9	9
RHBDL2	47
LOC105378662	9
AKIRIN1	2576
NDUFS5	2992
MACF1	22474
643314	256
105378950	7
BMP8A	213
OXCT2P1	9
PPIEL	232
PABPC4	2965
PABPC4-AS1	342
SNORA55	14
HEYL	1242
NT5C1A	0
HPCAL4	239
PPIE	1372
BMP8B	215
OXCT2	9
LOC101929536	2
105378951	4
LINC02811	2
105378665	2
TRIT1	575
MYCL	236
MYCL-AS1	17
MFSD2A	4935
CAP1	7694
PPT1	10036
RLF	918
TMCO2	7
ZMPSTE24	1692
COL9A2	417
107984945	11
SMAP2	2741
ZFP69B	34
ZFP69	151
LOC105378672	9
EXO5	200
ZNF684	117
RIMS3	311
LOC105378675	8
NFYC-AS1	132
NFYC	1834
KCNQ4	77
CITED4	539
CTPS1	589
SLFNL1-AS1	310
SLFNL1	233
SCMH1	1230
FOXO6	94
FOXO6-AS1	7
LOC105378678	6
EDN2	1
HIVEP3	713
GUCA2B	1
GUCA2A	25
FOXJ3	1672
RIMKLA	687
ZMYND12	80
CCDC30	488
PPCS	1231
PPIH	788
YBX1	17324
CLDN19	1
P3H1	859
C1orf50	334
TMEM269-DT	8
TMEM269	11
LOC107984946	6
SVBP	415
ERMAP	860
ZNF691	192
LOC339539	3
SLC2A1	253
SLC2A1-AS1	1
FAM183A	237
EBNA1BP2	1157
CFAP57	232
LOC105378685	20
TMEM125	6228
C1orf210	408
TIE1	3696
MPL	47
LOC105378687	32
CDC20	51
ELOVL1	3311
MIR6734	7
LOC112268225	20
MED8	920
MED8-AS1	146
SZT2	3217
SZT2-AS1	149
HYI	1319
PTPRF	10814
KDM4A	1729
KDM4A-AS1	231
ST3GAL3	550
ARTN	36
LOC105378688	19
LOC101929609	59
IPO13	888
DPH2	454
ATP6V0B	3122
B4GALT2	685
CCDC24	410
SLC6A9	669
LOC107984948	6
KLF17	56
DMAP1	1138
ERI3	1257
ERI3-IT1	27
RNF220	1586
LOC107984950	474
TMEM53	543
ARMH1	207
LOC105378690	9
RNU5F-1	2
RNU5D-1	1
KIF2C	57
RPS8	22879
SNORD55	61
SNORD46	12
SNORD38A	23
SNORD38B	19
BEST4	31
PLK3	3023
DYNLT4	667
BTBD19	968
LOC107984952	239
PTCH2	114
EIF2B3	680
HECTD3	1731
UROD	2138
ZSWIM5	208
LOC105378691	19
LINC01144	18
HPDL	20
MUTYH	481
TOE1	396
TESK2	304
CCDC163	27
MMACHC	2057
PRDX1	6859
AKR1A1	2694
NASP	2566
CCDC17	611
GPBP1L1	3558
RPS15AP10	6
TMEM69	459
IPP	382
MAST2	1409
P3R3URF-PIK3R3	468
PIK3R3	525
LOC101929626	3
TSPAN1	1469
POMGNT1	2149
LURAP1	43
RAD54L	110
LRRC41	2150
UQCRH	2307
NSUN4	748
FAAH	1236
FAAHP1	50
LINC01398	1
DMBX1	1
MKNK1-AS1	284
MKNK1	2161
MOB3C	1597
ATPAF1	916
EFCAB14-AS1	97
EFCAB14	4397
LOC105378698	18
LOC105378699	4
CYP4B1	22536
CYP4Z2P	115
CYP4A11	21
CYP4X1	438
CYP4Z1	104
CYP4A22	12
LOC105378701	14
LINC00853	16
PDZK1IP1	1226
TAL1	1060
STIL	44
CMPK1	4169
LINC01389	16
FOXE3	1
FOXD2-AS1	66
FOXD2	22
LINC01738	4
TRABD2B	62
LINC02794	2
SKINT1L	12
SLC5A9	1564
SPATA6	546
AGBL4	13
BEND5	176
ELAVL4	3
DMRTA2	1
LOC105378714	0
FAF1	1228
FAF1-AS1	10
CDKN2C	281
LINC01562	3
RNF11	3101
TTC39A	680
TTC39A-AS1	25
EPS15	2952
EPS15-AS1	22
CALR4P	5
OSBPL9	3970
NRDC	3307
105378721	305
MIR761	21
RAB3B	0
TXNDC12	2172
KTI12	104
BTF3L4	1247
ZFYVE9	2014
CC2D1B	2576
ORC1	38
PRPF38A	1536
TUT4	1065
GPX7	172
SHISAL2A	47
COA7	291
ZYG11B	1009
ZYG11A	2
ECHDC2	3638
SCP2	4510
PODN	1054
SLC1A7	95
CPT2	875
CZIB	1277
MAGOH	894
LOC100507564	12
LRP8	98
LOC105378728	4
LOC105378726	9
LOC105378731	4
105378730	2
LINC02812	34
GLIS1	4
NDC1	435
YIPF1	814
DIO1	17
HSPB11	360
LRRC42	596
LDLRAD1	254
TMEM59	10496
TCEANC2	513
CDCP2	3
CYB5RL	311
MRPL37	1170
SSBP3	1922
SSBP3-AS1	57
ACOT11	113
FAM151A	40
MROH7-TTC4	413
MROH7	95
TTC4	323
PARS2	62
TTC22	395
LEXM	33
DHCR24	27800
DHCR24-DT	17
TMEM61	84
BSND	23
PCSK9	939
USP24	2149
LOC100507634	15
LINC01767	1
PLPP3	3509
PRKAA2	132
FYB2	275
C8A	13
C8B	1066
105378745	6
LOC112267900	43
DAB1	20
LOC107984960	23
OMA1	511
TACSTD2	9900
MYSM1	1292
LOC112268263	2
LOC105378751	14
JUN	55095
LINC01135	22
LOC101926907	150
LINC02777	58
LINC01358	8
FGGY-DT	14
FGGY	380
LOC101926944	31
LOC105378758	3
HOOK1	423
CYP2J2	160
C1orf87	150
LINC01748	4
LOC101926964	2
LOC105378764	0
NFIA-AS2	13
NFIA	1181
NFIA-AS1	1
LOC107984964	1
MGC34796	7
TM2D1	951
PATJ	2925
LOC107984965	11
L1TD1	147
KANK4	247
USP1	1075
DOCK7	724
ANGPTL3	0
ATG4C	471
LINC00466	0
FOXD3-AS1	1
FOXD3	1
ALG6	314
ITGB3BP	212
LOC102724319	1
EFCAB7	288
DLEU2L	22
PGM1	5035
ROR1	749
ROR1-AS1	3
LOC105378773	2
UBE2U	0
LOC107984966	14
CACHD1	818
RAVER2	1165
JAK1	4849
LINC01359	21
MIR3671	23
AK4	83
DNAJC6	137
LOC102724416	3
LEPR	2427
LEPROT	4736
PDE4B	1585
LOC105378776	40
SGIP1	572
DYNLT5	200
DNAI4	305
MIER1	1635
SLC35D1	547
C1orf141	12
IL23R	4
IL12RB2	21
105378779	3
SERBP1	6374
GADD45A	2292
GNG12	2168
LOC105378781	2
GNG12-AS1	79
DIRAS3	148
WLS	2299
RPE65	0
DEPDC1	13
LRRC7	18
LRRC40	576
SRSF11	5736
ANKRD13C	664
HHLA3	185
HHLA3-AS1	5
CTH	224
PTGER3	105
ZRANB2-AS1	260
ZRANB2	2757
MIR186	26
ZRANB2-AS2	12
LOC105378795	10
NEGR1	357
LOC105378797	5
LOC105378798	2
LRRIQ3	1
FPGT-TNNI3K	51
FPGT	410
TNNI3K	27
105378805	3
ERICH3	304
ERICH3-AS1	12
CRYZ	1051
TYW3	761
LHX8	0
SLC44A5	7
ACADM	1562
DLSTP1	50
RABGGTB	1540
SNORD45C	7
SNORD45A	11
SNORD45B	23
MSH4	11
ST6GALNAC3	367
LOC105378807	24
ST6GALNAC5	1424
PIGK	1145
LOC105378808	0
AK5	6
ZZZ3	895
USP33	2067
MIGA1	916
NEXN-AS1	33
NEXN	1505
FUBP1	1939
DNAJB4	2003
GIPC2	173
LOC107984997	5
MGC27382	73
PTGFR	276
IFI44L	1638
IFI44	2514
ADGRL4	876
LOC107984998	0
LOC105378810	0
LINC01781	2
ADGRL2	4667
LOC101927434	1
LINC01361	6
107985037	3
LOC105378816	3
LINC01725	1
LOC101927560	1
107985041	5
TTLL7	809
PRKACB	1034
107985046	2
SAMD13	47
UOX	1
DNASE2B	78
RPF1	1002
GNG5	2594
SPATA1	157
CTBS	1011
LOC105378819	42
LINC01461	2
SSX2IP	334
LOC102724892	0
LPAR3	148
MCOLN2	544
MCOLN3	717
DNAI3	128
SYDE2	769
C1orf52	1033
BCL10	973
LOC646626	88
DDAH1	2150
107985054	7
CCN1	29848
LOC107985057	10
LOC112268231	3
ZNHIT6	603
COL24A1	42
LINC02795	32
LOC105378825	18
ODF2L	1488
MIR7856	1
CLCA2	38
CLCA1	0
LOC105378827	1
CLCA4	4
CLCA4-AS1	44
CLCA3P	0
SH3GLB1	3744
SELENOF	4658
HS2ST1	1005
LINC01140	367
LMO4	2210
LOC105378833	5
LOC105378839	12
PKN2-AS1	17
PKN2	2143
GTF2B	1177
KYAT3	619
RBMXL1	926
GBP3	2267
LOC105378841	82
GBP1	4328
GBP2	3309
LOC112268267	845
LOC105378842	11
GBP7	16
GBP4	6011
LOC107985076	6
GBP5	1115
GBP6	23
GBP1P1	168
LOC105378844	6
LRRC8B	520
LRRC8C	937
LRRC8C-DT	24
LOC107985743	3
101927952	10
LOC107985744	7
LOC101927975	14
LRRC8D	523
GEMIN8P4	13
ZNF326	1104
LOC105378849	4
LOC107985088	37
LINC02609	48
LINC02788	1
ZNF644	1120
HFM1	29
CDC7	269
LOC102723436	12
TGFBR3	2339
BRDT	2
EPHX4	15
SETSIP	8
BTBD8	20
23285	249
C1orf146	4
GLMN	138
RPAP2	530
GFI1	110
EVI5	1063
RPL5	18302
DIPK1A	200
SNORD21	10
SNORA66	28
MTF2	757
TMED5	2700
CCDC18	324
LOC107985521	1
CCDC18-AS1	646
DR1	1729
FNBP1L	1974
BCAR3	924
BCAR3-AS1	62
LOC102723480	0
723788	15
TRR-TCT1-1	7
DNTTIP2	2210
GCLM	603
ABCA4	25
LOC105378858	13
ARHGAP29	4343
ARHGAP29-AS1	12
105378859	10
ABCD3	1782
F3	4837
LOC105378861	5
SLC44A3-AS1	47
105378860	3
SLC44A3	500
CNN3	5335
105378862	52
CNN3-DT	170
ALG14	253
LOC105378863	7
TLCD4	399
TLCD4-RWDD3	116
LOC101928118	30
RWDD3	304
PTBP2	593
DPYD	2225
DPYD-AS1	115
LOC105378867	4
MIR137HG	0
SNX7	675
PLPPR5	48
PLPPR4	50
LINC01708	1
PALMD	1907
FRRS1	451
AGL	639
SLC35A3	1355
MFSD14A	1663
SASS6	376
TRMT13	509
LRRC39	123
DBT	1014
RTCA-AS1	25
RTCA	970
CDC14A	651
LOC105379827	9
GPR88	3
VCAM1	1478
EXTL2	606
SLC30A7	533
DPH5	870
LOC102606465	159
LOC101928334	10
LOC101928370	79
S1PR1	3411
COL11A1	14
LOC101928436	4
RNPC3	534
AMY2B	1013
ACTG1P4	36
AMY2A	52
AMY1A	168
AMY1B	90
LOC105378878	2
AMY1C	170
LOC100129138	1
PRMT6	280
NTNG1	439
VAV3	403
LINC02785	33
SLC25A24	1655
NBPF4	0
NBPF6	0
FAM102B	855
HENMT1	281
LOC105378890	4
PRPF38B	2324
STXBP3	1765
LOC105378891	4
AKNAD1	16
GPSM2	773
CLCC1	1024
WDR47	704
TAF13	415
TMEM167B-DT	5
TMEM167B	1912
SCARNA2	22
C1orf194	197
ELAPOR1	836
SARS1	5154
CELSR2	384
PSRC1	168
MYBPHL	73
SORT1	5467
PSMA5	1944
SYPL2	45
ATXN7L2	219
CYB561D1	663
AMIGO1	493
GNAI3	2313
GNAT2	15
AMPD2	1600
GSTM4	376
GSTM2	1321
GSTM1	268
GSTM5	523
GSTM3	1189
EPS8L3	0
CSF1	4504
AHCYL1	3599
STRIP1	1158
ALX3	164
UBL4B	1
SLC6A17	2
LINC02586	4
KCNC4	435
RBM15-AS1	11
RBM15	296
SLC16A4	650
LAMTOR5	1808
LAMTOR5-AS1	5
PROK1	3
CYMP	3
CYMP-AS1	2
KCNA10	4
KCNA2	19
LOC107985174	14
KCNA3	1156
LOC105378901	1
CD53	4444
LRIF1	378
DRAM2	1393
CEPT1	1573
DENND2D	1254
107985180	6
CHI3L2	1657
CHIAP2	429
CHIA	87
PIFO	601
OVGP1	96
WDR77	648
ATP5PB	3112
C1orf162	2320
TMIGD3	35
ADORA3	67
RAP1A	3702
LINC01160	28
LOC107985184	67
INKA2	1044
INKA2-AS1	8
LOC101928718	9
DDX20	480
KCND3	109
LINC01750	17
LINC02884	87
CTTNBP2NL	1440
WNT2B	624
ST7L	577
CAPZA1	3978
MOV10	3959
RHOC	3599
PPM1J	37
TAFA3	1
LINC01356	5
LINC01357	1
SLC16A1	254
AKR7A2P1	2
SLC16A1-AS1	32
LOC107985189	6
LRIG2-DT	18
LRIG2	906
LOC643441	114
MAGI3	1745
PHTF1	534
RSBN1	776
AP4B1-AS1	178
PTPN22	504
BCL2L15	43
AP4B1	612
DCLRE1B	357
HIPK1-AS1	17
HIPK1	3655
OLFML3	1632
SYT6	0
TRIM33	1446
BCAS2	998
LOC105378914	9
DENND2C	299
AMPD1	57
NRAS	1655
CSDE1	18946
SIKE1	737
TSHB	8
TSPAN2	303
LINC01765	39
NGF	16
112268287	0
VANGL1	229
CASQ2	185
NHLH2	16
LINC01649	0
LOC101928977	2
SLC22A15	396
MAB21L3	3
LINC01779	1
ATP1A1	26058
ATP1A1-AS1	5043
LINC01762	13
LOC112268235	119
CD58	914
LOC105378925	5
IGSF3	1866
LOC105378924	4
CD2	590
PTGFRN	370
CD101	449
LOC101929099	62
TTF2	299
TRIM45	208
VTCN1	19
MAN1A2	1185
TENT5C	1469
LOC105378929	1
GDAP2	621
WDR3	663
SPAG17	280
TBX15	28
LOC105378933	0
WARS2	276
WARS2-IT1	7
WARS2-AS1	266
LOC107985192	12
HSD3B2	0
LOC105378935	7
HSD3BP4	34
LINC00622	96
ZNF697	310
PHGDH	419
105378936	6
HMGCS2	359
REG4	0
NOTCH2	3265
SEC22B	2278
107985522	7
105378941	3
105378954	198
LOC101929788	1
NBPF8	1048
107985523	19
PFN1P2	66
PDE4DIPP2	833
LOC107985524	53
NOTCH2NLR	24
NBPF26	969
RNVU1-19	7
LINC00623	392
LOC100996720	67
RNVU1-4	0
TRN-GTT11-1	4
LOC105369199	2
PDE4DIPP4	7
H3P4	15
FCGR1B	243
LOC100996318	14
H2BP1	9
FAM72B	44
SRGAP2C	913
LOC107985193	5
LINC02798	1
EMBP1	11
LINC01691	0
LOC105371175	14
LOC107985200	22
LOC107985201	6
LOC105369140	6
PDE4DIPP3	12
H2BP2	35
FCGR1CP	115
H3-2	40
FAM72C	45
SRGAP2D	264
LOC105371206	41
LINC02802	34
105373467	11
NBPF15	1638
LOC105371211	0
LSP1P5	18
LOC105371216	23
SRGAP2B	831
LOC107985595	5
FAM72D	72
LOC101929805	11
LINC01145	310
LOC100996740	139
RNVU1-14	6
NBPF20	416
LOC105371312	66
NBPF25P	425
GPR89A	457
PDZK1	25
CD160	78
RNF115	1212
POLR3C	744
NUDT17	238
PIAS3	1071
ANKRD35	176
LOC107985593	8
ITGA10	506
PEX11B	869
GNRHR2	304
RBM8A	2849
LIX1L-AS1	502
LIX1L	1037
POLR3GL	1103
ANKRD34A	39
TXNIP	34388
HJV	4
RNVU1-6	3
LINC01719	9
NBPF10	1385
NOTCH2NLA	478
LOC105371254	4
NUDT4P2	188
SEC22B4P	179
PPIAL4H	1
LOC112268274	1
LOC100996756	79
LOC105371235	1
107985591	1
HYDIN2	85
NBPF12	1764
LOC728989	12
105371231	0
PRKAB2	784
CHD1L	1248
PDIA3P1	534
FMO5	2297
LINC00624	3
BCL9	551
ACP6	404
GJA5	2213
GPR89B	487
PDZK1P1	18
LINC02804	42
PDE4DIPP1	8
NBPF11	844
LOC105371227	3
LOC101927468	10
LINC02806	1
LOC105371225	0
PDE4DIPP6	38
RNVU1-3	0
107985525	3
LINC01138	226
LOC105371224	177
NBPF14	2033
NOTCH2NLB	426
LOC105371223	4
NUDT4B	284
SEC22B3P	72
PDE4DIP	2214
LOC112268272	144
NBPF9	973
LOC101929790	1
LOC653513	290
SEC22B2P	95
NOTCH2NLC	434
NBPF19	1731
PPIAL4C	3
LINC00869	402
112268236	25
LOC644634	60
PDE4DIPP7	87
LOC105371406	29
FCGR1A	939
H2BC18	93
112268237	16
H3C13	4
H4C14	74
H3C14	6
H2AC18	258
H2BC20P	24
H2AC19	260
H3C15	5
112268238	85
H4C15	59
H2BC21	427
H2AC20	22
