GeneID	RNA-seq_LADC44
EXOSC10-AS1	76
MTOR	2056
MTOR-AS1	46
ANGPTL7	0
UBIAD1	562
LOC105376739	0
LOC105376740	0
DISP3	7
112268221	0
FBXO2	52
FBXO44	705
FBXO6	917
MAD2L2	506
DRAXIN	11
AGTRAP	1043
C1orf167	279
MTHFR	985
CLCN6	593
NPPA-AS1	101
NPPA	18
KIAA2013	1890
PLOD1	3560
MFN2	2937
MIIP	791
MIR6729	3
TNFRSF8	53
MIR7846	0
TNFRSF1B	2606
107984917	3
VPS13D	2587
SNORA59A	7
LINC02766	6
DHRS3	2635
MIR6730	4
AADACL4	1
C1orf158	1
LRRC38	0
PDPN	548
PRDM2	1869
KAZN	567
LOC107985467	2
LOC105376759	0
LOC107985469	0
TMEM51-AS1	168
TMEM51	958
TMEM51-AS2	0
FHAD1	146
FHAD1-AS1	42
LOC101927441	9
EFHD2	3228
CTRC	5
CELA2A	5
CELA2B	17
CASP9	566
DNAJC16	1012
AGMAT	59
DDI2	1792
RSC1A1	203
PLEKHM2	1976
SLC25A34	47
SLC25A34-AS1	1
TMEM82	4
FBLIM1	1490
UQCRHL	62
FLJ37453	85
SPEN	2874
ZBTB17	978
SRARP	0
HSPB7	77
CLCNKA	25
CLCNKB	44
FAM131C	3
EPHA2	897
LOC101927479	68
ARHGEF19	1003
ANO7L1	97
CPLANE2	135
FBXO42	924
SZRD1	2341
SPATA21	1334
NECAP2	2317
LINC01772	40
CROCCP3	224
RNU1-1	0
LINC01783	8
NBPF1	982
105376794	253
CROCCP2	245
MST1P2	240
LOC107985736	34
RNU1-3	0
ESPNP	5
MST1L	840
LOC112267871	13
LOC105376805	101
CROCC	777
MFAP2	704
LOC105376806	278
ATP13A2	2262
SDHB	1535
PADI2	283
LINC02783	2
PADI1	2
PADI3	3
PADI4	9
PADI6	0
RCC2	3450
ARHGEF10L	1482
ACTL8	0
IGSF21	41
KLHDC7A	495
PAX7	1
ALDH4A1	478
IFFO2	818
UBR4	4908
EMC1-AS1	74
EMC1	1337
MRTO4	642
AKR7L	32
AKR7A3	30
LOC100506730	121
AKR7A2	863
SLC66A1	488
CAPZB	6323
MICOS10	864
MICOS10-NBL1	3089
RPS14P3	54
NBL1	2662
HTR6	21
TMCO4	984
RNF186	0
OTUD3	720
PLA2G2A	139
PLA2G5	50
PLA2G2D	373
PLA2G2F	1
PLA2G2C	6
UBXN10	379
101928017	19
LOC105376825	19
VWA5B1	1
LINC01141	6
CAMK2N1	270
MUL1	938
FAM43B	25
CDA	38
PINK1	1103
MIR6084	43
PINK1-AS	1256
DDOST	7761
KIF17	104
SH2D5	0
112268222	1408
HP1BP3	5933
EIF4G3	2185
LOC105376830	4
LOC105376829	3
ECE1	2590
ECE1-AS1	22
NBPF3	318
ALPL	1363
LINC02596	0
RAP1GAP	2215
USP48	2633
LDLRAD2	1619
HSPG2	10616
LINC01635	14
LINC00339	389
CDC42-AS1	37
CDC42	10375
WNT4	304
LOC105376845	15
LOC105376850	5
LOC107985377	2
ZBTB40	1338
EPHA8	1
C1QA	7862
C1QC	9991
C1QB	9939
EPHB2	272
MIR4253	3
KDM1A	1808
LUZP1	899
HTR1D	6
LINC01355	241
HNRNPR	4579
ZNF436	686
ZNF436-AS1	83
TCEA3	1398
ASAP3	1413
E2F2	107
LOC101928163	3
LOC105376859	2
ID3	1253
MDS2	3
RPL11	15768
ELOA	2249
ELOA-AS1	285
PITHD1	1192
LOC105376860	293
LYPLA2	1794
GALE	1043
HMGCL	1493
LOC105376861	1
FUCA1	3432
CNR2	48
PNRC2	4410
SRSF10	4943
LOC105376863	30
LOC107984931	9
MYOM3	17
IL22RA1	52
IFNLR1	391
LINC02800	1
GRHL3-AS1	25
GRHL3	43
STPG1	310
NIPAL3	2453
RCAN3AS	7
RCAN3	1067
NCMAP-DT	83
NCMAP	240
SRRM1	3659
CLIC4	5525
RUNX3	1011
107984932	2
RUNX3-AS1	50
SYF2	1441
RSRP1	4960
LOC105376882	2
RHD	41
TMEM50A	2352
RHCE	1291
MACO1	1500
LDLRAP1	1607
MAN1C1	631
SELENON	5689
MTFR1L	777
LOC646471	235
AUNIP	187
PAQR7	198
STMN1	1565
MIR3917	167
PAFAH2	741
101928216	5
EXTL1	12
SLC30A2	3
TRIM63	8
PDIK1L	893
FAM110D	71
ZNF593	576
CNKSR1	1104
CATSPER4	1
ZPLD2P	23
CEP85	542
SH3BGRL3	3959
UBXN11	1007
CD52	541
CRYBG2	37
ZNF683	118
DHDDS	864
DHDDS-AS1	15
HMGN2	7653
RPS6KA1	3225
LOC101928728	11
ARID1A	3812
PIGV	447
ZDHHC18	1578
SFN	5764
GPN2	1136
GPATCH3	325
NUDC	2239
NR0B2	58
KDF1	502
TRNP1	125
TENT5B	104
LOC101928391	17
SLC9A1	2493
WDTC1	1783
TMEM222	1034
ACTG1P20	52
SYTL1	601
MAP3K6	2236
FCN3	264
CD164L2	207
GPR3	27
WASF2	3403
LOC105376892	7
AHDC1	1501
FGR	754
LINC02574	1
IFI6	12598
FAM76A	466
STX12	2426
PPP1R8	1182
THEMIS2	1677
RPA2	1480
SMPDL3B	1466
XKR8	564
EYA3	903
PTAFR	1140
DNAJC8	2798
ATP5IF1	1958
SESN2	855
MED18	263
PHACTR4	1598
RCC1	1379
SNHG3	679
SNORA73A	18
SNORA73B	11
TRNAU1AP	490
SNHG12	751
SNORD99	23
SNORA61	87
SNORA44	32
SNORA16A	38
RAB42	149
TAF12	773
LINC01715	7
RNU11	1
GMEB1	465
YTHDF2	2545
OPRD1	9
EPB41	3427
TMEM200B	408
SRSF4	2649
MECR	339
PTPRU	1576
LOC105378617	7
MATN1	20
MATN1-AS1	54
LAPTM5	14564
MIR4420	8
LOC105378620	36
LINC01778	4
SDC3	5382
PUM1	4270
SNORD103A	12
SNORD103B	14
LOC107984935	3
NKAIN1	2
SNRNP40	1183
ZCCHC17	1201
FABP3	148
SERINC2	4481
LOC105378625	1
LOC105379772	0
LDC1P	3
LINC01226	1
LOC105378626	66
TINAGL1	1097
HCRTR1	323
PEF1	2306
PEF1-AS1	162
105378628	10
COL16A1	2682
LOC101929444	61
ADGRB2	109
SPOCD1	198
PTP4A2	8199
KHDRBS1	3566
TMEM39B	674
KPNA6	3311
TXLNA	4326
CCDC28B	159
TMEM234	348
IQCC	148
DCDC2B	81
EIF3I	4434
MTMR9LP	265
FAM167B	165
LCK	751
HDAC1	3157
MARCKSL1	4330
LOC105378629	1
TSSK3	167
FAM229A	62
BSDC1	2835
ZBTB8B	6
ZBTB8A	387
LOC102723870	5
ZBTB8OS	621
RBBP4	3785
SYNC	1070
KIAA1522	5657
YARS1	2939
S100PBP	811
FNDC5	110
HPCA	46
TMEM54	799
LOC105378632	2
RNF19B	2024
AK2	4448
AZIN2	458
112268224	4
TRIM62	355
ZNF362	861
A3GALT2	4
PHC2	3900
MIR3605	142
PHC2-AS1	0
ZSCAN20	218
CSMD2	80
105378640	1
LOC105378641	16
LOC105378642	2
GJB5	31
GJB4	0
GJB3	6
GJA4	472
SMIM12	710
DLGAP3	21
GPR199P	69
TMEM35B	928
ZMYM6	943
ZMYM1	718
LOC105378644	29
SFPQ	10919
ZMYM4	3006
ZMYM4-AS1	82
KIAA0319L	5682
NCDN	1865
TFAP2E	229
TFAP2E-AS1	36
PSMB2	4013
C1orf216	800
CLSPN	357
AGO4	1563
AGO1	1325
AGO3	1602
TEKT2	10
ADPRS	1320
COL8A2	1065
TRAPPC3	2089
MAP7D1	2935
THRAP3	5015
SH3D21	516
EVA1B	449
STK40	2864
LSM10	1038
OSCP1	347
MRPS15	1349
CSF3R	710
GRIK3	0
LINC01137	213
ZC3H12A	871
MIR6732	15
MEAF6	2256
MIR5581	14
LOC105378649	65
SNIP1	741
DNALI1	587
GNL2	2308
RSPO1	10
C1orf109	755
CDCA8	363
EPHA10	415
MANEAL	253
YRDC	482
C1orf122	746
MTF1	766
INPP5B	1177
LOC105378651	14
SF3A3	2652
FHL3	418
UTP11	1081
POU3F1	352
MIR3659HG	49
LOC105378657	3
RRAGC	1264
GJA9-MYCBP	711
MYCBP	677
LOC105378663	11
GJA9	28
RHBDL2	413
LOC105378662	83
AKIRIN1	1877
NDUFS5	2495
MACF1	16811
643314	145
105378950	0
BMP8A	327
OXCT2P1	20
PPIEL	237
PABPC4	3174
PABPC4-AS1	598
SNORA55	11
HEYL	828
NT5C1A	0
HPCAL4	38
PPIE	1505
BMP8B	141
OXCT2	23
LOC101929536	4
105378951	9
LINC02811	10
105378665	3
TRIT1	828
MYCL	561
MYCL-AS1	36
MFSD2A	1564
CAP1	9624
PPT1	10017
RLF	1084
TMCO2	1
ZMPSTE24	4320
COL9A2	437
107984945	10
SMAP2	3214
ZFP69B	119
ZFP69	148
LOC105378672	7
EXO5	336
ZNF684	156
RIMS3	288
LOC105378675	6
NFYC-AS1	316
NFYC	2073
KCNQ4	48
CITED4	36
CTPS1	862
SLFNL1-AS1	238
SLFNL1	160
SCMH1	893
FOXO6	33
FOXO6-AS1	6
LOC105378678	3
EDN2	19
HIVEP3	909
GUCA2B	0
GUCA2A	8
FOXJ3	2302
RIMKLA	1046
ZMYND12	67
CCDC30	661
PPCS	2199
PPIH	738
YBX1	9951
CLDN19	0
P3H1	1196
C1orf50	309
TMEM269-DT	10
TMEM269	15
LOC107984946	5
SVBP	224
ERMAP	990
ZNF691	564
LOC339539	12
SLC2A1	2016
SLC2A1-AS1	31
FAM183A	3
EBNA1BP2	1624
CFAP57	195
LOC105378685	18
TMEM125	5425
C1orf210	1017
TIE1	1205
MPL	17
LOC105378687	7
CDC20	473
ELOVL1	5466
MIR6734	18
LOC112268225	32
MED8	1816
MED8-AS1	314
SZT2	3024
SZT2-AS1	205
HYI	622
PTPRF	22383
KDM4A	2046
KDM4A-AS1	312
ST3GAL3	478
ARTN	29
LOC105378688	34
LOC101929609	184
IPO13	1672
DPH2	888
ATP6V0B	3948
B4GALT2	1215
CCDC24	451
SLC6A9	1187
LOC107984948	20
KLF17	2
DMAP1	781
ERI3	1204
ERI3-IT1	58
RNF220	1522
LOC107984950	528
TMEM53	482
ARMH1	82
LOC105378690	10
RNU5F-1	0
RNU5D-1	0
KIF2C	440
RPS8	31200
SNORD55	157
SNORD46	21
SNORD38A	20
SNORD38B	30
BEST4	37
PLK3	541
DYNLT4	62
BTBD19	101
LOC107984952	23
PTCH2	95
EIF2B3	709
HECTD3	1643
UROD	1390
ZSWIM5	452
LOC105378691	12
LINC01144	12
HPDL	4
MUTYH	547
TOE1	374
TESK2	198
CCDC163	58
MMACHC	2061
PRDX1	8584
AKR1A1	5404
NASP	3742
CCDC17	53
GPBP1L1	4651
RPS15AP10	31
TMEM69	973
IPP	516
MAST2	2177
P3R3URF-PIK3R3	914
PIK3R3	1075
LOC101929626	10
TSPAN1	974
POMGNT1	2829
LURAP1	9
RAD54L	202
LRRC41	3185
UQCRH	2833
NSUN4	1211
FAAH	1123
FAAHP1	60
LINC01398	4
DMBX1	27
MKNK1-AS1	239
MKNK1	1626
MOB3C	1223
ATPAF1	1409
EFCAB14-AS1	274
EFCAB14	7330
LOC105378698	30
LOC105378699	0
CYP4B1	480
CYP4Z2P	20
CYP4A11	6
CYP4X1	762
CYP4Z1	67
CYP4A22	20
LOC105378701	14
LINC00853	10
PDZK1IP1	2065
TAL1	170
STIL	581
CMPK1	9822
LINC01389	8
FOXE3	0
FOXD2-AS1	109
FOXD2	22
LINC01738	0
TRABD2B	79
LINC02794	11
SKINT1L	24
SLC5A9	296
SPATA6	653
AGBL4	33
BEND5	68
ELAVL4	46
DMRTA2	45
LOC105378714	9
FAF1	1332
FAF1-AS1	12
CDKN2C	454
LINC01562	4
RNF11	2887
TTC39A	1033
TTC39A-AS1	10
EPS15	3804
EPS15-AS1	11
CALR4P	0
OSBPL9	3585
NRDC	5459
105378721	475
MIR761	26
RAB3B	60
TXNDC12	3523
KTI12	221
BTF3L4	2158
ZFYVE9	808
CC2D1B	2263
ORC1	121
PRPF38A	1699
TUT4	1594
GPX7	459
SHISAL2A	42
COA7	740
ZYG11B	2065
ZYG11A	19
ECHDC2	2813
SCP2	8555
PODN	1352
SLC1A7	36
CPT2	1415
CZIB	994
MAGOH	813
LOC100507564	28
LRP8	719
LOC105378728	24
LOC105378726	23
LOC105378731	4
105378730	14
LINC02812	19
GLIS1	29
NDC1	1205
YIPF1	1170
DIO1	23
HSPB11	737
LRRC42	840
LDLRAD1	19
TMEM59	13214
TCEANC2	513
CDCP2	2
CYB5RL	427
MRPL37	1748
SSBP3	1708
SSBP3-AS1	27
ACOT11	213
FAM151A	49
MROH7-TTC4	490
MROH7	49
TTC4	442
PARS2	206
TTC22	607
LEXM	21
DHCR24	26886
DHCR24-DT	15
TMEM61	17
BSND	1
PCSK9	90
USP24	3453
LOC100507634	10
LINC01767	2
PLPP3	2217
PRKAA2	1327
FYB2	68
C8A	0
C8B	3
105378745	0
LOC112267900	1
DAB1	7
LOC107984960	2
OMA1	986
TACSTD2	8475
MYSM1	2654
LOC112268263	20
LOC105378751	49
JUN	7435
LINC01135	17
LOC101926907	79
LINC02777	31
LINC01358	32
FGGY-DT	15
FGGY	532
LOC101926944	26
LOC105378758	14
HOOK1	1755
CYP2J2	225
C1orf87	4
LINC01748	3
LOC101926964	0
LOC105378764	1
NFIA-AS2	2
NFIA	2118
NFIA-AS1	0
LOC107984964	0
MGC34796	0
TM2D1	864
PATJ	3390
LOC107984965	8
L1TD1	3
KANK4	69
USP1	1675
DOCK7	1250
ANGPTL3	5
ATG4C	972
LINC00466	0
FOXD3-AS1	23
FOXD3	4
ALG6	658
ITGB3BP	311
LOC102724319	1
EFCAB7	271
DLEU2L	21
PGM1	3065
ROR1	432
ROR1-AS1	12
LOC105378773	3
UBE2U	0
LOC107984966	20
CACHD1	6498
RAVER2	598
JAK1	5986
LINC01359	21
MIR3671	5
AK4	214
DNAJC6	60
LOC102724416	1
LEPR	693
LEPROT	3150
PDE4B	1062
LOC105378776	2
SGIP1	273
DYNLT5	20
DNAI4	303
MIER1	1731
SLC35D1	760
C1orf141	0
IL23R	3
IL12RB2	73
105378779	10
SERBP1	8327
GADD45A	1380
GNG12	5115
LOC105378781	1
GNG12-AS1	104
DIRAS3	63
WLS	2668
RPE65	1
DEPDC1	167
LRRC7	15
LRRC40	607
SRSF11	6882
ANKRD13C	939
HHLA3	253
HHLA3-AS1	7
CTH	105
PTGER3	136
ZRANB2-AS1	407
ZRANB2	3264
MIR186	39
ZRANB2-AS2	13
LOC105378795	2
NEGR1	96
LOC105378797	3
LOC105378798	0
LRRIQ3	3
FPGT-TNNI3K	118
FPGT	679
TNNI3K	49
105378805	1
ERICH3	18
ERICH3-AS1	0
CRYZ	1125
TYW3	646
LHX8	1
SLC44A5	20
ACADM	1635
DLSTP1	26
RABGGTB	1565
SNORD45C	66
SNORD45A	39
SNORD45B	33
MSH4	15
ST6GALNAC3	49
LOC105378807	2
ST6GALNAC5	203
PIGK	1274
LOC105378808	11
AK5	8
ZZZ3	1226
USP33	2106
MIGA1	726
NEXN-AS1	37
NEXN	1393
FUBP1	3292
DNAJB4	607
GIPC2	73
LOC107984997	23
MGC27382	2
PTGFR	42
IFI44L	2855
IFI44	3847
ADGRL4	816
LOC107984998	0
LOC105378810	0
LINC01781	23
ADGRL2	1520
LOC101927434	0
LINC01361	1
107985037	1
LOC105378816	9
LINC01725	8
LOC101927560	5
107985041	6
TTLL7	148
PRKACB	1478
107985046	2
SAMD13	26
UOX	3
DNASE2B	15
RPF1	638
GNG5	2098
SPATA1	94
CTBS	819
LOC105378819	13
LINC01461	0
SSX2IP	456
LOC102724892	3
LPAR3	258
MCOLN2	318
MCOLN3	46
DNAI3	12
SYDE2	125
C1orf52	686
BCL10	385
LOC646626	50
DDAH1	2032
107985054	10
CCN1	1348
LOC107985057	3
LOC112268231	2
ZNHIT6	490
COL24A1	172
LINC02795	37
LOC105378825	56
ODF2L	1529
MIR7856	8
CLCA2	6
CLCA1	0
LOC105378827	2
CLCA4	2
CLCA4-AS1	21
CLCA3P	4
SH3GLB1	4026
SELENOF	6033
HS2ST1	1847
LINC01140	93
LMO4	1202
LOC105378833	4
LOC105378839	3
PKN2-AS1	9
PKN2	1823
GTF2B	760
KYAT3	788
RBMXL1	740
GBP3	4244
LOC105378841	53
GBP1	5716
GBP2	3214
LOC112268267	956
LOC105378842	6
GBP7	9
GBP4	5109
LOC107985076	13
GBP5	2922
GBP6	81
GBP1P1	339
LOC105378844	7
LRRC8B	1084
LRRC8C	1057
LRRC8C-DT	9
LOC107985743	6
101927952	22
LOC107985744	3
LOC101927975	2
LRRC8D	1208
GEMIN8P4	45
ZNF326	1389
LOC105378849	0
LOC107985088	1
LINC02609	137
LINC02788	4
ZNF644	1554
HFM1	2
CDC7	375
LOC102723436	6
TGFBR3	333
BRDT	0
EPHX4	14
SETSIP	10
BTBD8	23
23285	154
C1orf146	3
GLMN	226
RPAP2	752
GFI1	267
EVI5	708
RPL5	11923
DIPK1A	513
SNORD21	15
SNORA66	22
MTF2	662
TMED5	2848
CCDC18	294
LOC107985521	1
CCDC18-AS1	411
DR1	1644
FNBP1L	2047
BCAR3	224
BCAR3-AS1	30
LOC102723480	0
723788	6
TRR-TCT1-1	1
DNTTIP2	1041
GCLM	603
ABCA4	217
LOC105378858	1
ARHGAP29	1039
ARHGAP29-AS1	0
105378859	3
ABCD3	2191
F3	919
LOC105378861	3
SLC44A3-AS1	136
105378860	1
SLC44A3	613
CNN3	4934
105378862	9
CNN3-DT	51
ALG14	180
LOC105378863	2
TLCD4	461
TLCD4-RWDD3	129
LOC101928118	2
RWDD3	207
PTBP2	376
DPYD	1784
DPYD-AS1	100
LOC105378867	2
MIR137HG	0
SNX7	440
PLPPR5	7
PLPPR4	146
LINC01708	0
PALMD	292
FRRS1	243
AGL	736
SLC35A3	800
MFSD14A	1240
SASS6	380
TRMT13	699
LRRC39	115
DBT	638
RTCA-AS1	19
RTCA	731
CDC14A	328
LOC105379827	11
GPR88	23
VCAM1	1569
EXTL2	288
SLC30A7	757
DPH5	853
LOC102606465	93
LOC101928334	6
LOC101928370	30
S1PR1	1105
COL11A1	5080
LOC101928436	0
RNPC3	755
AMY2B	677
ACTG1P4	8
AMY2A	122
AMY1A	2943
AMY1B	2082
LOC105378878	180
AMY1C	2605
LOC100129138	0
PRMT6	308
NTNG1	19
VAV3	336
LINC02785	16
SLC25A24	928
NBPF4	11
NBPF6	9
FAM102B	641
HENMT1	108
LOC105378890	1
PRPF38B	2131
STXBP3	1022
LOC105378891	0
AKNAD1	1
GPSM2	583
CLCC1	921
WDR47	348
TAF13	336
TMEM167B-DT	1
TMEM167B	1312
SCARNA2	2
C1orf194	6
ELAPOR1	251
SARS1	2132
CELSR2	515
PSRC1	93
MYBPHL	10
SORT1	2434
PSMA5	1806
SYPL2	24
ATXN7L2	123
CYB561D1	353
AMIGO1	262
GNAI3	1968
GNAT2	6
AMPD2	972
GSTM4	202
GSTM2	398
GSTM1	40
GSTM5	44
GSTM3	220
EPS8L3	0
CSF1	2506
AHCYL1	3623
STRIP1	695
ALX3	85
UBL4B	1
SLC6A17	10
LINC02586	0
KCNC4	163
RBM15-AS1	19
RBM15	344
SLC16A4	145
LAMTOR5	886
LAMTOR5-AS1	6
PROK1	0
CYMP	3
CYMP-AS1	5
KCNA10	0
KCNA2	47
LOC107985174	8
KCNA3	959
LOC105378901	0
CD53	3642
LRIF1	389
DRAM2	1305
CEPT1	1077
DENND2D	1563
107985180	3
CHI3L2	319
CHIAP2	19
CHIA	10
PIFO	178
OVGP1	48
WDR77	547
ATP5PB	2490
C1orf162	686
TMIGD3	197
ADORA3	249
RAP1A	2516
LINC01160	5
LOC107985184	43
INKA2	114
INKA2-AS1	3
LOC101928718	4
DDX20	479
KCND3	318
LINC01750	20
LINC02884	22
CTTNBP2NL	1037
WNT2B	140
ST7L	420
CAPZA1	4267
MOV10	2669
RHOC	2047
PPM1J	65
TAFA3	0
LINC01356	11
LINC01357	4
SLC16A1	403
AKR7A2P1	0
SLC16A1-AS1	17
LOC107985189	5
LRIG2-DT	8
LRIG2	652
LOC643441	13
MAGI3	1189
PHTF1	548
RSBN1	838
AP4B1-AS1	233
PTPN22	767
BCL2L15	402
AP4B1	599
DCLRE1B	308
HIPK1-AS1	5
HIPK1	2843
OLFML3	971
SYT6	17
TRIM33	1377
BCAS2	624
LOC105378914	3
DENND2C	36
AMPD1	78
NRAS	1407
CSDE1	11319
SIKE1	939
TSHB	0
TSPAN2	187
LINC01765	2
NGF	9
112268287	0
VANGL1	664
CASQ2	37
NHLH2	4
LINC01649	0
LOC101928977	0
SLC22A15	155
MAB21L3	18
LINC01779	1
ATP1A1	15304
ATP1A1-AS1	3613
LINC01762	2
LOC112268235	117
CD58	520
LOC105378925	11
IGSF3	1671
LOC105378924	15
CD2	1259
PTGFRN	1170
CD101	551
LOC101929099	26
TTF2	400
TRIM45	48
VTCN1	8
MAN1A2	1912
TENT5C	3412
LOC105378929	2
GDAP2	476
WDR3	600
SPAG17	192
TBX15	38
LOC105378933	2
WARS2	197
WARS2-IT1	3
WARS2-AS1	120
LOC107985192	10
HSD3B2	3
LOC105378935	2
HSD3BP4	2
LINC00622	14
ZNF697	122
PHGDH	88
105378936	2
HMGCS2	1
REG4	0
NOTCH2	2478
SEC22B	2764
107985522	17
105378941	4
105378954	93
LOC101929788	3
NBPF8	938
107985523	19
PFN1P2	63
PDE4DIPP2	658
LOC107985524	66
NOTCH2NLR	49
NBPF26	728
RNVU1-19	0
LINC00623	244
LOC100996720	80
RNVU1-4	3
TRN-GTT11-1	1
LOC105369199	4
PDE4DIPP4	4
H3P4	32
FCGR1B	123
LOC100996318	18
H2BP1	14
FAM72B	53
SRGAP2C	379
LOC107985193	3
LINC02798	7
EMBP1	27
LINC01691	1
LOC105371175	13
LOC107985200	8
LOC107985201	4
LOC105369140	3
PDE4DIPP3	0
H2BP2	56
FCGR1CP	107
H3-2	94
FAM72C	62
SRGAP2D	188
LOC105371206	8
LINC02802	5
105373467	5
NBPF15	824
LOC105371211	1
LSP1P5	10
LOC105371216	4
SRGAP2B	471
LOC107985595	1
FAM72D	62
LOC101929805	15
LINC01145	464
LOC100996740	136
RNVU1-14	1
NBPF20	527
LOC105371312	92
NBPF25P	214
GPR89A	692
PDZK1	51
CD160	39
RNF115	1623
POLR3C	1379
NUDT17	375
PIAS3	2674
ANKRD35	88
LOC107985593	9
ITGA10	148
PEX11B	1568
GNRHR2	604
RBM8A	2958
LIX1L-AS1	660
LIX1L	1399
POLR3GL	1455
ANKRD34A	110
TXNIP	47856
HJV	1
RNVU1-6	0
LINC01719	52
NBPF10	896
NOTCH2NLA	426
LOC105371254	14
NUDT4P2	311
SEC22B4P	152
PPIAL4H	1
LOC112268274	0
LOC100996756	14
LOC105371235	2
107985591	2
HYDIN2	26
NBPF12	1090
LOC728989	47
105371231	8
PRKAB2	1014
CHD1L	2109
PDIA3P1	876
FMO5	2705
LINC00624	10
BCL9	823
ACP6	443
GJA5	1568
GPR89B	612
PDZK1P1	38
LINC02804	85
PDE4DIPP1	15
NBPF11	774
LOC105371227	4
LOC101927468	3
LINC02806	7
LOC105371225	4
PDE4DIPP6	40
RNVU1-3	5
107985525	19
LINC01138	229
LOC105371224	178
NBPF14	1154
NOTCH2NLB	258
LOC105371223	4
NUDT4B	427
SEC22B3P	82
PDE4DIP	2282
LOC112268272	69
NBPF9	807
LOC101929790	7
LOC653513	61
SEC22B2P	123
NOTCH2NLC	258
NBPF19	1160
PPIAL4C	0
LINC00869	313
112268236	28
LOC644634	64
PDE4DIPP7	13
LOC105371406	6
FCGR1A	682
H2BC18	211
112268237	15
H3C13	5
H4C14	168
H3C14	24
H2AC18	1640
H2BC20P	84
H2AC19	1462
H3C15	23
112268238	217
H4C15	109
H2BC21	1266
H2AC20	17
H2AC21	1
BOLA1	334
SV2A	88
SF3B4	2239
