GeneID	RNA-seq_normal_lung35
CAPZB	6622
MICOS10	2023
MICOS10-NBL1	7736
RPS14P3	66
NBL1	7272
HTR6	2
TMCO4	772
RNF186	3
OTUD3	617
PLA2G2A	741
PLA2G5	219
PLA2G2D	34
PLA2G2F	0
PLA2G2C	0
UBXN10	584
101928017	15
LOC105376825	31
VWA5B1	41
LINC01141	0
CAMK2N1	3040
MUL1	1403
FAM43B	34
CDA	92
PINK1	1832
MIR6084	147
PINK1-AS	1978
DDOST	4906
KIF17	200
SH2D5	1
112268222	1651
HP1BP3	3760
EIF4G3	1485
LOC105376830	4
LOC105376829	9
ECE1	3790
ECE1-AS1	10
NBPF3	196
ALPL	4888
LINC02596	3
RAP1GAP	3005
USP48	1739
LDLRAD2	2911
HSPG2	9847
LINC01635	14
LINC00339	387
CDC42-AS1	20
CDC42	9893
WNT4	274
LOC105376845	39
LOC105376850	0
LOC107985377	8
ZBTB40	1361
EPHA8	1
C1QA	20611
C1QC	9140
C1QB	14738
EPHB2	147
MIR4253	3
KDM1A	1744
LUZP1	811
HTR1D	16
LINC01355	263
HNRNPR	3659
ZNF436	642
ZNF436-AS1	87
TCEA3	1345
ASAP3	1438
E2F2	27
LOC101928163	1
LOC105376859	8
ID3	3917
MDS2	8
RPL11	36712
ELOA	2145
ELOA-AS1	294
PITHD1	1610
LOC105376860	172
LYPLA2	1730
GALE	1333
HMGCL	1161
LOC105376861	0
FUCA1	1891
CNR2	5
PNRC2	3921
SRSF10	3547
LOC105376863	1
LOC107984931	1
MYOM3	13
IL22RA1	61
IFNLR1	384
LINC02800	4
GRHL3-AS1	0
GRHL3	7
STPG1	272
NIPAL3	1653
RCAN3AS	3
RCAN3	771
NCMAP-DT	60
NCMAP	628
SRRM1	2791
CLIC4	7190
RUNX3	362
107984932	0
RUNX3-AS1	3
SYF2	2064
RSRP1	2999
LOC105376882	4
RHD	50
TMEM50A	2315
RHCE	1309
MACO1	1099
LDLRAP1	1530
MAN1C1	405
SELENON	4615
MTFR1L	1068
LOC646471	244
AUNIP	189
PAQR7	637
STMN1	1712
MIR3917	100
PAFAH2	778
101928216	1
EXTL1	9
SLC30A2	7
TRIM63	7
PDIK1L	455
FAM110D	373
ZNF593	461
CNKSR1	1017
CATSPER4	1
ZPLD2P	24
CEP85	402
SH3BGRL3	5154
UBXN11	3628
CD52	4206
CRYBG2	31
ZNF683	39
DHDDS	770
DHDDS-AS1	26
HMGN2	9715
RPS6KA1	3965
LOC101928728	25
ARID1A	2515
PIGV	436
ZDHHC18	950
SFN	749
GPN2	1247
GPATCH3	473
NUDC	3815
NR0B2	174
KDF1	455
TRNP1	1021
TENT5B	1075
LOC101928391	13
SLC9A1	2117
WDTC1	2731
TMEM222	1348
ACTG1P20	27
SYTL1	1133
MAP3K6	2438
FCN3	2554
CD164L2	103
GPR3	28
WASF2	4898
LOC105376892	9
AHDC1	879
FGR	1913
LINC02574	2
IFI6	5439
FAM76A	533
STX12	2687
PPP1R8	1196
THEMIS2	2355
RPA2	1435
SMPDL3B	252
XKR8	453
EYA3	782
PTAFR	1763
DNAJC8	3198
ATP5IF1	2415
SESN2	368
MED18	649
PHACTR4	1738
RCC1	522
SNHG3	506
SNORA73A	11
SNORA73B	6
TRNAU1AP	701
SNHG12	642
SNORD99	16
SNORA61	77
SNORA44	51
SNORA16A	32
RAB42	91
TAF12	631
LINC01715	9
RNU11	0
GMEB1	517
YTHDF2	2200
OPRD1	5
EPB41	1573
TMEM200B	522
SRSF4	3162
MECR	515
PTPRU	1831
LOC105378617	26
MATN1	6
MATN1-AS1	30
LAPTM5	14750
MIR4420	3
LOC105378620	39
LINC01778	2
SDC3	2479
PUM1	2188
SNORD103A	2
SNORD103B	4
LOC107984935	5
NKAIN1	3
SNRNP40	816
ZCCHC17	993
FABP3	1566
SERINC2	1143
LOC105378625	2
LOC105379772	0
LDC1P	0
LINC01226	3
LOC105378626	50
TINAGL1	3367
HCRTR1	259
PEF1	2733
PEF1-AS1	109
105378628	5
COL16A1	2338
LOC101929444	23
ADGRB2	72
SPOCD1	355
PTP4A2	5779
KHDRBS1	3667
TMEM39B	606
KPNA6	2211
TXLNA	2394
CCDC28B	160
TMEM234	444
IQCC	136
DCDC2B	180
EIF3I	3542
MTMR9LP	954
FAM167B	199
LCK	251
HDAC1	2627
MARCKSL1	1761
LOC105378629	6
TSSK3	403
FAM229A	269
BSDC1	2421
ZBTB8B	2
ZBTB8A	593
LOC102723870	5
ZBTB8OS	742
RBBP4	2776
SYNC	1315
KIAA1522	3358
YARS1	2054
S100PBP	858
FNDC5	86
HPCA	70
TMEM54	1247
LOC105378632	0
RNF19B	1346
AK2	3777
AZIN2	141
112268224	6
TRIM62	215
ZNF362	1206
A3GALT2	3
PHC2	3095
MIR3605	83
PHC2-AS1	0
ZSCAN20	179
CSMD2	18
105378640	0
LOC105378641	1
LOC105378642	6
GJB5	3
GJB4	0
GJB3	44
GJA4	408
SMIM12	953
DLGAP3	30
GPR199P	124
TMEM35B	1328
ZMYM6	847
ZMYM1	486
LOC105378644	2
SFPQ	10324
ZMYM4	1292
ZMYM4-AS1	9
KIAA0319L	3092
NCDN	817
TFAP2E	194
TFAP2E-AS1	34
PSMB2	2905
C1orf216	554
CLSPN	56
AGO4	1535
AGO1	1104
AGO3	1281
TEKT2	324
ADPRS	1322
COL8A2	616
TRAPPC3	1618
MAP7D1	6274
THRAP3	4450
SH3D21	352
EVA1B	1324
STK40	2881
LSM10	732
OSCP1	393
MRPS15	1208
CSF3R	3639
GRIK3	4
LINC01137	107
ZC3H12A	576
MIR6732	4
MEAF6	2113
MIR5581	9
LOC105378649	36
SNIP1	617
DNALI1	1290
GNL2	1633
RSPO1	203
C1orf109	405
CDCA8	46
EPHA10	40
MANEAL	161
YRDC	465
C1orf122	1096
MTF1	673
INPP5B	1337
LOC105378651	20
SF3A3	2380
FHL3	356
UTP11	862
POU3F1	11
MIR3659HG	6
LOC105378657	8
RRAGC	1054
GJA9-MYCBP	467
MYCBP	455
LOC105378663	5
GJA9	8
RHBDL2	36
LOC105378662	7
AKIRIN1	1891
NDUFS5	3101
MACF1	16199
643314	117
105378950	3
BMP8A	227
OXCT2P1	20
PPIEL	254
PABPC4	2745
PABPC4-AS1	297
SNORA55	4
HEYL	673
NT5C1A	0
HPCAL4	22
PPIE	1529
BMP8B	197
OXCT2	5
LOC101929536	2
105378951	0
LINC02811	0
105378665	0
TRIT1	644
MYCL	261
MYCL-AS1	11
MFSD2A	2233
CAP1	6333
PPT1	8572
RLF	610
TMCO2	6
ZMPSTE24	1990
COL9A2	480
107984945	8
SMAP2	1240
ZFP69B	39
ZFP69	122
LOC105378672	9
EXO5	295
ZNF684	120
RIMS3	228
LOC105378675	4
NFYC-AS1	124
NFYC	1614
KCNQ4	38
CITED4	533
CTPS1	616
SLFNL1-AS1	338
SLFNL1	278
SCMH1	1366
FOXO6	94
FOXO6-AS1	20
LOC105378678	3
EDN2	14
HIVEP3	640
GUCA2B	0
GUCA2A	17
FOXJ3	1795
RIMKLA	854
ZMYND12	49
CCDC30	480
PPCS	1561
PPIH	851
YBX1	18210
CLDN19	0
P3H1	679
C1orf50	332
TMEM269-DT	7
TMEM269	7
LOC107984946	8
SVBP	348
ERMAP	645
ZNF691	331
LOC339539	2
SLC2A1	156
SLC2A1-AS1	2
FAM183A	240
EBNA1BP2	1466
CFAP57	206
LOC105378685	17
TMEM125	6821
C1orf210	446
TIE1	2407
MPL	31
LOC105378687	32
CDC20	47
ELOVL1	3389
MIR6734	9
LOC112268225	26
MED8	966
MED8-AS1	125
SZT2	2928
SZT2-AS1	110
HYI	1444
PTPRF	9419
KDM4A	1448
KDM4A-AS1	189
ST3GAL3	552
ARTN	25
LOC105378688	27
LOC101929609	55
IPO13	924
DPH2	671
ATP6V0B	3475
B4GALT2	984
CCDC24	404
SLC6A9	554
LOC107984948	9
KLF17	43
DMAP1	1082
ERI3	1214
ERI3-IT1	30
RNF220	1864
LOC107984950	491
TMEM53	370
ARMH1	177
LOC105378690	15
RNU5F-1	1
RNU5D-1	0
KIF2C	39
RPS8	32495
SNORD55	74
SNORD46	6
SNORD38A	31
SNORD38B	24
BEST4	30
PLK3	894
DYNLT4	210
BTBD19	326
LOC107984952	90
PTCH2	85
EIF2B3	728
HECTD3	1584
UROD	1955
ZSWIM5	221
LOC105378691	14
LINC01144	13
HPDL	14
MUTYH	568
TOE1	404
TESK2	223
CCDC163	28
MMACHC	2417
PRDX1	7442
AKR1A1	2887
NASP	2311
CCDC17	440
GPBP1L1	3549
RPS15AP10	13
TMEM69	461
IPP	321
MAST2	1410
P3R3URF-PIK3R3	420
PIK3R3	471
LOC101929626	2
TSPAN1	1327
POMGNT1	2270
LURAP1	26
RAD54L	105
LRRC41	1789
UQCRH	2916
NSUN4	747
FAAH	1324
FAAHP1	49
LINC01398	5
DMBX1	0
MKNK1-AS1	186
MKNK1	1571
MOB3C	1173
ATPAF1	998
EFCAB14-AS1	49
EFCAB14	4457
LOC105378698	8
LOC105378699	2
CYP4B1	4152
CYP4Z2P	102
CYP4A11	4
CYP4X1	432
CYP4Z1	56
CYP4A22	10
LOC105378701	2
LINC00853	13
PDZK1IP1	974
TAL1	765
STIL	33
CMPK1	4437
LINC01389	13
FOXE3	0
FOXD2-AS1	68
FOXD2	14
LINC01738	1
TRABD2B	111
LINC02794	0
SKINT1L	14
SLC5A9	1288
SPATA6	462
AGBL4	6
BEND5	192
ELAVL4	10
DMRTA2	0
LOC105378714	0
FAF1	1121
FAF1-AS1	10
CDKN2C	315
LINC01562	2
RNF11	3450
TTC39A	706
TTC39A-AS1	15
EPS15	2326
EPS15-AS1	8
CALR4P	0
OSBPL9	3674
NRDC	2851
105378721	263
MIR761	16
RAB3B	5
TXNDC12	2368
KTI12	132
BTF3L4	1299
ZFYVE9	1618
CC2D1B	2217
ORC1	19
PRPF38A	1594
TUT4	1013
GPX7	214
SHISAL2A	24
COA7	512
ZYG11B	1027
ZYG11A	5
ECHDC2	3718
SCP2	4969
PODN	1822
SLC1A7	130
CPT2	849
CZIB	1519
MAGOH	1083
LOC100507564	22
LRP8	102
LOC105378728	2
LOC105378726	5
LOC105378731	0
105378730	0
LINC02812	26
GLIS1	8
NDC1	539
YIPF1	744
DIO1	15
HSPB11	457
LRRC42	591
LDLRAD1	210
TMEM59	10672
TCEANC2	440
CDCP2	5
CYB5RL	299
MRPL37	1300
SSBP3	1785
SSBP3-AS1	27
ACOT11	128
FAM151A	40
MROH7-TTC4	528
MROH7	120
TTC4	417
PARS2	83
TTC22	403
LEXM	10
DHCR24	29761
DHCR24-DT	23
TMEM61	78
BSND	22
PCSK9	1148
USP24	1772
LOC100507634	9
LINC01767	8
PLPP3	4436
PRKAA2	177
FYB2	267
C8A	6
C8B	98
105378745	0
LOC112267900	3
DAB1	13
LOC107984960	7
OMA1	522
TACSTD2	10957
MYSM1	1205
LOC112268263	3
LOC105378751	14
JUN	13065
LINC01135	15
LOC101926907	102
LINC02777	53
LINC01358	21
FGGY-DT	13
FGGY	412
LOC101926944	18
LOC105378758	6
HOOK1	514
CYP2J2	52
C1orf87	105
LINC01748	3
LOC101926964	13
LOC105378764	4
NFIA-AS2	16
NFIA	1206
NFIA-AS1	1
LOC107984964	3
MGC34796	5
TM2D1	958
PATJ	2649
LOC107984965	3
L1TD1	252
KANK4	363
USP1	1098
DOCK7	703
ANGPTL3	1
ATG4C	495
LINC00466	1
FOXD3-AS1	0
FOXD3	2
ALG6	314
ITGB3BP	244
LOC102724319	5
EFCAB7	317
DLEU2L	8
PGM1	3455
ROR1	967
ROR1-AS1	8
LOC105378773	1
UBE2U	2
LOC107984966	11
CACHD1	584
RAVER2	872
JAK1	3602
LINC01359	16
MIR3671	11
AK4	204
DNAJC6	108
LOC102724416	2
LEPR	2008
LEPROT	5054
PDE4B	686
LOC105378776	45
SGIP1	395
DYNLT5	115
DNAI4	216
MIER1	1409
SLC35D1	403
C1orf141	5
IL23R	0
IL12RB2	35
105378779	7
SERBP1	6691
GADD45A	737
GNG12	2692
LOC105378781	1
GNG12-AS1	97
DIRAS3	228
WLS	2381
RPE65	0
DEPDC1	10
LRRC7	21
LRRC40	534
SRSF11	6236
ANKRD13C	725
HHLA3	146
HHLA3-AS1	5
CTH	120
PTGER3	106
ZRANB2-AS1	236
ZRANB2	3477
MIR186	26
ZRANB2-AS2	4
LOC105378795	10
NEGR1	326
LOC105378797	6
LOC105378798	0
LRRIQ3	29
FPGT-TNNI3K	63
FPGT	536
TNNI3K	40
105378805	1
ERICH3	213
ERICH3-AS1	7
CRYZ	1760
TYW3	881
LHX8	0
SLC44A5	13
ACADM	1475
DLSTP1	40
RABGGTB	1631
SNORD45C	9
SNORD45A	13
SNORD45B	14
MSH4	12
ST6GALNAC3	263
LOC105378807	23
ST6GALNAC5	1107
PIGK	1200
LOC105378808	0
AK5	1
ZZZ3	877
USP33	2040
MIGA1	782
NEXN-AS1	50
NEXN	2131
FUBP1	1906
DNAJB4	1851
GIPC2	373
LOC107984997	6
MGC27382	38
PTGFR	348
IFI44L	1198
IFI44	2197
ADGRL4	1124
LOC107984998	1
LOC105378810	0
LINC01781	2
ADGRL2	3097
LOC101927434	3
LINC01361	0
107985037	6
LOC105378816	3
LINC01725	2
LOC101927560	2
107985041	9
TTLL7	924
PRKACB	1052
107985046	3
SAMD13	35
UOX	2
DNASE2B	83
RPF1	1120
GNG5	3291
SPATA1	142
CTBS	781
LOC105378819	24
LINC01461	2
SSX2IP	311
LOC102724892	0
LPAR3	90
MCOLN2	566
MCOLN3	714
DNAI3	86
SYDE2	771
C1orf52	1095
BCL10	571
LOC646626	32
DDAH1	2776
107985054	10
CCN1	9499
LOC107985057	15
LOC112268231	2
ZNHIT6	780
COL24A1	35
LINC02795	14
LOC105378825	16
ODF2L	1420
MIR7856	0
CLCA2	1
CLCA1	0
LOC105378827	0
CLCA4	0
CLCA4-AS1	32
CLCA3P	0
SH3GLB1	3341
SELENOF	5350
HS2ST1	1010
LINC01140	448
LMO4	2204
LOC105378833	3
LOC105378839	15
PKN2-AS1	10
PKN2	1670
GTF2B	871
KYAT3	722
RBMXL1	608
GBP3	2089
LOC105378841	47
GBP1	2107
GBP2	2229
LOC112268267	412
LOC105378842	4
GBP7	7
GBP4	2399
LOC107985076	8
GBP5	416
GBP6	20
GBP1P1	114
LOC105378844	3
LRRC8B	558
LRRC8C	814
LRRC8C-DT	13
LOC107985743	1
101927952	5
LOC107985744	5
LOC101927975	13
LRRC8D	526
GEMIN8P4	22
ZNF326	1292
LOC105378849	0
LOC107985088	9
LINC02609	56
LINC02788	4
ZNF644	1073
HFM1	18
CDC7	192
LOC102723436	14
TGFBR3	1473
BRDT	0
EPHX4	20
SETSIP	3
BTBD8	6
23285	172
C1orf146	11
GLMN	307
RPAP2	583
GFI1	55
EVI5	1051
RPL5	25714
DIPK1A	184
SNORD21	5
SNORA66	17
MTF2	769
TMED5	3102
CCDC18	253
LOC107985521	3
CCDC18-AS1	683
DR1	1740
FNBP1L	1791
BCAR3	865
BCAR3-AS1	52
LOC102723480	7
723788	17
TRR-TCT1-1	0
DNTTIP2	1926
GCLM	582
ABCA4	31
LOC105378858	8
ARHGAP29	3142
ARHGAP29-AS1	2
105378859	9
ABCD3	2091
F3	4103
LOC105378861	5
SLC44A3-AS1	79
105378860	2
SLC44A3	811
CNN3	6990
105378862	46
CNN3-DT	191
ALG14	306
LOC105378863	2
TLCD4	680
TLCD4-RWDD3	119
LOC101928118	12
RWDD3	394
PTBP2	605
DPYD	1910
DPYD-AS1	74
LOC105378867	2
MIR137HG	0
SNX7	731
PLPPR5	1
PLPPR4	76
LINC01708	0
PALMD	1409
FRRS1	351
AGL	703
SLC35A3	1627
MFSD14A	1290
SASS6	485
TRMT13	728
LRRC39	144
DBT	1007
RTCA-AS1	16
RTCA	882
CDC14A	401
LOC105379827	4
GPR88	12
VCAM1	481
EXTL2	712
SLC30A7	528
DPH5	946
LOC102606465	164
LOC101928334	4
LOC101928370	70
S1PR1	2355
COL11A1	5
LOC101928436	6
RNPC3	511
AMY2B	1126
ACTG1P4	17
AMY2A	56
AMY1A	183
AMY1B	110
LOC105378878	0
AMY1C	181
LOC100129138	0
PRMT6	299
NTNG1	283
VAV3	280
LINC02785	29
SLC25A24	1779
NBPF4	13
NBPF6	5
FAM102B	724
HENMT1	214
LOC105378890	9
PRPF38B	2137
STXBP3	1543
LOC105378891	6
AKNAD1	12
GPSM2	734
CLCC1	880
WDR47	547
TAF13	472
TMEM167B-DT	1
TMEM167B	1867
SCARNA2	22
C1orf194	187
ELAPOR1	863
SARS1	4386
CELSR2	358
PSRC1	70
MYBPHL	45
SORT1	5081
PSMA5	2186
SYPL2	60
ATXN7L2	299
CYB561D1	812
AMIGO1	632
GNAI3	1955
GNAT2	14
AMPD2	809
GSTM4	602
GSTM2	1851
GSTM1	1911
GSTM5	1270
GSTM3	1783
EPS8L3	1
CSF1	4361
AHCYL1	3376
STRIP1	1162
ALX3	135
UBL4B	1
SLC6A17	5
LINC02586	12
KCNC4	583
RBM15-AS1	15
RBM15	205
SLC16A4	658
LAMTOR5	2306
LAMTOR5-AS1	11
PROK1	1
CYMP	2
CYMP-AS1	8
KCNA10	8
KCNA2	17
LOC107985174	6
KCNA3	936
LOC105378901	0
CD53	2874
LRIF1	283
DRAM2	1631
CEPT1	1515
DENND2D	924
107985180	1
CHI3L2	316
CHIAP2	145
CHIA	109
PIFO	523
OVGP1	110
WDR77	806
ATP5PB	3745
C1orf162	1872
TMIGD3	41
ADORA3	73
RAP1A	3906
LINC01160	30
LOC107985184	66
INKA2	626
INKA2-AS1	8
LOC101928718	14
DDX20	556
KCND3	151
LINC01750	22
LINC02884	71
CTTNBP2NL	875
WNT2B	360
ST7L	449
CAPZA1	3622
MOV10	3550
RHOC	3443
PPM1J	40
TAFA3	6
LINC01356	0
LINC01357	0
SLC16A1	369
AKR7A2P1	4
SLC16A1-AS1	9
LOC107985189	3
LRIG2-DT	16
LRIG2	869
LOC643441	47
MAGI3	1837
PHTF1	511
RSBN1	823
AP4B1-AS1	178
PTPN22	285
BCL2L15	44
AP4B1	660
DCLRE1B	316
HIPK1-AS1	10
HIPK1	2058
OLFML3	1945
SYT6	0
TRIM33	1152
BCAS2	959
LOC105378914	0
DENND2C	264
AMPD1	16
NRAS	1399
CSDE1	16896
SIKE1	884
TSHB	2
TSPAN2	377
LINC01765	31
NGF	69
112268287	0
VANGL1	420
CASQ2	154
NHLH2	17
LINC01649	4
LOC101928977	6
SLC22A15	421
MAB21L3	11
LINC01779	0
ATP1A1	21640
ATP1A1-AS1	4511
LINC01762	3
LOC112268235	141
CD58	796
LOC105378925	4
IGSF3	1432
LOC105378924	10
CD2	338
PTGFRN	473
CD101	480
LOC101929099	23
TTF2	288
TRIM45	199
VTCN1	13
MAN1A2	1230
TENT5C	1276
LOC105378929	2
GDAP2	527
WDR3	765
SPAG17	221
TBX15	8
LOC105378933	0
WARS2	369
WARS2-IT1	3
WARS2-AS1	246
LOC107985192	10
HSD3B2	1
LOC105378935	2
HSD3BP4	23
LINC00622	89
ZNF697	252
PHGDH	511
105378936	11
HMGCS2	366
REG4	0
NOTCH2	2666
SEC22B	2463
107985522	14
105378941	7
105378954	164
LOC101929788	2
NBPF8	1001
107985523	17
PFN1P2	46
PDE4DIPP2	526
LOC107985524	42
NOTCH2NLR	32
NBPF26	744
RNVU1-19	1
LINC00623	266
LOC100996720	37
RNVU1-4	6
TRN-GTT11-1	5
LOC105369199	0
PDE4DIPP4	4
H3P4	24
FCGR1B	208
LOC100996318	22
H2BP1	18
FAM72B	14
SRGAP2C	867
LOC107985193	7
LINC02798	5
EMBP1	11
LINC01691	0
LOC105371175	57
LOC107985200	20
LOC107985201	7
LOC105369140	0
PDE4DIPP3	8
H2BP2	24
FCGR1CP	97
H3-2	35
FAM72C	24
SRGAP2D	148
LOC105371206	132
LINC02802	16
105373467	6
NBPF15	1126
LOC105371211	2
LSP1P5	25
LOC105371216	93
SRGAP2B	546
LOC107985595	2
FAM72D	38
LOC101929805	7
LINC01145	282
LOC100996740	111
RNVU1-14	0
NBPF20	307
LOC105371312	37
NBPF25P	376
GPR89A	426
PDZK1	41
CD160	43
RNF115	1214
POLR3C	854
NUDT17	260
PIAS3	1009
ANKRD35	176
LOC107985593	7
ITGA10	633
PEX11B	854
GNRHR2	265
RBM8A	2813
LIX1L-AS1	358
LIX1L	1115
POLR3GL	1078
ANKRD34A	28
TXNIP	33369
HJV	1
RNVU1-6	0
LINC01719	3
NBPF10	1220
NOTCH2NLA	541
LOC105371254	15
NUDT4P2	209
SEC22B4P	228
PPIAL4H	2
LOC112268274	1
LOC100996756	29
LOC105371235	1
107985591	1
HYDIN2	92
NBPF12	1304
LOC728989	96
105371231	17
PRKAB2	771
CHD1L	1372
PDIA3P1	584
FMO5	1413
LINC00624	2
BCL9	498
ACP6	466
GJA5	1428
GPR89B	411
PDZK1P1	18
LINC02804	30
PDE4DIPP1	18
NBPF11	857
LOC105371227	1
LOC101927468	9
LINC02806	0
LOC105371225	0
PDE4DIPP6	38
RNVU1-3	1
107985525	4
LINC01138	160
LOC105371224	95
NBPF14	1603
NOTCH2NLB	748
LOC105371223	9
NUDT4B	324
SEC22B3P	104
PDE4DIP	1755
LOC112268272	176
NBPF9	858
LOC101929790	2
LOC653513	239
SEC22B2P	166
NOTCH2NLC	505
NBPF19	1225
PPIAL4C	1
LINC00869	246
112268236	16
LOC644634	46
PDE4DIPP7	24
LOC105371406	19
FCGR1A	894
H2BC18	61
112268237	7
H3C13	1
H4C14	57
H3C14	3
H2AC18	161
H2BC20P	17
H2AC19	162
H3C15	2
112268238	108
H4C15	49
H2BC21	404
H2AC20	15
H2AC21	1
BOLA1	394
