GeneID	RNA-seq_normal_lung44
LOC107984909	3
LOC105378604	24
ARHGEF16	532
MEGF6	4943
LOC105378608	5
105378607	5
TPRG1L	2265
WRAP73	549
TP73	120
TP73-AS3	0
TP73-AS1	1225
CCDC27	3
SMIM1	108
LRRC47	1650
CEP104	1538
DFFB	244
107984910	14
C1orf174	591
LINC01134	13
AJAP1	30
LOC107984911	0
NPHP4	646
KCNAB2	3484
CHD5	10
RPL22	12985
107985733	96
RNF207-AS1	10
RNF207	339
ICMT	2782
LINC00337	0
GPR153	875
ACOT7	809
HES2	87
ESPN	98
TNFRSF25	487
PLEKHG5	1271
NOL9	751
TAS1R1	12
LOC107984912	1
ZBTB48	736
KLHL21	1220
LOC107984913	16
PHF13	649
THAP3	594
DNAJC11	1040
CAMTA1-DT	15
CAMTA1	1331
LOC105376689	57
VAMP3	4640
PER3	314
UTS2	26
TNFRSF9	34
PARK7	4083
ERRFI1	9818
LOC107984915	0
LINC01714	2
SLC45A1	71
RERE	5394
RERE-AS1	10
ENO1	17380
MIR6728	3
ENO1-AS1	10
CA6	0
SLC2A5	27
GPR157	698
MIR34AHG	147
MIR34A	3
LNCTAM34A	18
H6PD	5045
SPSB1	1942
LINC02606	26
SLC25A33	447
TMEM201	539
107985734	19
PIK3CD	981
PIK3CD-AS1	0
PIK3CD-AS2	27
CLSTN1	5078
CTNNBIP1	2306
LOC105376717	133
LZIC	1174
NMNAT1	443
RBP7	161
UBE4B	1657
KIF1B	2631
105376725	6
PGD	5962
CENPS-CORT	124
CENPS	128
CORT	9
DFFA	1828
PEX14	987
CASZ1	1749
LOC105376733	12
C1orf127	60
TARDBP	4023
MASP2	137
SRM	825
EXOSC10	1966
EXOSC10-AS1	66
MTOR	1941
MTOR-AS1	39
ANGPTL7	125
UBIAD1	644
LOC105376739	5
LOC105376740	8
DISP3	10
112268221	0
FBXO2	159
FBXO44	551
FBXO6	483
MAD2L2	362
DRAXIN	5
AGTRAP	1155
C1orf167	540
MTHFR	1954
CLCN6	982
NPPA-AS1	136
NPPA	28
KIAA2013	2567
PLOD1	3128
MFN2	3996
MIIP	821
MIR6729	3
TNFRSF8	25
MIR7846	41
TNFRSF1B	2364
107984917	14
VPS13D	3667
SNORA59A	14
LINC02766	25
DHRS3	1564
MIR6730	2
AADACL4	0
C1orf158	46
LRRC38	22
PDPN	2057
PRDM2	1941
KAZN	991
LOC107985467	8
LOC105376759	4
LOC107985469	2
TMEM51-AS1	172
TMEM51	614
TMEM51-AS2	6
FHAD1	278
FHAD1-AS1	34
LOC101927441	39
EFHD2	4675
CTRC	6
CELA2A	19
CELA2B	44
CASP9	766
DNAJC16	698
AGMAT	24
DDI2	1397
RSC1A1	143
PLEKHM2	3546
SLC25A34	161
SLC25A34-AS1	18
TMEM82	0
FBLIM1	1546
UQCRHL	82
FLJ37453	184
SPEN	3375
ZBTB17	1131
SRARP	1
HSPB7	201
CLCNKA	19
CLCNKB	47
FAM131C	2
EPHA2	1839
LOC101927479	45
ARHGEF19	523
ANO7L1	44
CPLANE2	154
FBXO42	1119
SZRD1	2846
SPATA21	1609
NECAP2	2981
LINC01772	63
CROCCP3	241
RNU1-1	0
LINC01783	20
NBPF1	1350
105376794	313
CROCCP2	345
MST1P2	256
LOC107985736	52
RNU1-3	0
ESPNP	5
MST1L	1073
LOC112267871	53
LOC105376805	234
CROCC	1652
MFAP2	493
LOC105376806	126
ATP13A2	1601
SDHB	1470
PADI2	81
LINC02783	0
PADI1	0
PADI3	0
PADI4	82
PADI6	1
RCC2	2916
ARHGEF10L	1715
ACTL8	0
IGSF21	36
KLHDC7A	147
PAX7	0
ALDH4A1	585
IFFO2	873
UBR4	5400
EMC1-AS1	54
EMC1	1318
MRTO4	851
AKR7L	12
AKR7A3	30
LOC100506730	109
AKR7A2	1293
SLC66A1	568
CAPZB	5990
MICOS10	1391
MICOS10-NBL1	6551
RPS14P3	39
NBL1	6108
HTR6	6
TMCO4	900
RNF186	0
OTUD3	626
PLA2G2A	37
PLA2G5	90
PLA2G2D	26
PLA2G2F	0
PLA2G2C	0
UBXN10	303
101928017	10
LOC105376825	24
VWA5B1	11
LINC01141	2
CAMK2N1	2740
MUL1	1282
FAM43B	11
CDA	74
PINK1	2296
MIR6084	216
PINK1-AS	2000
DDOST	5190
KIF17	284
SH2D5	13
112268222	1757
HP1BP3	5689
EIF4G3	2642
LOC105376830	13
LOC105376829	4
ECE1	5154
ECE1-AS1	27
NBPF3	176
ALPL	3457
LINC02596	34
RAP1GAP	4028
USP48	2189
LDLRAD2	3078
HSPG2	19633
LINC01635	5
LINC00339	412
CDC42-AS1	29
CDC42	10785
WNT4	172
LOC105376845	28
LOC105376850	2
LOC107985377	6
ZBTB40	1747
EPHA8	1
C1QA	20124
C1QC	17350
C1QB	30015
EPHB2	158
MIR4253	5
KDM1A	1863
LUZP1	1672
HTR1D	30
LINC01355	61
HNRNPR	4186
ZNF436	472
ZNF436-AS1	36
TCEA3	887
ASAP3	1132
E2F2	15
LOC101928163	0
LOC105376859	7
ID3	3702
MDS2	3
RPL11	23919
ELOA	2714
ELOA-AS1	270
PITHD1	1384
LOC105376860	193
LYPLA2	1468
GALE	952
HMGCL	1065
LOC105376861	2
FUCA1	3013
CNR2	4
PNRC2	3651
SRSF10	3454
LOC105376863	1
LOC107984931	0
MYOM3	7
IL22RA1	43
IFNLR1	384
LINC02800	18
GRHL3-AS1	11
GRHL3	7
STPG1	320
NIPAL3	1914
RCAN3AS	5
RCAN3	1044
NCMAP-DT	110
NCMAP	510
SRRM1	3021
CLIC4	9553
RUNX3	688
107984932	9
RUNX3-AS1	12
SYF2	1796
RSRP1	1727
LOC105376882	2
RHD	25
TMEM50A	2704
RHCE	1377
MACO1	1188
LDLRAP1	1476
MAN1C1	1138
SELENON	5854
MTFR1L	1029
LOC646471	192
AUNIP	185
PAQR7	577
STMN1	2053
MIR3917	133
PAFAH2	798
101928216	2
EXTL1	11
SLC30A2	5
TRIM63	21
PDIK1L	341
FAM110D	267
ZNF593	428
CNKSR1	745
CATSPER4	0
ZPLD2P	10
CEP85	340
SH3BGRL3	4338
UBXN11	4302
CD52	5571
CRYBG2	12
ZNF683	60
DHDDS	700
DHDDS-AS1	13
HMGN2	7283
RPS6KA1	3476
LOC101928728	11
ARID1A	3578
PIGV	460
ZDHHC18	1131
SFN	390
GPN2	994
GPATCH3	422
NUDC	2507
NR0B2	118
KDF1	362
TRNP1	864
TENT5B	1220
LOC101928391	5
SLC9A1	2551
WDTC1	3367
TMEM222	1121
ACTG1P20	70
SYTL1	744
MAP3K6	2388
FCN3	122
CD164L2	48
GPR3	290
WASF2	7266
LOC105376892	9
AHDC1	2023
FGR	2654
LINC02574	0
IFI6	5706
FAM76A	451
STX12	3439
PPP1R8	1345
THEMIS2	4146
RPA2	1028
SMPDL3B	691
XKR8	408
EYA3	751
PTAFR	2037
DNAJC8	3145
ATP5IF1	1690
SESN2	569
MED18	517
PHACTR4	2209
RCC1	609
SNHG3	337
SNORA73A	12
SNORA73B	10
TRNAU1AP	552
SNHG12	402
SNORD99	5
SNORA61	31
SNORA44	39
SNORA16A	12
RAB42	183
TAF12	531
LINC01715	2
RNU11	0
GMEB1	513
YTHDF2	2414
OPRD1	8
EPB41	2177
TMEM200B	431
SRSF4	3101
MECR	417
PTPRU	2080
LOC105378617	80
MATN1	12
MATN1-AS1	28
LAPTM5	17976
MIR4420	9
LOC105378620	118
LINC01778	2
SDC3	4498
PUM1	3178
SNORD103A	5
SNORD103B	3
LOC107984935	0
NKAIN1	0
SNRNP40	679
ZCCHC17	887
FABP3	253
SERINC2	1664
LOC105378625	0
LOC105379772	0
LDC1P	0
LINC01226	7
LOC105378626	37
TINAGL1	3019
HCRTR1	204
PEF1	2034
PEF1-AS1	107
105378628	3
COL16A1	1974
LOC101929444	28
ADGRB2	49
SPOCD1	321
PTP4A2	6617
KHDRBS1	3916
TMEM39B	538
KPNA6	2437
TXLNA	2403
CCDC28B	111
TMEM234	283
IQCC	112
DCDC2B	107
EIF3I	3068
MTMR9LP	633
FAM167B	311
LCK	223
HDAC1	2562
MARCKSL1	3429
LOC105378629	7
TSSK3	257
FAM229A	149
BSDC1	2806
ZBTB8B	0
ZBTB8A	722
LOC102723870	6
ZBTB8OS	566
RBBP4	3042
SYNC	1263
KIAA1522	3466
YARS1	1706
S100PBP	934
FNDC5	38
HPCA	50
TMEM54	1091
LOC105378632	0
RNF19B	1788
AK2	3543
AZIN2	133
112268224	8
TRIM62	258
ZNF362	1306
A3GALT2	11
PHC2	4721
MIR3605	160
PHC2-AS1	0
ZSCAN20	193
CSMD2	18
105378640	3
LOC105378641	5
LOC105378642	3
GJB5	7
GJB4	1
GJB3	130
GJA4	955
SMIM12	1064
DLGAP3	39
GPR199P	80
TMEM35B	1173
ZMYM6	917
ZMYM1	473
LOC105378644	6
SFPQ	10114
ZMYM4	1808
ZMYM4-AS1	26
KIAA0319L	4260
NCDN	918
TFAP2E	170
TFAP2E-AS1	61
PSMB2	2557
C1orf216	551
CLSPN	74
AGO4	2158
AGO1	1421
AGO3	1505
TEKT2	136
ADPRS	1093
COL8A2	464
TRAPPC3	1581
MAP7D1	6711
THRAP3	4772
SH3D21	241
EVA1B	1241
STK40	2874
LSM10	708
OSCP1	273
MRPS15	1118
CSF3R	3420
GRIK3	2
LINC01137	83
ZC3H12A	904
MIR6732	2
MEAF6	1914
MIR5581	4
LOC105378649	43
SNIP1	681
DNALI1	960
GNL2	1444
RSPO1	96
C1orf109	395
CDCA8	51
EPHA10	14
MANEAL	186
YRDC	536
C1orf122	842
MTF1	977
INPP5B	1070
LOC105378651	34
SF3A3	2161
FHL3	410
UTP11	820
POU3F1	10
MIR3659HG	1
LOC105378657	0
RRAGC	1328
GJA9-MYCBP	330
MYCBP	325
LOC105378663	2
GJA9	5
RHBDL2	33
LOC105378662	21
AKIRIN1	2295
NDUFS5	2430
MACF1	27804
643314	621
105378950	8
BMP8A	178
OXCT2P1	61
PPIEL	197
PABPC4	3665
PABPC4-AS1	483
SNORA55	17
HEYL	2523
NT5C1A	6
HPCAL4	24
PPIE	1289
BMP8B	207
OXCT2	51
LOC101929536	7
105378951	5
LINC02811	3
105378665	3
TRIT1	441
MYCL	298
MYCL-AS1	17
MFSD2A	3485
CAP1	7576
PPT1	9751
RLF	940
TMCO2	6
ZMPSTE24	2207
COL9A2	383
107984945	21
SMAP2	2895
ZFP69B	84
ZFP69	123
LOC105378672	11
EXO5	269
ZNF684	152
RIMS3	258
LOC105378675	4
NFYC-AS1	84
NFYC	1351
KCNQ4	51
CITED4	1435
CTPS1	482
SLFNL1-AS1	187
SLFNL1	109
SCMH1	1350
FOXO6	31
FOXO6-AS1	8
LOC105378678	1
EDN2	2
HIVEP3	597
GUCA2B	6
GUCA2A	48
FOXJ3	2233
RIMKLA	728
ZMYND12	38
CCDC30	429
PPCS	1395
PPIH	516
YBX1	19581
CLDN19	7
P3H1	964
C1orf50	297
TMEM269-DT	12
TMEM269	3
LOC107984946	3
SVBP	371
ERMAP	759
ZNF691	263
LOC339539	2
SLC2A1	236
SLC2A1-AS1	7
FAM183A	101
EBNA1BP2	1107
CFAP57	107
LOC105378685	7
TMEM125	5642
C1orf210	359
TIE1	4470
MPL	31
LOC105378687	12
CDC20	53
ELOVL1	2839
MIR6734	4
LOC112268225	7
MED8	883
MED8-AS1	138
SZT2	2604
SZT2-AS1	102
HYI	940
PTPRF	9833
KDM4A	1689
KDM4A-AS1	163
ST3GAL3	490
ARTN	15
LOC105378688	14
LOC101929609	77
IPO13	815
DPH2	491
ATP6V0B	3539
B4GALT2	687
CCDC24	166
SLC6A9	372
LOC107984948	6
KLF17	25
DMAP1	894
ERI3	1020
ERI3-IT1	20
RNF220	1619
LOC107984950	464
TMEM53	403
ARMH1	41
LOC105378690	8
RNU5F-1	0
RNU5D-1	1
KIF2C	48
RPS8	21530
SNORD55	39
SNORD46	7
SNORD38A	16
SNORD38B	15
BEST4	26
PLK3	829
DYNLT4	145
BTBD19	263
LOC107984952	63
PTCH2	36
EIF2B3	590
HECTD3	1697
UROD	1902
ZSWIM5	351
LOC105378691	12
LINC01144	12
HPDL	11
MUTYH	345
TOE1	361
TESK2	228
CCDC163	18
MMACHC	1854
PRDX1	7018
AKR1A1	2759
NASP	3188
CCDC17	265
GPBP1L1	3557
RPS15AP10	8
TMEM69	422
IPP	386
MAST2	1540
P3R3URF-PIK3R3	893
PIK3R3	1084
LOC101929626	1
TSPAN1	749
POMGNT1	2166
LURAP1	43
RAD54L	81
LRRC41	1926
UQCRH	2384
NSUN4	802
FAAH	862
FAAHP1	16
LINC01398	1
DMBX1	0
MKNK1-AS1	235
MKNK1	2144
MOB3C	2156
ATPAF1	1128
EFCAB14-AS1	170
EFCAB14	7226
LOC105378698	19
LOC105378699	0
CYP4B1	3617
CYP4Z2P	184
CYP4A11	27
CYP4X1	367
CYP4Z1	73
CYP4A22	11
LOC105378701	6
LINC00853	9
PDZK1IP1	1091
TAL1	1613
STIL	63
CMPK1	5386
LINC01389	15
FOXE3	1
FOXD2-AS1	34
FOXD2	19
LINC01738	0
TRABD2B	88
LINC02794	2
SKINT1L	13
SLC5A9	1102
SPATA6	443
AGBL4	14
BEND5	138
ELAVL4	0
DMRTA2	0
LOC105378714	0
FAF1	1045
FAF1-AS1	9
CDKN2C	401
LINC01562	0
RNF11	3785
TTC39A	660
TTC39A-AS1	22
EPS15	3104
EPS15-AS1	10
CALR4P	2
OSBPL9	4186
NRDC	3378
105378721	265
MIR761	20
RAB3B	5
TXNDC12	2228
KTI12	148
BTF3L4	1297
ZFYVE9	2188
CC2D1B	2181
ORC1	19
PRPF38A	1665
TUT4	1379
GPX7	221
SHISAL2A	17
COA7	555
ZYG11B	1731
ZYG11A	2
ECHDC2	2576
SCP2	5954
PODN	1803
SLC1A7	81
CPT2	922
CZIB	1200
MAGOH	907
LOC100507564	10
LRP8	120
LOC105378728	5
LOC105378726	2
LOC105378731	0
105378730	2
LINC02812	14
GLIS1	4
NDC1	578
YIPF1	702
DIO1	18
HSPB11	407
LRRC42	574
LDLRAD1	200
TMEM59	11025
TCEANC2	422
CDCP2	4
CYB5RL	307
MRPL37	1104
SSBP3	1966
SSBP3-AS1	33
ACOT11	151
FAM151A	32
MROH7-TTC4	352
MROH7	68
TTC4	289
PARS2	109
TTC22	336
LEXM	45
DHCR24	29007
DHCR24-DT	25
TMEM61	50
BSND	4
PCSK9	889
USP24	2737
LOC100507634	7
LINC01767	12
PLPP3	6074
PRKAA2	232
FYB2	225
C8A	7
C8B	665
105378745	4
LOC112267900	28
DAB1	20
LOC107984960	5
OMA1	543
TACSTD2	9939
MYSM1	1516
LOC112268263	13
LOC105378751	25
JUN	11111
LINC01135	11
LOC101926907	91
LINC02777	62
LINC01358	6
FGGY-DT	7
FGGY	268
LOC101926944	8
LOC105378758	5
HOOK1	590
CYP2J2	56
C1orf87	92
LINC01748	1
LOC101926964	10
LOC105378764	2
NFIA-AS2	13
NFIA	1265
NFIA-AS1	0
LOC107984964	3
MGC34796	1
TM2D1	910
PATJ	3034
LOC107984965	5
L1TD1	109
KANK4	233
USP1	1393
DOCK7	1186
ANGPTL3	2
ATG4C	556
LINC00466	0
FOXD3-AS1	0
FOXD3	3
ALG6	361
ITGB3BP	186
LOC102724319	2
EFCAB7	251
DLEU2L	9
PGM1	2475
ROR1	918
ROR1-AS1	5
LOC105378773	2
UBE2U	0
LOC107984966	15
CACHD1	1062
RAVER2	983
JAK1	6523
LINC01359	10
MIR3671	7
AK4	48
DNAJC6	229
LOC102724416	1
LEPR	3846
LEPROT	6090
PDE4B	1707
LOC105378776	50
SGIP1	903
DYNLT5	49
DNAI4	224
MIER1	1892
SLC35D1	621
C1orf141	0
IL23R	6
IL12RB2	21
105378779	0
SERBP1	7957
GADD45A	1483
GNG12	3731
LOC105378781	3
GNG12-AS1	131
DIRAS3	124
WLS	3490
RPE65	0
DEPDC1	31
LRRC7	21
LRRC40	653
SRSF11	6918
ANKRD13C	895
HHLA3	206
HHLA3-AS1	1
CTH	226
PTGER3	67
ZRANB2-AS1	262
ZRANB2	2776
MIR186	34
ZRANB2-AS2	10
LOC105378795	17
NEGR1	703
LOC105378797	5
LOC105378798	0
LRRIQ3	3
FPGT-TNNI3K	101
FPGT	515
TNNI3K	45
105378805	1
ERICH3	243
ERICH3-AS1	6
CRYZ	1657
TYW3	779
LHX8	0
SLC44A5	15
ACADM	1686
DLSTP1	39
RABGGTB	1493
SNORD45C	8
SNORD45A	18
SNORD45B	25
MSH4	14
ST6GALNAC3	288
LOC105378807	16
ST6GALNAC5	1409
PIGK	1311
LOC105378808	1
AK5	12
ZZZ3	1150
USP33	2826
MIGA1	1120
NEXN-AS1	42
NEXN	1713
FUBP1	1891
DNAJB4	1608
GIPC2	583
LOC107984997	29
MGC27382	71
PTGFR	268
IFI44L	844
IFI44	1555
ADGRL4	2712
LOC107984998	6
LOC105378810	0
LINC01781	1
ADGRL2	7272
LOC101927434	4
LINC01361	0
107985037	2
LOC105378816	3
LINC01725	6
LOC101927560	4
107985041	20
TTLL7	748
PRKACB	1577
107985046	7
SAMD13	40
UOX	4
DNASE2B	149
RPF1	1062
GNG5	3081
SPATA1	168
CTBS	1173
LOC105378819	45
LINC01461	4
SSX2IP	402
LOC102724892	1
LPAR3	131
MCOLN2	136
MCOLN3	481
DNAI3	52
SYDE2	845
C1orf52	954
BCL10	806
LOC646626	69
DDAH1	2671
107985054	8
CCN1	6417
LOC107985057	13
LOC112268231	1
ZNHIT6	724
COL24A1	23
LINC02795	16
LOC105378825	20
ODF2L	1361
MIR7856	2
CLCA2	18
CLCA1	0
LOC105378827	0
CLCA4	2
CLCA4-AS1	34
CLCA3P	1
SH3GLB1	4842
SELENOF	5029
HS2ST1	1382
LINC01140	311
LMO4	2371
LOC105378833	2
LOC105378839	10
PKN2-AS1	7
PKN2	2714
GTF2B	956
KYAT3	790
RBMXL1	938
GBP3	2309
LOC105378841	55
GBP1	1711
GBP2	3063
LOC112268267	776
LOC105378842	20
GBP7	55
GBP4	3406
LOC107985076	3
GBP5	557
GBP6	17
GBP1P1	109
LOC105378844	2
LRRC8B	644
LRRC8C	1213
LRRC8C-DT	25
LOC107985743	3
101927952	16
LOC107985744	0
LOC101927975	3
LRRC8D	778
GEMIN8P4	12
ZNF326	1287
LOC105378849	2
LOC107985088	12
LINC02609	40
LINC02788	1
ZNF644	1089
HFM1	22
CDC7	172
LOC102723436	5
TGFBR3	1961
BRDT	2
EPHX4	98
SETSIP	7
BTBD8	41
23285	237
C1orf146	9
GLMN	212
RPAP2	761
GFI1	107
EVI5	1333
RPL5	20460
DIPK1A	235
SNORD21	8
SNORA66	12
MTF2	878
TMED5	4211
CCDC18	359
LOC107985521	1
CCDC18-AS1	469
DR1	2053
FNBP1L	3746
BCAR3	996
BCAR3-AS1	67
LOC102723480	4
723788	8
TRR-TCT1-1	4
DNTTIP2	1996
GCLM	711
ABCA4	35
LOC105378858	19
ARHGAP29	4859
ARHGAP29-AS1	0
105378859	3
ABCD3	2105
F3	4976
LOC105378861	9
SLC44A3-AS1	82
105378860	2
SLC44A3	886
CNN3	7692
105378862	45
CNN3-DT	150
ALG14	212
LOC105378863	4
TLCD4	858
TLCD4-RWDD3	155
LOC101928118	14
RWDD3	311
PTBP2	610
DPYD	3013
DPYD-AS1	154
LOC105378867	1
MIR137HG	0
SNX7	820
PLPPR5	0
PLPPR4	71
LINC01708	2
PALMD	892
FRRS1	347
AGL	872
SLC35A3	1632
MFSD14A	1740
SASS6	450
TRMT13	621
LRRC39	145
DBT	1259
RTCA-AS1	24
RTCA	900
CDC14A	478
LOC105379827	2
GPR88	2
VCAM1	215
EXTL2	630
SLC30A7	681
DPH5	1038
LOC102606465	102
LOC101928334	14
LOC101928370	77
S1PR1	4578
COL11A1	6
LOC101928436	2
RNPC3	534
AMY2B	716
ACTG1P4	8
AMY2A	43
AMY1A	107
AMY1B	63
LOC105378878	1
AMY1C	98
LOC100129138	0
PRMT6	461
NTNG1	364
VAV3	402
LINC02785	16
SLC25A24	2512
NBPF4	20
NBPF6	17
FAM102B	1092
HENMT1	201
LOC105378890	7
PRPF38B	2861
STXBP3	1932
LOC105378891	4
AKNAD1	15
GPSM2	889
CLCC1	1054
WDR47	751
TAF13	517
TMEM167B-DT	2
TMEM167B	1928
SCARNA2	7
C1orf194	86
ELAPOR1	1013
SARS1	3843
CELSR2	654
PSRC1	154
MYBPHL	123
SORT1	8226
PSMA5	1771
SYPL2	41
ATXN7L2	224
CYB561D1	779
AMIGO1	644
GNAI3	2615
GNAT2	18
AMPD2	968
GSTM4	267
GSTM2	775
GSTM1	115
GSTM5	441
GSTM3	1008
EPS8L3	4
CSF1	1043
AHCYL1	4180
STRIP1	1360
ALX3	156
UBL4B	1
SLC6A17	1
LINC02586	15
KCNC4	948
RBM15-AS1	10
RBM15	315
SLC16A4	931
LAMTOR5	1750
LAMTOR5-AS1	3
PROK1	1
CYMP	7
CYMP-AS1	5
KCNA10	13
KCNA2	25
LOC107985174	25
KCNA3	1565
LOC105378901	2
CD53	4026
LRIF1	369
DRAM2	1545
CEPT1	1481
DENND2D	1088
107985180	5
CHI3L2	772
CHIAP2	213
CHIA	719
PIFO	495
OVGP1	77
WDR77	698
ATP5PB	3228
C1orf162	2314
TMIGD3	57
ADORA3	105
RAP1A	3811
LINC01160	26
LOC107985184	73
INKA2	803
INKA2-AS1	17
LOC101928718	15
DDX20	496
KCND3	174
LINC01750	15
LINC02884	36
CTTNBP2NL	1259
WNT2B	289
ST7L	488
CAPZA1	4163
MOV10	3597
RHOC	3553
PPM1J	33
TAFA3	0
LINC01356	5
LINC01357	0
SLC16A1	389
AKR7A2P1	0
SLC16A1-AS1	9
LOC107985189	1
LRIG2-DT	5
LRIG2	658
LOC643441	75
MAGI3	2808
PHTF1	471
RSBN1	896
AP4B1-AS1	124
PTPN22	449
BCL2L15	41
AP4B1	449
DCLRE1B	358
HIPK1-AS1	8
HIPK1	4065
OLFML3	1683
SYT6	0
TRIM33	1890
BCAS2	988
LOC105378914	4
DENND2C	216
AMPD1	8
NRAS	2033
CSDE1	19339
SIKE1	1088
TSHB	7
TSPAN2	596
LINC01765	17
NGF	20
112268287	0
VANGL1	505
CASQ2	94
NHLH2	6
LINC01649	4
LOC101928977	8
SLC22A15	521
MAB21L3	13
LINC01779	4
ATP1A1	22573
ATP1A1-AS1	3909
LINC01762	4
LOC112268235	68
CD58	789
LOC105378925	3
IGSF3	2894
LOC105378924	2
CD2	341
PTGFRN	711
CD101	498
LOC101929099	50
TTF2	395
TRIM45	160
VTCN1	17
MAN1A2	1913
TENT5C	1402
LOC105378929	2
GDAP2	583
WDR3	719
SPAG17	163
TBX15	14
LOC105378933	0
WARS2	367
WARS2-IT1	4
WARS2-AS1	199
LOC107985192	7
HSD3B2	1
LOC105378935	2
HSD3BP4	40
LINC00622	74
ZNF697	275
PHGDH	361
105378936	3
HMGCS2	102
REG4	1
NOTCH2	4933
SEC22B	2817
107985522	18
105378941	7
105378954	234
LOC101929788	0
NBPF8	1211
107985523	15
PFN1P2	34
PDE4DIPP2	775
LOC107985524	45
NOTCH2NLR	92
NBPF26	1096
RNVU1-19	1
LINC00623	377
LOC100996720	78
RNVU1-4	1
TRN-GTT11-1	1
LOC105369199	2
PDE4DIPP4	7
H3P4	22
FCGR1B	168
LOC100996318	8
H2BP1	5
FAM72B	26
SRGAP2C	1359
LOC107985193	19
LINC02798	6
EMBP1	8
LINC01691	2
LOC105371175	20
LOC107985200	12
LOC107985201	5
LOC105369140	3
PDE4DIPP3	11
H2BP2	43
FCGR1CP	91
H3-2	87
FAM72C	53
SRGAP2D	500
LOC105371206	57
LINC02802	7
105373467	4
NBPF15	1089
LOC105371211	0
LSP1P5	13
LOC105371216	34
SRGAP2B	1209
LOC107985595	6
FAM72D	52
LOC101929805	7
LINC01145	319
LOC100996740	102
RNVU1-14	0
NBPF20	423
LOC105371312	84
NBPF25P	344
GPR89A	423
PDZK1	50
CD160	101
RNF115	1671
POLR3C	1173
NUDT17	202
PIAS3	974
ANKRD35	146
LOC107985593	16
ITGA10	604
PEX11B	788
GNRHR2	337
RBM8A	2718
LIX1L-AS1	399
LIX1L	1404
POLR3GL	995
ANKRD34A	34
TXNIP	39062
HJV	1
RNVU1-6	2
LINC01719	13
NBPF10	1615
NOTCH2NLA	614
LOC105371254	5
NUDT4P2	476
SEC22B4P	185
PPIAL4H	3
LOC112268274	2
LOC100996756	30
LOC105371235	0
107985591	1
HYDIN2	60
NBPF12	1672
LOC728989	7
105371231	0
PRKAB2	946
CHD1L	1358
PDIA3P1	559
FMO5	2880
LINC00624	0
BCL9	566
ACP6	291
GJA5	1007
GPR89B	399
PDZK1P1	26
LINC02804	47
PDE4DIPP1	7
NBPF11	1028
LOC105371227	3
LOC101927468	13
LINC02806	1
LOC105371225	1
PDE4DIPP6	35
RNVU1-3	4
107985525	7
LINC01138	132
LOC105371224	116
NBPF14	2186
NOTCH2NLB	540
LOC105371223	4
NUDT4B	629
SEC22B3P	84
PDE4DIP	2463
LOC112268272	92
NBPF9	714
LOC101929790	0
LOC653513	219
SEC22B2P	160
NOTCH2NLC	445
NBPF19	1689
PPIAL4C	1
LINC00869	303
112268236	27
LOC644634	46
PDE4DIPP7	27
LOC105371406	25
FCGR1A	1000
H2BC18	115
112268237	9
H3C13	2
H4C14	46
H3C14	0
H2AC18	185
H2BC20P	17
H2AC19	183
H3C15	0
112268238	50
H4C15	38
H2BC21	408
H2AC20	12
H2AC21	8
