GeneID	RNA-seq_LADC37
LOC105378606	0
LOC107984909	0
LOC105378604	19
ARHGEF16	577
MEGF6	1764
LOC105378608	5
105378607	0
TPRG1L	1122
WRAP73	412
TP73	179
TP73-AS3	2
TP73-AS1	329
CCDC27	0
SMIM1	13
LRRC47	1025
CEP104	882
DFFB	174
107984910	6
C1orf174	465
LINC01134	10
AJAP1	14
LOC107984911	0
NPHP4	394
KCNAB2	1592
CHD5	7
RPL22	6393
107985733	96
RNF207-AS1	10
RNF207	844
ICMT	3206
LINC00337	20
GPR153	452
ACOT7	355
HES2	40
ESPN	72
TNFRSF25	187
PLEKHG5	480
NOL9	427
TAS1R1	3
LOC107984912	0
ZBTB48	389
KLHL21	641
LOC107984913	7
PHF13	676
THAP3	570
DNAJC11	1013
CAMTA1-DT	5
CAMTA1	429
LOC105376689	8
VAMP3	3134
PER3	701
UTS2	92
TNFRSF9	74
PARK7	2577
ERRFI1	10724
LOC107984915	2
LINC01714	2
SLC45A1	86
RERE	3013
RERE-AS1	6
ENO1	28630
MIR6728	43
ENO1-AS1	9
CA6	0
SLC2A5	416
GPR157	222
MIR34AHG	433
MIR34A	9
LNCTAM34A	18
H6PD	2274
SPSB1	1595
LINC02606	36
SLC25A33	243
TMEM201	296
107985734	6
PIK3CD	765
PIK3CD-AS1	0
PIK3CD-AS2	14
CLSTN1	6856
CTNNBIP1	950
LOC105376717	90
LZIC	892
NMNAT1	268
RBP7	52
UBE4B	2098
KIF1B	1811
105376725	4
PGD	6635
CENPS-CORT	151
CENPS	149
CORT	13
DFFA	1243
PEX14	478
CASZ1	182
LOC105376733	0
C1orf127	34
TARDBP	4859
MASP2	55
SRM	800
EXOSC10	1501
EXOSC10-AS1	59
MTOR	1784
MTOR-AS1	35
ANGPTL7	3
UBIAD1	321
LOC105376739	0
LOC105376740	0
DISP3	36
112268221	5
FBXO2	18
FBXO44	255
FBXO6	149
MAD2L2	374
DRAXIN	30
AGTRAP	847
C1orf167	91
MTHFR	513
CLCN6	621
NPPA-AS1	114
NPPA	14
KIAA2013	1366
PLOD1	3913
MFN2	2209
MIIP	456
MIR6729	3
TNFRSF8	49
MIR7846	0
TNFRSF1B	1982
107984917	2
VPS13D	2069
SNORA59A	9
LINC02766	2
DHRS3	982
MIR6730	3
AADACL4	0
C1orf158	0
LRRC38	0
PDPN	1453
PRDM2	2125
KAZN	213
LOC107985467	0
LOC105376759	1
LOC107985469	1
TMEM51-AS1	64
TMEM51	739
TMEM51-AS2	0
FHAD1	102
FHAD1-AS1	18
LOC101927441	5
EFHD2	1971
CTRC	0
CELA2A	2
CELA2B	9
CASP9	343
DNAJC16	906
AGMAT	28
DDI2	2165
RSC1A1	307
PLEKHM2	2112
SLC25A34	53
SLC25A34-AS1	3
TMEM82	0
FBLIM1	1904
UQCRHL	20
FLJ37453	119
SPEN	1987
ZBTB17	839
SRARP	0
HSPB7	212
CLCNKA	11
CLCNKB	16
FAM131C	11
EPHA2	1543
LOC101927479	25
ARHGEF19	859
ANO7L1	66
CPLANE2	68
FBXO42	860
SZRD1	1939
SPATA21	1185
NECAP2	1870
LINC01772	41
CROCCP3	193
RNU1-1	0
LINC01783	1
NBPF1	1747
105376794	790
CROCCP2	386
MST1P2	80
LOC107985736	28
RNU1-3	0
ESPNP	3
MST1L	62
LOC112267871	0
LOC105376805	65
CROCC	594
MFAP2	1347
LOC105376806	569
ATP13A2	1017
SDHB	1098
PADI2	1131
LINC02783	10
PADI1	55
PADI3	4
PADI4	102
PADI6	0
RCC2	4768
ARHGEF10L	1435
ACTL8	0
IGSF21	42
KLHDC7A	164
PAX7	1
ALDH4A1	652
IFFO2	337
UBR4	4997
EMC1-AS1	106
EMC1	1945
MRTO4	622
AKR7L	6
AKR7A3	43
LOC100506730	86
AKR7A2	931
SLC66A1	357
CAPZB	6637
MICOS10	582
MICOS10-NBL1	5206
RPS14P3	48
NBL1	4996
HTR6	6
TMCO4	980
RNF186	2
OTUD3	235
PLA2G2A	9
PLA2G5	79
PLA2G2D	43
PLA2G2F	0
PLA2G2C	4
UBXN10	114
101928017	4
LOC105376825	3
VWA5B1	1
LINC01141	1
CAMK2N1	822
MUL1	742
FAM43B	4
CDA	72
PINK1	827
MIR6084	24
PINK1-AS	1140
DDOST	7827
KIF17	32
SH2D5	6
112268222	1272
HP1BP3	5274
EIF4G3	2506
LOC105376830	1
LOC105376829	6
ECE1	5000
ECE1-AS1	6
NBPF3	232
ALPL	107
LINC02596	0
RAP1GAP	102
USP48	1772
LDLRAD2	2272
HSPG2	17634
LINC01635	16
LINC00339	267
CDC42-AS1	15
CDC42	8522
WNT4	606
LOC105376845	68
LOC105376850	14
LOC107985377	7
ZBTB40	1024
EPHA8	0
C1QA	4110
C1QC	5989
C1QB	7073
EPHB2	1555
MIR4253	49
KDM1A	1759
LUZP1	1290
HTR1D	7
LINC01355	305
HNRNPR	4622
ZNF436	966
ZNF436-AS1	124
TCEA3	148
ASAP3	933
E2F2	104
LOC101928163	5
LOC105376859	19
ID3	1607
MDS2	2
RPL11	6986
ELOA	1037
ELOA-AS1	138
PITHD1	732
LOC105376860	214
LYPLA2	1286
GALE	1183
HMGCL	1059
LOC105376861	10
FUCA1	4046
CNR2	5
PNRC2	3599
SRSF10	4449
LOC105376863	3
LOC107984931	1
MYOM3	20
IL22RA1	75
IFNLR1	180
LINC02800	1
GRHL3-AS1	40
GRHL3	217
STPG1	173
NIPAL3	750
RCAN3AS	1
RCAN3	663
NCMAP-DT	61
NCMAP	85
SRRM1	2539
CLIC4	11577
RUNX3	430
107984932	2
RUNX3-AS1	28
SYF2	1119
RSRP1	1927
LOC105376882	0
RHD	35
TMEM50A	1728
RHCE	1174
MACO1	998
LDLRAP1	778
MAN1C1	303
SELENON	3459
MTFR1L	746
LOC646471	159
AUNIP	273
PAQR7	1075
STMN1	4173
MIR3917	375
PAFAH2	904
101928216	20
EXTL1	77
SLC30A2	184
TRIM63	4
PDIK1L	774
FAM110D	25
ZNF593	247
CNKSR1	263
CATSPER4	1
ZPLD2P	0
CEP85	524
SH3BGRL3	3092
UBXN11	747
CD52	307
CRYBG2	406
ZNF683	44
DHDDS	1049
DHDDS-AS1	9
HMGN2	5859
RPS6KA1	1191
LOC101928728	40
ARID1A	3444
PIGV	484
ZDHHC18	1174
SFN	1282
GPN2	566
GPATCH3	276
NUDC	1428
NR0B2	2
KDF1	262
TRNP1	25
TENT5B	151
LOC101928391	6
SLC9A1	1170
WDTC1	1763
TMEM222	633
ACTG1P20	34
SYTL1	597
MAP3K6	944
FCN3	43
CD164L2	2
GPR3	29
WASF2	3461
LOC105376892	0
AHDC1	1604
FGR	1065
LINC02574	0
IFI6	1578
FAM76A	301
STX12	1949
PPP1R8	1117
THEMIS2	1417
RPA2	996
SMPDL3B	706
XKR8	206
EYA3	763
PTAFR	1034
DNAJC8	2198
ATP5IF1	728
SESN2	338
MED18	282
PHACTR4	1416
RCC1	1588
SNHG3	411
SNORA73A	11
SNORA73B	9
TRNAU1AP	537
SNHG12	458
SNORD99	12
SNORA61	52
SNORA44	23
SNORA16A	36
RAB42	360
TAF12	448
LINC01715	6
RNU11	1
GMEB1	409
YTHDF2	2004
OPRD1	9
EPB41	1329
TMEM200B	330
SRSF4	1854
MECR	480
PTPRU	3071
LOC105378617	4
MATN1	17
MATN1-AS1	28
LAPTM5	20387
MIR4420	4
LOC105378620	30
LINC01778	1
SDC3	2321
PUM1	3905
SNORD103A	6
SNORD103B	13
LOC107984935	1
NKAIN1	12
SNRNP40	755
ZCCHC17	576
FABP3	324
SERINC2	2041
LOC105378625	17
LOC105379772	29
LDC1P	1
LINC01226	5
LOC105378626	29
TINAGL1	1042
HCRTR1	161
PEF1	1107
PEF1-AS1	77
105378628	2
COL16A1	2912
LOC101929444	52
ADGRB2	289
SPOCD1	370
PTP4A2	7271
KHDRBS1	4474
TMEM39B	402
KPNA6	2172
TXLNA	2076
CCDC28B	109
TMEM234	235
IQCC	100
DCDC2B	34
EIF3I	2415
MTMR9LP	313
FAM167B	64
LCK	224
HDAC1	1964
MARCKSL1	2684
LOC105378629	2
TSSK3	177
FAM229A	18
BSDC1	1698
ZBTB8B	5
ZBTB8A	388
LOC102723870	3
ZBTB8OS	307
RBBP4	3625
SYNC	1041
KIAA1522	4348
YARS1	1634
S100PBP	786
FNDC5	24
HPCA	21
TMEM54	602
LOC105378632	0
RNF19B	714
AK2	2403
AZIN2	185
112268224	6
TRIM62	269
ZNF362	985
A3GALT2	0
PHC2	3329
MIR3605	129
PHC2-AS1	9
ZSCAN20	220
CSMD2	606
105378640	0
LOC105378641	0
LOC105378642	0
GJB5	49
GJB4	56
GJB3	310
GJA4	393
SMIM12	574
DLGAP3	15
GPR199P	49
TMEM35B	528
ZMYM6	823
ZMYM1	536
LOC105378644	1
SFPQ	6511
ZMYM4	2309
ZMYM4-AS1	53
KIAA0319L	2116
NCDN	655
TFAP2E	70
TFAP2E-AS1	10
PSMB2	2206
C1orf216	429
CLSPN	256
AGO4	1232
AGO1	1399
AGO3	923
TEKT2	76
ADPRS	568
COL8A2	3386
TRAPPC3	930
MAP7D1	3104
THRAP3	3871
SH3D21	421
EVA1B	298
STK40	1497
LSM10	417
OSCP1	172
MRPS15	794
CSF3R	1073
GRIK3	43
LINC01137	145
ZC3H12A	577
MIR6732	16
MEAF6	1539
MIR5581	1
LOC105378649	40
SNIP1	495
DNALI1	189
GNL2	1198
RSPO1	6
C1orf109	522
CDCA8	392
EPHA10	222
MANEAL	382
YRDC	270
C1orf122	362
MTF1	470
INPP5B	510
LOC105378651	19
SF3A3	1663
FHL3	526
UTP11	530
POU3F1	7
MIR3659HG	0
LOC105378657	0
RRAGC	1100
GJA9-MYCBP	383
MYCBP	357
LOC105378663	4
GJA9	20
RHBDL2	313
LOC105378662	44
AKIRIN1	1162
NDUFS5	1032
MACF1	7287
643314	348
105378950	0
BMP8A	358
OXCT2P1	13
PPIEL	126
PABPC4	2952
PABPC4-AS1	537
SNORA55	14
HEYL	550
NT5C1A	0
HPCAL4	4
PPIE	1032
BMP8B	144
OXCT2	15
LOC101929536	5
105378951	25
LINC02811	22
105378665	7
TRIT1	723
MYCL	538
MYCL-AS1	51
MFSD2A	205
CAP1	7528
PPT1	12892
RLF	1330
TMCO2	1
ZMPSTE24	3098
COL9A2	2262
107984945	11
SMAP2	1736
ZFP69B	141
ZFP69	104
LOC105378672	5
EXO5	250
ZNF684	131
RIMS3	84
LOC105378675	0
NFYC-AS1	173
NFYC	1239
KCNQ4	10
CITED4	155
CTPS1	545
SLFNL1-AS1	96
SLFNL1	22
SCMH1	631
FOXO6	82
FOXO6-AS1	3
LOC105378678	8
EDN2	95
HIVEP3	332
GUCA2B	0
GUCA2A	0
FOXJ3	1893
RIMKLA	39
ZMYND12	77
CCDC30	317
PPCS	978
PPIH	483
YBX1	8217
CLDN19	0
P3H1	1612
C1orf50	216
TMEM269-DT	7
TMEM269	12
LOC107984946	3
SVBP	170
ERMAP	489
ZNF691	308
LOC339539	2
SLC2A1	5562
SLC2A1-AS1	17
FAM183A	83
EBNA1BP2	969
CFAP57	16
LOC105378685	7
TMEM125	436
C1orf210	239
TIE1	613
MPL	8
LOC105378687	4
CDC20	359
ELOVL1	1989
MIR6734	6
LOC112268225	7
MED8	773
MED8-AS1	149
SZT2	1358
SZT2-AS1	79
HYI	216
PTPRF	11928
KDM4A	1058
KDM4A-AS1	137
ST3GAL3	148
ARTN	27
LOC105378688	13
LOC101929609	78
IPO13	792
DPH2	502
ATP6V0B	1913
B4GALT2	1126
CCDC24	173
SLC6A9	719
LOC107984948	21
KLF17	12
DMAP1	575
ERI3	926
ERI3-IT1	31
RNF220	866
LOC107984950	309
TMEM53	230
ARMH1	98
LOC105378690	25
RNU5F-1	1
RNU5D-1	0
KIF2C	551
RPS8	12046
SNORD55	8
SNORD46	8
SNORD38A	15
SNORD38B	16
BEST4	11
PLK3	434
DYNLT4	50
BTBD19	121
LOC107984952	60
PTCH2	54
EIF2B3	411
HECTD3	1241
UROD	1138
ZSWIM5	152
LOC105378691	10
LINC01144	9
HPDL	0
MUTYH	244
TOE1	187
TESK2	195
CCDC163	30
MMACHC	1438
PRDX1	5817
AKR1A1	2460
NASP	2792
CCDC17	38
GPBP1L1	2991
RPS15AP10	11
TMEM69	587
IPP	288
MAST2	1735
P3R3URF-PIK3R3	532
PIK3R3	635
LOC101929626	2
TSPAN1	502
POMGNT1	1240
LURAP1	32
RAD54L	233
LRRC41	1732
UQCRH	1300
NSUN4	526
FAAH	168
FAAHP1	10
LINC01398	1
DMBX1	26
MKNK1-AS1	199
MKNK1	1210
MOB3C	653
ATPAF1	759
EFCAB14-AS1	193
EFCAB14	4292
LOC105378698	28
LOC105378699	3
CYP4B1	216
CYP4Z2P	22
CYP4A11	2
CYP4X1	315
CYP4Z1	23
CYP4A22	1
LOC105378701	13
LINC00853	12
PDZK1IP1	877
TAL1	281
STIL	416
CMPK1	4656
LINC01389	5
FOXE3	0
FOXD2-AS1	51
FOXD2	17
LINC01738	0
TRABD2B	40
LINC02794	4
SKINT1L	1
SLC5A9	18
SPATA6	252
AGBL4	16
BEND5	52
ELAVL4	5
DMRTA2	74
LOC105378714	6
FAF1	866
FAF1-AS1	14
CDKN2C	431
LINC01562	1
RNF11	2820
TTC39A	430
TTC39A-AS1	3
EPS15	2354
EPS15-AS1	2
CALR4P	1
OSBPL9	2583
NRDC	4028
105378721	353
MIR761	39
RAB3B	266
TXNDC12	1945
KTI12	106
BTF3L4	1624
ZFYVE9	415
CC2D1B	1252
ORC1	157
PRPF38A	1129
TUT4	1201
GPX7	464
SHISAL2A	8
COA7	484
ZYG11B	1490
ZYG11A	119
ECHDC2	695
SCP2	4142
PODN	1798
SLC1A7	69
CPT2	541
CZIB	588
MAGOH	317
LOC100507564	17
LRP8	166
LOC105378728	7
LOC105378726	3
LOC105378731	2
105378730	4
LINC02812	5
GLIS1	49
NDC1	1099
YIPF1	678
DIO1	4
HSPB11	442
LRRC42	714
LDLRAD1	361
TMEM59	7018
TCEANC2	410
CDCP2	3
CYB5RL	226
MRPL37	1029
SSBP3	965
SSBP3-AS1	16
ACOT11	132
FAM151A	44
MROH7-TTC4	294
MROH7	37
TTC4	259
PARS2	146
TTC22	314
LEXM	12
DHCR24	12071
DHCR24-DT	17
TMEM61	74
BSND	0
PCSK9	60
USP24	2340
LOC100507634	14
LINC01767	4
PLPP3	2501
PRKAA2	154
FYB2	12
C8A	0
C8B	1
105378745	0
LOC112267900	3
DAB1	38
LOC107984960	6
OMA1	458
TACSTD2	15568
MYSM1	1851
LOC112268263	6
LOC105378751	2
JUN	2346
LINC01135	9
LOC101926907	40
LINC02777	21
LINC01358	5
FGGY-DT	23
FGGY	207
LOC101926944	5
LOC105378758	1
HOOK1	1434
CYP2J2	342
C1orf87	0
LINC01748	4
LOC101926964	2
LOC105378764	0
NFIA-AS2	5
NFIA	679
NFIA-AS1	0
LOC107984964	0
MGC34796	1
TM2D1	623
PATJ	1781
LOC107984965	3
L1TD1	62
KANK4	110
USP1	1497
DOCK7	1095
ANGPTL3	12
ATG4C	587
LINC00466	0
FOXD3-AS1	2
FOXD3	0
ALG6	355
ITGB3BP	376
LOC102724319	1
EFCAB7	190
DLEU2L	28
PGM1	2398
ROR1	311
ROR1-AS1	12
LOC105378773	0
UBE2U	0
LOC107984966	2
CACHD1	364
RAVER2	547
JAK1	5671
LINC01359	5
MIR3671	5
AK4	466
DNAJC6	31
LOC102724416	0
LEPR	776
LEPROT	5060
PDE4B	467
LOC105378776	2
SGIP1	512
DYNLT5	84
DNAI4	147
MIER1	1706
SLC35D1	638
C1orf141	0
IL23R	7
IL12RB2	60
105378779	4
SERBP1	8086
GADD45A	654
GNG12	4210
LOC105378781	7
GNG12-AS1	61
DIRAS3	48
WLS	1679
RPE65	0
DEPDC1	365
LRRC7	10
LRRC40	619
SRSF11	6404
ANKRD13C	918
HHLA3	197
HHLA3-AS1	4
CTH	117
PTGER3	193
ZRANB2-AS1	368
ZRANB2	3038
MIR186	31
ZRANB2-AS2	18
LOC105378795	0
NEGR1	896
LOC105378797	0
LOC105378798	20
LRRIQ3	21
FPGT-TNNI3K	86
FPGT	793
TNNI3K	11
105378805	0
ERICH3	1
ERICH3-AS1	1
CRYZ	1089
TYW3	485
LHX8	0
SLC44A5	880
ACADM	1465
DLSTP1	41
RABGGTB	1365
SNORD45C	34
SNORD45A	26
SNORD45B	25
MSH4	10
ST6GALNAC3	59
LOC105378807	0
ST6GALNAC5	305
PIGK	1617
LOC105378808	2
AK5	132
ZZZ3	1413
USP33	2127
MIGA1	915
NEXN-AS1	28
NEXN	1455
FUBP1	3419
DNAJB4	1516
GIPC2	31
LOC107984997	0
MGC27382	2
PTGFR	141
IFI44L	391
IFI44	1038
ADGRL4	970
LOC107984998	3
LOC105378810	167
LINC01781	2
ADGRL2	3224
LOC101927434	0
LINC01361	7
107985037	22
LOC105378816	22
LINC01725	3
LOC101927560	1
107985041	12
TTLL7	382
PRKACB	1928
107985046	4
SAMD13	73
UOX	19
DNASE2B	78
RPF1	647
GNG5	2046
SPATA1	153
CTBS	1235
LOC105378819	11
LINC01461	6
SSX2IP	568
LOC102724892	0
LPAR3	72
MCOLN2	230
MCOLN3	465
DNAI3	17
SYDE2	482
C1orf52	840
BCL10	600
LOC646626	55
DDAH1	1377
107985054	26
CCN1	7189
LOC107985057	6
LOC112268231	2
ZNHIT6	1146
COL24A1	201
LINC02795	13
LOC105378825	8
ODF2L	1361
MIR7856	6
CLCA2	9
CLCA1	0
LOC105378827	11
CLCA4	4
CLCA4-AS1	35
CLCA3P	3
SH3GLB1	4120
SELENOF	5295
HS2ST1	3257
LINC01140	43
LMO4	1143
LOC105378833	7
LOC105378839	0
PKN2-AS1	0
PKN2	2495
GTF2B	585
KYAT3	451
RBMXL1	647
GBP3	1155
LOC105378841	8
GBP1	1311
GBP2	1350
LOC112268267	446
LOC105378842	23
GBP7	19
GBP4	688
LOC107985076	0
GBP5	678
GBP6	1
GBP1P1	35
LOC105378844	1
LRRC8B	938
LRRC8C	507
LRRC8C-DT	9
LOC107985743	2
101927952	3
LOC107985744	2
LOC101927975	1
LRRC8D	1032
GEMIN8P4	23
ZNF326	996
LOC105378849	12
LOC107985088	15
LINC02609	32
LINC02788	1
ZNF644	2368
HFM1	25
CDC7	496
LOC102723436	17
TGFBR3	390
BRDT	0
EPHX4	16
SETSIP	6
BTBD8	36
23285	271
C1orf146	1
GLMN	192
RPAP2	602
GFI1	120
EVI5	904
RPL5	10758
DIPK1A	716
SNORD21	16
SNORA66	23
MTF2	937
TMED5	3158
CCDC18	332
LOC107985521	1
CCDC18-AS1	422
DR1	2017
FNBP1L	3115
BCAR3	783
BCAR3-AS1	70
LOC102723480	3
723788	24
TRR-TCT1-1	1
DNTTIP2	1279
GCLM	1239
ABCA4	94
LOC105378858	1
ARHGAP29	1626
ARHGAP29-AS1	2
105378859	0
ABCD3	2004
F3	1134
LOC105378861	9
SLC44A3-AS1	246
105378860	5
SLC44A3	577
CNN3	7222
105378862	31
CNN3-DT	197
ALG14	203
LOC105378863	1
TLCD4	230
TLCD4-RWDD3	123
LOC101928118	4
RWDD3	240
PTBP2	674
DPYD	1992
DPYD-AS1	87
LOC105378867	19
MIR137HG	9
SNX7	882
PLPPR5	3
PLPPR4	246
LINC01708	0
PALMD	251
FRRS1	605
AGL	1288
SLC35A3	2479
MFSD14A	1509
SASS6	627
TRMT13	763
LRRC39	178
DBT	902
RTCA-AS1	20
RTCA	696
CDC14A	334
LOC105379827	3
GPR88	82
VCAM1	5124
EXTL2	929
SLC30A7	1066
DPH5	1179
LOC102606465	114
LOC101928334	7
LOC101928370	8
S1PR1	618
COL11A1	21446
LOC101928436	12
RNPC3	577
AMY2B	325
ACTG1P4	20
AMY2A	6
AMY1A	240
AMY1B	191
LOC105378878	23
AMY1C	236
LOC100129138	9
PRMT6	380
NTNG1	5
VAV3	1056
LINC02785	23
SLC25A24	2607
NBPF4	22
NBPF6	48
FAM102B	1293
HENMT1	414
LOC105378890	5
PRPF38B	1777
STXBP3	1404
LOC105378891	3
AKNAD1	7
GPSM2	882
CLCC1	884
WDR47	529
TAF13	628
TMEM167B-DT	5
TMEM167B	1965
SCARNA2	6
C1orf194	15
ELAPOR1	983
SARS1	2051
CELSR2	480
PSRC1	137
MYBPHL	7
SORT1	5407
PSMA5	1480
SYPL2	12
ATXN7L2	73
CYB561D1	268
AMIGO1	82
GNAI3	3043
GNAT2	18
AMPD2	1354
GSTM4	284
GSTM2	436
GSTM1	43
GSTM5	43
GSTM3	719
EPS8L3	0
CSF1	1291
AHCYL1	4356
STRIP1	725
ALX3	62
UBL4B	2
SLC6A17	23
LINC02586	0
KCNC4	266
RBM15-AS1	7
RBM15	386
SLC16A4	250
LAMTOR5	897
LAMTOR5-AS1	7
PROK1	0
CYMP	0
CYMP-AS1	0
KCNA10	0
KCNA2	26
LOC107985174	25
KCNA3	285
LOC105378901	9
CD53	3059
LRIF1	526
DRAM2	1512
CEPT1	1199
DENND2D	1336
107985180	3
CHI3L2	64
CHIAP2	0
CHIA	3
PIFO	113
OVGP1	33
WDR77	784
ATP5PB	2315
C1orf162	807
TMIGD3	246
ADORA3	267
RAP1A	2845
LINC01160	32
LOC107985184	43
INKA2	173
INKA2-AS1	9
LOC101928718	10
DDX20	603
KCND3	43
LINC01750	3
LINC02884	14
CTTNBP2NL	1630
WNT2B	177
ST7L	502
CAPZA1	4927
MOV10	2628
RHOC	2463
PPM1J	99
TAFA3	2
LINC01356	3
LINC01357	2
SLC16A1	732
AKR7A2P1	2
SLC16A1-AS1	17
LOC107985189	5
LRIG2-DT	4
LRIG2	762
LOC643441	7
MAGI3	1239
PHTF1	592
RSBN1	827
AP4B1-AS1	143
PTPN22	403
BCL2L15	67
AP4B1	332
DCLRE1B	444
HIPK1-AS1	9
HIPK1	3159
OLFML3	1597
SYT6	8
TRIM33	1834
BCAS2	856
LOC105378914	3
DENND2C	65
AMPD1	44
NRAS	2639
CSDE1	15529
SIKE1	1449
TSHB	0
TSPAN2	145
LINC01765	0
NGF	0
112268287	0
VANGL1	924
CASQ2	17
NHLH2	0
LINC01649	1
LOC101928977	2
SLC22A15	478
MAB21L3	1
LINC01779	0
ATP1A1	8783
ATP1A1-AS1	2154
LINC01762	0
LOC112268235	71
CD58	456
LOC105378925	2
IGSF3	1724
LOC105378924	5
CD2	428
PTGFRN	2265
CD101	814
LOC101929099	27
TTF2	464
TRIM45	314
VTCN1	2739
MAN1A2	3136
TENT5C	599
LOC105378929	3
GDAP2	744
WDR3	975
SPAG17	244
TBX15	36
LOC105378933	0
WARS2	300
WARS2-IT1	2
WARS2-AS1	178
LOC107985192	9
HSD3B2	2
LOC105378935	3
HSD3BP4	18
LINC00622	25
ZNF697	384
PHGDH	735
105378936	16
HMGCS2	0
REG4	0
NOTCH2	5993
SEC22B	3643
107985522	20
105378941	6
105378954	126
LOC101929788	0
NBPF8	954
107985523	23
PFN1P2	20
PDE4DIPP2	956
LOC107985524	91
NOTCH2NLR	90
NBPF26	935
RNVU1-19	0
LINC00623	263
LOC100996720	56
RNVU1-4	0
TRN-GTT11-1	1
LOC105369199	5
PDE4DIPP4	4
H3P4	18
FCGR1B	96
LOC100996318	21
H2BP1	7
FAM72B	80
SRGAP2C	714
LOC107985193	2
LINC02798	21
EMBP1	30
LINC01691	1
LOC105371175	0
LOC107985200	6
LOC107985201	2
LOC105369140	1
PDE4DIPP3	12
H2BP2	47
FCGR1CP	106
H3-2	116
FAM72C	133
SRGAP2D	398
LOC105371206	0
LINC02802	18
105373467	0
NBPF15	898
LOC105371211	2
LSP1P5	16
LOC105371216	1
SRGAP2B	1064
LOC107985595	4
FAM72D	139
LOC101929805	5
LINC01145	212
LOC100996740	58
RNVU1-14	2
NBPF20	321
LOC105371312	55
NBPF25P	267
GPR89A	695
PDZK1	251
CD160	19
RNF115	1322
POLR3C	956
NUDT17	341
PIAS3	2526
ANKRD35	176
LOC107985593	13
ITGA10	126
PEX11B	951
GNRHR2	346
RBM8A	1728
LIX1L-AS1	411
LIX1L	933
POLR3GL	620
ANKRD34A	34
TXNIP	22109
HJV	0
RNVU1-6	0
LINC01719	62
NBPF10	1580
NOTCH2NLA	554
LOC105371254	27
NUDT4P2	692
SEC22B4P	144
PPIAL4H	0
LOC112268274	3
LOC100996756	8
LOC105371235	2
107985591	0
HYDIN2	91
NBPF12	1017
LOC728989	4
105371231	1
PRKAB2	1581
CHD1L	1292
PDIA3P1	811
FMO5	842
LINC00624	11
BCL9	1567
ACP6	656
GJA5	2162
GPR89B	598
PDZK1P1	48
LINC02804	16
PDE4DIPP1	2
NBPF11	882
LOC105371227	1
LOC101927468	10
LINC02806	16
LOC105371225	2
PDE4DIPP6	47
RNVU1-3	2
107985525	17
LINC01138	164
LOC105371224	149
NBPF14	1697
NOTCH2NLB	473
LOC105371223	20
NUDT4B	921
SEC22B3P	106
PDE4DIP	4264
LOC112268272	60
NBPF9	763
LOC101929790	1
LOC653513	276
SEC22B2P	211
NOTCH2NLC	521
NBPF19	1635
PPIAL4C	2
LINC00869	197
112268236	11
LOC644634	30
PDE4DIPP7	20
LOC105371406	6
FCGR1A	742
H2BC18	217
112268237	29
H3C13	31
H4C14	281
H3C14	20
H2AC18	1099
H2BC20P	106
H2AC19	966
H3C15	20
112268238	395
H4C15	221
H2BC21	2056
H2AC20	17
H2AC21	3
BOLA1	391
SV2A	305
SF3B4	2166
MTMR11	690
OTUD7B	1471
105371427	30
VPS45	1403
PLEKHO1	764
LOC105371433	7
ANP32E	2627
CA14	523
